2020-01-22 00:00:00;10;8;0;0;13;6;0;1;2;2;2;0;0;11;17;0;0;0;0;0;0;0;0
2020-01-22 00:15:00;12;5;0;0;13;9;2;2;1;2;1;3;3;13;14;0;0;0;0;0;0;0;0
2020-01-22 00:30:00;6;3;0;2;5;1;0;5;4;0;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-01-22 00:45:00;4;7;0;0;8;5;0;1;1;1;1;1;1;4;8;0;0;0;0;0;0;0;0
2020-01-22 01:00:00;5;7;0;0;6;4;0;1;1;1;0;1;1;6;8;0;0;0;0;0;0;0;0
2020-01-22 01:15:00;6;9;3;1;10;8;3;1;3;0;0;0;0;9;14;0;0;0;0;0;0;0;0
2020-01-22 01:30:00;5;3;0;0;4;4;0;2;1;1;1;0;0;5;5;0;0;0;0;0;0;0;0
2020-01-22 01:45:00;9;5;1;0;10;5;3;2;4;0;0;1;1;11;12;0;0;0;0;0;0;0;0
2020-01-22 02:00:00;1;2;0;0;7;2;1;1;2;0;0;0;0;2;7;0;0;0;0;0;0;0;0
2020-01-22 02:15:00;4;3;1;0;3;3;2;0;0;1;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-01-22 02:30:00;4;1;0;1;6;3;1;0;0;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-01-22 02:45:00;4;3;0;0;1;4;0;0;0;0;1;0;0;4;4;0;0;0;0;0;0;0;0
2020-01-22 03:00:00;3;2;0;0;5;5;1;1;0;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-01-22 03:15:00;0;1;0;1;4;1;0;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;0
2020-01-22 03:30:00;2;5;0;0;4;3;0;1;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0
2020-01-22 03:45:00;4;1;0;0;8;6;2;1;0;0;0;1;1;5;9;0;0;0;0;0;0;0;0
2020-01-22 04:00:00;7;1;0;2;4;7;1;1;2;0;1;0;0;7;5;0;0;0;0;0;0;0;0
2020-01-22 04:15:00;9;8;0;1;10;6;1;2;2;0;0;0;0;10;11;0;0;0;0;0;0;0;0
2020-01-22 04:30:00;7;10;1;4;6;7;0;1;3;1;0;0;0;11;6;0;0;0;0;0;0;0;0
2020-01-22 04:45:00;30;19;0;4;15;11;2;8;2;2;2;1;1;36;16;0;0;0;0;0;0;0;0
2020-01-22 05:00:00;57;61;3;6;31;21;3;10;7;4;3;1;1;66;40;0;0;0;0;0;0;0;0
2020-01-22 05:15:00;79;98;1;12;35;14;3;17;12;6;6;0;1;105;42;0;0;0;0;0;0;0;0
2020-01-22 05:30:00;85;92;1;8;37;36;8;16;8;9;20;2;5;107;55;0;4;0;0;0;0;0;0
2020-01-22 05:45:00;66;75;1;12;57;43;8;15;6;9;21;4;4;89;73;0;0;0;0;0;0;0;0
2020-01-22 06:00:00;83;91;2;16;64;79;8;15;9;7;14;9;7;112;105;0;2;0;0;0;0;0;0
2020-01-22 06:15:00;101;130;5;17;65;79;11;25;14;8;10;5;4;135;105;0;0;0;0;0;0;0;0
2020-01-22 06:30:00;135;145;1;24;67;73;11;30;12;9;17;18;17;161;105;0;0;0;0;0;0;0;0
2020-01-22 06:45:00;133;143;3;34;72;79;10;23;19;19;46;11;22;170;110;0;0;0;0;0;0;0;0
2020-01-22 07:00:00;161;167;3;31;64;63;6;40;13;12;48;10;7;189;92;0;1;0;0;0;0;0;0
2020-01-22 07:15:00;151;183;9;43;89;84;16;53;25;15;54;21;20;123;115;0;2;0;0;0;0;0;0
