DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-03-09 00:00:00;0;1;1;1;1;2;1;2;0;0;0;0;0
2020-03-09 00:15:00;0;3;1;1;1;2;0;1;0;0;0;0;0
2020-03-09 00:30:00;0;2;2;2;3;1;1;0;0;0;0;0;0
2020-03-09 00:45:00;0;1;0;0;2;1;1;1;0;0;0;0;0
2020-03-09 01:00:00;1;3;0;0;1;0;1;1;0;0;0;0;0
2020-03-09 01:15:00;1;3;2;2;3;0;2;0;0;0;0;0;0
2020-03-09 01:30:00;0;1;0;0;1;2;0;0;0;0;0;0;0
2020-03-09 01:45:00;0;1;0;0;3;0;3;1;0;0;0;0;0
2020-03-09 02:00:00;0;1;2;2;2;4;3;1;0;0;0;0;0
2020-03-09 02:15:00;0;0;0;0;2;1;1;0;0;0;0;0;0
2020-03-09 02:30:00;2;3;2;2;0;1;0;0;0;0;0;0;0
2020-03-09 02:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-03-09 03:00:00;1;3;2;2;3;3;2;0;0;0;0;0;0
2020-03-09 03:15:00;0;0;1;1;0;0;0;1;0;0;0;0;0
2020-03-09 03:30:00;1;0;3;3;2;0;2;0;0;0;0;0;0
2020-03-09 03:45:00;1;1;3;3;5;0;3;1;0;0;0;0;0
2020-03-09 04:00:00;0;2;2;2;2;0;2;5;0;0;0;0;0
2020-03-09 04:15:00;1;3;1;1;1;3;0;3;0;0;0;0;0
2020-03-09 04:30:00;2;7;15;15;0;2;0;7;0;0;0;0;0
2020-03-09 04:45:00;0;16;19;19;4;3;3;9;0;0;0;0;0
2020-03-09 05:00:00;5;25;58;58;8;12;8;34;0;0;0;0;0
2020-03-09 05:15:00;14;86;113;121;18;12;19;67;0;0;0;0;0
2020-03-09 05:30:00;16;104;133;129;22;33;27;58;0;0;0;0;0
2020-03-09 05:45:00;9;101;49;52;52;66;48;75;0;0;0;0;0
2020-03-09 06:00:00;7;69;31;31;43;66;44;76;0;0;0;0;0
2020-03-09 06:15:00;8;79;50;53;23;28;23;90;0;0;0;0;0
2020-03-09 06:30:00;9;99;45;45;29;26;27;102;0;0;0;0;0
2020-03-09 06:45:00;15;96;51;53;22;25;22;103;0;0;0;0;0
2020-03-09 07:00:00;11;79;58;58;27;30;26;108;0;0;0;0;0
2020-03-09 07:15:00;9;91;61;68;26;30;24;135;0;0;0;0;0
2020-03-09 07:30:00;5;96;54;50;24;35;25;111;0;0;0;0;0
2020-03-09 07:45:00;5;86;41;42;30;29;30;91;0;0;0;0;0
2020-03-09 08:00:00;6;98;42;42;35;41;34;112;0;0;0;0;0
2020-03-09 08:15:00;7;88;35;36;22;31;24;107;0;0;0;0;0
2020-03-09 08:30:00;4;64;28;29;14;29;13;94;0;0;0;0;0
2020-03-09 08:45:00;7;58;23;25;11;27;9;85;0;0;0;0;0
2020-03-09 09:00:00;5;56;37;38;19;16;18;57;0;0;0;0;0
2020-03-09 09:15:00;2;57;25;29;13;18;13;54;0;0;0;0;0
2020-03-09 09:30:00;2;41;16;18;14;23;16;51;0;0;0;0;0
2020-03-09 09:45:00;3;51;23;25;11;23;11;60;0;0;0;0;0
2020-03-09 10:00:00;2;38;26;26;11;27;11;52;0;0;0;0;0
2020-03-09 10:15:00;4;41;20;21;8;21;8;45;0;0;0;0;0
2020-03-09 10:30:00;2;50;22;24;19;27;18;42;0;0;0;0;0
2020-03-09 10:45:00;4;49;25;22;17;20;16;52;0;0;0;0;0
2020-03-09 11:00:00;3;39;21;25;20;13;20;45;0;0;0;0;0
2020-03-09 11:15:00;4;45;19;22;14;27;15;47;0;0;0;0;0
2020-03-09 11:30:00;5;52;22;24;17;29;18;53;0;0;0;0;0
2020-03-09 11:45:00;1;52;20;21;14;28;11;42;0;0;0;0;0
2020-03-09 12:00:00;4;55;28;29;26;28;26;40;0;0;0;0;0
2020-03-09 12:15:00;3;47;20;23;15;24;15;37;0;0;0;0;0
2020-03-09 12:30:00;7;66;21;22;12;22;12;56;0;0;0;0;0
2020-03-09 12:45:00;1;69;34;37;23;28;22;64;0;0;0;0;0
2020-03-09 13:00:00;5;80;45;47;25;33;25;46;0;0;0;0;0
2020-03-09 13:15:00;10;123;60;62;30;26;33;50;0;0;0;0;0
2020-03-09 13:30:00;19;119;63;63;41;42;42;83;0;0;0;0;0
2020-03-09 13:45:00;14;104;88;86;37;47;35;76;0;0;0;0;0
2020-03-09 14:00:00;0;98;35;38;43;110;47;6;0;0;0;0;0
2020-03-09 14:15:00;0;62;29;28;50;165;52;48;0;0;0;0;0
2020-03-09 14:30:00;2;64;28;30;35;88;28;68;0;0;0;0;0
2020-03-09 14:45:00;1;76;24;24;29;46;28;71;0;0;0;0;0
2020-03-09 15:00:00;2;86;26;30;32;51;33;89;0;0;0;0;0
2020-03-09 15:15:00;3;126;38;41;35;52;37;105;0;0;0;0;0
2020-03-09 15:30:00;6;94;27;28;37;54;38;70;0;0;0;0;0
2020-03-09 15:45:00;3;83;29;30;26;48;25;80;0;0;0;0;0
2020-03-09 16:00:00;2;122;29;30;36;51;38;72;0;0;0;0;0
2020-03-09 16:15:00;1;106;23;25;31;45;30;64;0;0;0;0;0
2020-03-09 16:30:00;0;100;23;25;30;40;30;90;0;0;0;0;0
2020-03-09 16:45:00;2;106;24;24;22;36;25;83;0;0;0;0;0
2020-03-09 17:00:00;2;102;19;20;25;42;22;88;0;0;0;0;0
2020-03-09 17:15:00;0;76;27;27;25;26;27;75;0;0;0;0;0
2020-03-09 17:30:00;0;75;21;21;18;34;17;70;0;0;0;0;0
2020-03-09 17:45:00;2;73;16;17;17;23;17;77;0;0;0;0;0
2020-03-09 18:00:00;2;56;16;16;9;39;9;68;0;0;0;0;0
2020-03-09 18:15:00;1;51;21;22;15;22;15;52;0;0;0;0;0
2020-03-09 18:30:00;2;62;14;14;11;20;9;62;0;0;0;0;0
2020-03-09 18:45:00;1;47;15;15;6;7;6;60;0;0;0;0;0
2020-03-09 19:00:00;0;37;8;8;14;9;15;59;0;0;0;0;0
2020-03-09 19:15:00;1;35;8;8;9;10;7;39;0;0;0;0;0
2020-03-09 19:30:00;1;27;14;14;9;9;8;18;0;0;0;0;0
2020-03-09 19:45:00;0;29;9;9;9;11;9;36;0;0;0;0;0
2020-03-09 20:00:00;2;35;7;7;8;15;7;22;0;0;0;0;0
2020-03-09 20:15:00;1;28;11;11;3;5;4;19;0;0;0;0;0
2020-03-09 20:30:00;0;27;21;21;10;6;9;19;0;0;0;0;0
2020-03-09 20:45:00;1;29;35;35;6;8;6;29;0;0;0;0;0
2020-03-09 21:00:00;7;37;65;70;7;8;8;65;0;0;0;0;0
2020-03-09 21:15:00;8;62;85;85;10;6;7;49;0;0;0;0;0
2020-03-09 21:30:00;1;40;79;72;14;19;13;56;0;0;0;0;0
2020-03-09 21:45:00;4;39;29;30;25;58;31;39;0;0;0;0;0
2020-03-09 22:00:00;2;45;29;27;34;84;34;65;0;0;0;0;0
2020-03-09 22:15:00;3;23;8;9;11;28;11;41;0;0;0;0;0
2020-03-09 22:30:00;0;11;4;4;10;14;9;15;0;0;0;0;0
2020-03-09 22:45:00;0;15;2;2;7;14;7;10;0;0;0;0;0
2020-03-09 23:00:00;0;4;3;3;2;7;1;5;0;0;0;0;0
2020-03-09 23:15:00;0;2;5;5;2;5;1;4;0;0;0;0;0
2020-03-09 23:30:00;0;5;3;3;2;2;2;2;0;0;0;0;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
