DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-03-14 00:00:00;6;11;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 00:15:00;13;7;15;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 00:30:00;23;15;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 00:45:00;11;11;15;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 01:00:00;19;14;15;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 01:15:00;6;10;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 01:30:00;9;7;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 01:45:00;14;8;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 02:00:00;4;4;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 02:15:00;7;6;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 02:30:00;1;4;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 02:45:00;7;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 03:00:00;11;6;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 03:15:00;6;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 03:30:00;10;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 03:45:00;7;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 04:00:00;4;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 04:15:00;3;5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 04:30:00;9;5;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 04:45:00;6;5;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 05:00:00;9;12;13;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-14 05:15:00;11;8;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
