DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-10-16 00:00:00;6;6;2;0;0;0;2;9;3;2;1;3;12;5;0;1;0
2020-10-16 00:15:00;6;12;3;1;0;2;1;7;8;5;2;0;8;5;0;0;0
2020-10-16 00:30:00;7;12;2;0;0;0;0;12;3;1;0;5;9;2;0;0;0
2020-10-16 00:45:00;2;12;2;0;1;0;0;4;6;0;0;4;6;1;1;0;0
2020-10-16 01:00:00;3;6;1;0;0;0;0;6;4;2;1;1;5;3;0;0;0
2020-10-16 01:15:00;3;5;3;0;1;1;0;1;1;1;0;3;5;0;0;0;0
2020-10-16 01:30:00;7;4;2;1;0;0;0;2;0;3;0;5;4;2;1;1;0
2020-10-16 01:45:00;3;5;1;0;0;1;0;1;2;1;0;3;1;1;0;0;0
2020-10-16 02:00:00;8;7;2;0;0;1;0;4;3;2;0;3;0;1;2;0;0
2020-10-16 02:15:00;7;4;2;0;0;0;0;3;2;3;0;2;2;1;0;0;0
2020-10-16 02:30:00;5;6;0;0;0;1;0;3;4;0;0;0;1;1;0;0;0
2020-10-16 02:45:00;10;2;1;0;0;0;0;3;1;3;2;3;2;0;2;0;0
2020-10-16 03:00:00;5;9;3;1;0;1;0;3;2;3;1;3;2;0;1;1;0
2020-10-16 03:15:00;3;8;1;0;0;1;0;4;2;2;0;3;2;0;0;1;0
2020-10-16 03:30:00;9;7;1;0;0;0;0;4;0;4;0;4;4;4;0;0;0
2020-10-16 03:45:00;4;7;1;1;0;0;1;3;4;3;1;7;4;3;0;1;0
2020-10-16 04:00:00;2;5;1;0;0;0;0;4;2;2;2;5;6;1;0;0;0
2020-10-16 04:15:00;8;12;2;0;0;0;0;3;5;2;0;1;4;2;0;0;0
2020-10-16 04:30:00;14;12;3;1;0;0;0;9;6;7;3;10;9;1;0;2;0
2020-10-16 04:45:00;12;29;20;1;0;1;0;14;12;8;4;12;3;1;8;2;0
2020-10-16 05:00:00;19;53;45;1;0;0;2;10;14;7;3;28;10;12;6;1;0
2020-10-16 05:15:00;28;52;60;0;0;1;0;10;21;9;7;34;16;3;6;2;0
2020-10-16 05:30:00;54;78;77;0;0;0;0;37;32;10;10;33;20;10;7;1;0
2020-10-16 05:45:00;57;53;64;0;0;0;0;51;60;18;17;25;16;9;1;1;0
2020-10-16 06:00:00;46;67;60;2;0;0;1;44;72;25;23;26;22;7;15;3;0
2020-10-16 06:15:00;86;67;79;4;0;0;0;33;48;25;28;49;22;17;12;5;0
2020-10-16 06:30:00;79;94;88;6;0;1;3;89;49;21;17;55;32;19;32;5;0
