DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-12-16 00:00:00;5;0;4;0;0;0;0;0;0;0;0;0
2019-12-16 00:15:00;9;0;8;0;0;0;0;0;0;0;0;0
2019-12-16 00:30:00;6;0;4;0;0;0;0;0;0;0;0;0
2019-12-16 00:45:00;3;0;7;0;0;0;0;0;0;0;0;0
2019-12-16 01:00:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-12-16 01:15:00;5;0;3;0;0;0;0;0;0;0;0;0
2019-12-16 01:30:00;6;0;5;0;0;0;0;0;0;0;0;0
2019-12-16 01:45:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-12-16 02:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-12-16 02:15:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-12-16 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-16 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-16 03:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-12-16 03:15:00;2;0;6;0;0;0;0;0;0;0;0;0
2019-12-16 03:30:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-12-16 03:45:00;6;0;4;0;0;0;0;0;0;0;0;0
2019-12-16 04:00:00;1;0;10;0;0;0;0;0;0;0;0;0
2019-12-16 04:15:00;0;0;5;0;0;0;0;0;0;0;0;0
2019-12-16 04:30:00;5;0;19;0;0;0;0;0;0;0;0;0
2019-12-16 04:45:00;2;0;25;0;0;0;0;0;0;0;0;0
2019-12-16 05:00:00;8;0;42;0;0;0;0;0;0;0;0;0
2019-12-16 05:15:00;8;0;85;0;0;0;0;0;0;0;0;0
2019-12-16 05:30:00;9;0;142;0;0;0;0;0;0;0;0;0
2019-12-16 05:45:00;14;0;134;0;0;0;0;0;0;0;0;0
2019-12-16 06:00:00;30;0;124;0;4;0;0;0;0;0;0;0
2019-12-16 06:15:00;28;0;200;0;5;0;0;0;0;0;0;0
2019-12-16 06:30:00;47;0;204;0;8;1;0;0;0;1;1;0
2019-12-16 06:45:00;34;0;214;0;4;1;0;0;0;5;0;0
2019-12-16 07:00:00;55;0;210;0;7;1;0;0;0;1;0;0
2019-12-16 07:15:00;62;0;212;0;16;4;0;0;0;1;0;0
2019-12-16 07:30:00;17;0;52;0;3;1;0;0;0;2;8;0
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;13;0;26;0;2;0;0;0;0;0;0;0
2019-12-16 09:15:00;74;0;168;0;4;1;0;0;0;3;0;0
2019-12-16 09:30:00;74;0;179;0;9;0;0;0;0;1;0;0
2019-12-16 09:45:00;81;0;153;0;9;0;0;0;0;3;1;0
2019-12-16 10:00:00;80;0;152;0;6;1;0;0;0;4;2;0
2019-12-16 10:15:00;112;0;119;0;4;7;0;0;0;0;0;0
2019-12-16 10:30:00;103;0;120;0;2;1;0;0;0;4;0;0
2019-12-16 10:45:00;103;0;148;0;3;3;0;0;0;1;0;0
2019-12-16 11:00:00;133;0;129;0;1;1;0;0;0;3;1;0
2019-12-16 11:15:00;135;0;119;0;2;7;0;0;0;2;2;0
2019-12-16 11:30:00;138;0;116;0;6;0;0;0;0;4;1;0
