DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-08-19 00:00:00;11;8;2;6;10;9;11;10;9;0;0;0
2019-08-19 00:15:00;18;11;1;2;13;14;19;24;21;0;0;0
2019-08-19 00:30:00;10;3;1;1;8;11;8;11;12;1;0;2
2019-08-19 00:45:00;15;7;2;2;7;7;13;7;8;0;0;0
2019-08-19 01:00:00;10;5;2;6;11;11;11;8;15;0;0;1
2019-08-19 01:15:00;13;4;0;1;5;7;12;4;9;0;0;0
2019-08-19 01:30:00;11;6;1;3;8;14;10;6;14;1;0;1
2019-08-19 01:45:00;17;14;1;1;3;12;19;7;13;0;0;0
2019-08-19 02:00:00;17;10;1;0;7;5;18;9;9;0;0;0
2019-08-19 02:15:00;15;9;0;0;6;6;16;7;8;0;0;1
2019-08-19 02:30:00;11;7;0;2;5;7;12;7;11;2;0;0
2019-08-19 02:45:00;10;6;0;0;5;4;10;6;4;1;0;0
2019-08-19 03:00:00;8;7;0;1;3;4;9;3;5;0;0;0
2019-08-19 03:15:00;6;1;0;2;3;4;6;4;4;2;0;0
2019-08-19 03:30:00;6;3;1;1;6;4;6;7;10;2;0;0
2019-08-19 03:45:00;8;6;0;1;7;6;10;5;5;1;0;0
2019-08-19 04:00:00;13;5;0;1;6;4;12;4;6;0;0;0
2019-08-19 04:15:00;20;9;1;0;5;10;19;9;14;2;0;0
2019-08-19 04:30:00;21;12;1;2;5;9;23;7;14;1;0;0
2019-08-19 04:45:00;30;9;1;1;11;9;29;13;18;1;0;1
2019-08-19 05:00:00;50;24;2;3;19;22;53;21;32;1;0;1
2019-08-19 05:15:00;48;21;2;4;24;38;50;37;37;0;0;2
2019-08-19 05:30:00;80;24;4;2;38;50;78;41;45;1;0;4
2019-08-19 05:45:00;80;24;4;8;38;54;78;43;50;1;0;4
2019-08-19 06:00:00;72;23;2;5;41;59;76;48;52;0;0;3
2019-08-19 06:15:00;108;22;8;8;68;85;114;70;72;0;0;2
2019-08-19 06:30:00;142;24;17;15;96;134;150;91;120;0;0;9
2019-08-19 06:45:00;145;30;5;15;113;149;155;95;135;0;0;6
2019-08-19 07:00:00;130;20;7;10;94;162;145;94;128;1;1;7
2019-08-19 07:15:00;153;20;11;14;133;187;165;117;154;0;0;7
2019-08-19 07:30:00;129;33;5;15;125;176;155;108;164;2;2;7
2019-08-19 07:45:00;194;36;17;27;97;172;214;109;150;2;0;11
2019-08-19 08:00:00;138;28;10;23;83;145;156;76;125;2;3;6
2019-08-19 08:15:00;145;40;15;25;94;127;173;85;119;3;1;9
2019-08-19 08:30:00;144;34;13;11;88;129;163;97;130;0;0;2
2019-08-19 08:45:00;121;36;23;23;98;141;146;85;144;2;0;8
2019-08-19 09:00:00;138;38;18;30;86;135;156;91;119;3;1;2
2019-08-19 09:15:00;136;24;23;26;77;107;156;80;108;2;4;5
2019-08-19 09:30:00;149;31;24;30;91;130;172;87;126;0;0;5
2019-08-19 09:45:00;148;30;31;30;100;135;168;92;140;1;3;4
2019-08-19 10:00:00;177;35;35;43;88;121;194;97;131;1;0;4
2019-08-19 10:15:00;171;29;30;39;103;143;194;99;131;3;1;3
2019-08-19 10:30:00;181;29;41;38;91;131;197;111;136;1;2;7
2019-08-19 10:45:00;185;36;28;39;84;114;207;86;108;2;3;5
2019-08-19 11:00:00;194;35;33;52;64;125;209;90;123;1;1;4
2019-08-19 11:15:00;195;31;35;39;73;124;215;100;114;0;1;5
2019-08-19 11:30:00;187;27;41;52;71;121;202;100;120;0;0;3
2019-08-19 11:45:00;211;32;41;50;76;117;224;99;121;0;3;2
2019-08-19 12:00:00;171;27;33;39;61;132;188;83;117;0;0;3
2019-08-19 12:15:00;203;40;27;55;80;123;227;84;124;2;4;6
2019-08-19 12:30:00;194;33;28;66;75;126;207;92;122;4;2;5
