DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-04-27 00:00:00;0;1;0;0;0;0;0;0
2020-04-27 00:15:00;0;0;0;0;0;0;0;0
2020-04-27 00:30:00;0;0;0;0;0;0;0;0
2020-04-27 00:45:00;0;0;0;0;0;0;0;0
2020-04-27 01:00:00;0;1;0;0;0;0;0;0
2020-04-27 01:15:00;0;0;0;0;0;0;0;0
2020-04-27 01:30:00;0;0;0;0;0;0;0;0
2020-04-27 01:45:00;0;0;0;0;0;0;0;0
2020-04-27 02:00:00;0;1;1;1;0;0;0;0
2020-04-27 02:15:00;0;0;0;0;0;0;0;0
2020-04-27 02:30:00;0;0;0;0;0;0;0;0
2020-04-27 02:45:00;0;0;0;0;0;0;0;0
2020-04-27 03:00:00;0;0;0;0;0;0;0;0
2020-04-27 03:15:00;0;0;0;0;0;0;0;0
2020-04-27 03:30:00;0;0;0;0;0;0;0;0
2020-04-27 03:45:00;0;1;0;0;0;0;0;0
2020-04-27 04:00:00;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;0;0;1;0;0;0;0;0
2020-04-27 04:30:00;0;0;0;0;0;0;0;0
2020-04-27 04:45:00;1;0;1;0;0;0;0;0
2020-04-27 05:00:00;1;2;4;1;0;0;0;0
2020-04-27 05:15:00;0;5;14;4;2;0;0;0
2020-04-27 05:30:00;1;7;30;4;0;0;0;0
2020-04-27 05:45:00;0;4;20;2;0;0;0;0
2020-04-27 06:00:00;0;3;15;0;277;0;0;0
2020-04-27 06:15:00;3;8;34;1;2;0;0;0
2020-04-27 06:30:00;3;15;83;5;2;0;0;0
2020-04-27 06:45:00;3;17;60;2;7;0;0;0
2020-04-27 07:00:00;3;5;34;3;264;0;0;0
2020-04-27 07:15:00;1;16;26;4;0;0;0;0
2020-04-27 07:30:00;1;11;41;6;4;0;0;0
2020-04-27 07:45:00;1;5;32;2;5;0;0;0
2020-04-27 08:00:00;1;12;27;3;255;0;0;0
2020-04-27 08:15:00;2;10;20;2;10;0;0;0
2020-04-27 08:30:00;0;13;18;2;4;0;0;0
2020-04-27 08:45:00;1;18;19;4;9;0;0;0
2020-04-27 09:00:00;2;9;22;2;1;0;0;0
2020-04-27 09:15:00;2;13;10;2;5;0;0;0
2020-04-27 09:30:00;3;14;9;3;7;0;0;0
2020-04-27 09:45:00;3;12;6;3;3;0;0;0
2020-04-27 10:00:00;4;13;5;1;4;0;0;0
2020-04-27 10:15:00;0;8;6;0;3;0;0;0
2020-04-27 10:30:00;5;15;5;1;4;0;0;0
2020-04-27 10:45:00;1;16;15;8;5;0;0;0
2020-04-27 11:00:00;5;16;7;0;5;0;0;0
2020-04-27 11:15:00;3;19;9;1;2;0;0;0
2020-04-27 11:30:00;0;14;14;2;6;0;0;0
2020-04-27 11:45:00;0;18;13;9;7;0;0;0
2020-04-27 12:00:00;2;22;14;3;6;0;1;0
2020-04-27 12:15:00;0;13;13;1;0;0;2;0
2020-04-27 12:30:00;3;18;14;6;6;0;1;4
2020-04-27 12:45:00;2;17;13;6;9;0;0;0
2020-04-27 13:00:00;5;16;13;0;5;0;0;0
2020-04-27 13:15:00;1;13;12;5;1;0;0;0
2020-04-27 13:30:00;2;28;14;3;3;0;0;0
2020-04-27 13:45:00;0;18;17;7;7;0;0;0
2020-04-27 14:00:00;2;33;14;6;3;0;0;0
2020-04-27 14:15:00;0;33;16;6;10;0;0;0
2020-04-27 14:30:00;2;34;14;1;11;0;0;0
2020-04-27 14:45:00;4;32;14;3;7;0;0;0
2020-04-27 15:00:00;5;54;21;2;7;0;0;0
2020-04-27 15:15:00;6;99;10;0;5;0;0;0
2020-04-27 15:30:00;5;20;13;4;8;0;0;0
2020-04-27 15:45:00;3;33;12;4;4;0;0;0
2020-04-27 16:00:00;2;34;5;0;4;0;0;0
2020-04-27 16:15:00;3;21;8;2;6;0;0;0
2020-04-27 16:30:00;0;26;10;2;1;0;0;0
2020-04-27 16:45:00;1;26;8;0;1;0;0;2
2020-04-27 17:00:00;0;32;3;0;7;0;0;0
2020-04-27 17:15:00;1;17;4;1;4;0;0;0
2020-04-27 17:30:00;1;10;3;2;4;0;0;0
2020-04-27 17:45:00;0;21;8;0;2;0;0;0
2020-04-27 18:00:00;0;8;4;3;2;0;0;0
2020-04-27 18:15:00;1;13;9;1;2;0;0;0
2020-04-27 18:30:00;1;9;2;1;1;0;0;0
2020-04-27 18:45:00;0;10;4;4;0;3;0;1
2020-04-27 19:00:00;2;10;4;2;0;0;0;0
2020-04-27 19:15:00;1;9;6;1;1;0;0;0
2020-04-27 19:30:00;0;6;2;0;2;0;0;0
2020-04-27 19:45:00;0;9;5;2;2;0;0;0
2020-04-27 20:00:00;1;3;1;1;2;0;0;0
2020-04-27 20:15:00;0;3;3;0;0;0;0;0
2020-04-27 20:30:00;0;7;0;0;0;0;0;0
2020-04-27 20:45:00;0;3;1;0;0;0;0;0
2020-04-27 21:00:00;0;9;2;0;0;0;0;0
2020-04-27 21:15:00;0;4;1;1;0;0;0;0
2020-04-27 21:30:00;1;6;3;1;0;0;0;0
2020-04-27 21:45:00;0;2;3;0;4;0;0;0
2020-04-27 22:00:00;1;4;1;0;2;0;0;0
2020-04-27 22:15:00;1;6;1;0;1;0;0;0
2020-04-27 22:30:00;1;0;0;0;0;0;0;0
2020-04-27 22:45:00;0;2;0;0;0;0;0;0
2020-04-27 23:00:00;0;2;0;0;0;0;0;0
2020-04-27 23:15:00;0;0;0;0;0;0;0;0
2020-04-27 23:30:00;0;0;0;0;1;0;0;0
2020-04-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
