DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2021-01-01 00:00:00;0;0;0;1;0
2021-01-01 00:15:00;0;0;0;0;0
2021-01-01 00:30:00;0;0;0;0;1
2021-01-01 00:45:00;1;2;0;1;1
2021-01-01 01:00:00;1;0;0;1;1
2021-01-01 01:15:00;1;0;0;0;0
2021-01-01 01:30:00;0;0;0;0;0
2021-01-01 01:45:00;1;1;0;0;0
2021-01-01 02:00:00;0;0;0;0;0
2021-01-01 02:15:00;0;2;0;0;2
2021-01-01 02:30:00;0;0;0;0;0
2021-01-01 02:45:00;2;1;0;1;1
2021-01-01 03:00:00;0;0;0;0;0
2021-01-01 03:15:00;2;2;0;0;0
2021-01-01 03:30:00;1;2;0;0;2
2021-01-01 03:45:00;0;0;0;0;0
2021-01-01 04:00:00;0;1;0;0;1
2021-01-01 04:15:00;0;0;0;0;0
2021-01-01 04:30:00;0;0;0;0;0
2021-01-01 04:45:00;2;3;0;1;3
2021-01-01 05:00:00;2;1;0;0;3
2021-01-01 05:15:00;3;0;0;0;0
2021-01-01 05:30:00;5;2;0;0;2
2021-01-01 05:45:00;8;3;0;0;5
2021-01-01 06:00:00;2;2;1;2;1
2021-01-01 06:15:00;3;4;1;1;4
2021-01-01 06:30:00;2;1;0;0;3
2021-01-01 06:45:00;2;2;0;1;7
2021-01-01 07:00:00;2;1;2;2;2
2021-01-01 07:15:00;1;1;1;0;2
2021-01-01 07:30:00;1;0;1;1;1
2021-01-01 07:45:00;3;3;0;0;3
2021-01-01 08:00:00;1;0;0;1;3
2021-01-01 08:15:00;3;1;0;4;8
2021-01-01 08:30:00;2;3;0;1;2
2021-01-01 08:45:00;2;0;1;1;4
2021-01-01 09:00:00;4;0;1;0;0
2021-01-01 09:15:00;4;2;0;0;2
2021-01-01 09:30:00;11;3;1;3;4
2021-01-01 09:45:00;13;2;0;1;7
2021-01-01 10:00:00;5;4;0;0;4
2021-01-01 10:15:00;15;4;2;1;9
2021-01-01 10:30:00;7;1;0;0;7
2021-01-01 10:45:00;8;4;3;4;14
2021-01-01 11:00:00;9;5;2;3;14
2021-01-01 11:15:00;21;9;2;4;9
2021-01-01 11:30:00;22;7;1;4;15
2021-01-01 11:45:00;19;9;4;3;24
2021-01-01 12:00:00;17;7;2;5;19
2021-01-01 12:15:00;16;6;3;3;26
2021-01-01 12:30:00;17;3;1;3;14
2021-01-01 12:45:00;23;13;0;4;24
2021-01-01 13:00:00;28;8;1;5;26
2021-01-01 13:15:00;23;12;6;10;24
2021-01-01 13:30:00;18;8;5;3;14
2021-01-01 13:45:00;21;11;3;6;25
2021-01-01 14:00:00;16;4;3;4;21
2021-01-01 14:15:00;16;7;2;1;25
2021-01-01 14:30:00;17;9;2;5;19
2021-01-01 14:45:00;28;15;2;5;25
2021-01-01 15:00:00;15;7;3;3;22
2021-01-01 15:15:00;31;9;5;7;32
2021-01-01 15:30:00;19;10;5;10;17
2021-01-01 15:45:00;26;11;8;5;24
2021-01-01 16:00:00;19;17;5;10;24
2021-01-01 16:15:00;13;8;3;5;19
2021-01-01 16:30:00;15;9;7;5;28
2021-01-01 16:45:00;15;18;3;5;21
2021-01-01 17:00:00;27;10;1;7;28
2021-01-01 17:15:00;21;10;5;7;25
2021-01-01 17:30:00;17;7;4;7;23
2021-01-01 17:45:00;21;9;4;11;17
2021-01-01 18:00:00;21;9;2;6;24
2021-01-01 18:15:00;16;11;3;7;23
2021-01-01 18:30:00;17;7;0;5;14
2021-01-01 18:45:00;21;10;4;8;31
2021-01-01 19:00:00;12;7;1;3;15
2021-01-01 19:15:00;17;9;3;9;15
2021-01-01 19:30:00;18;7;2;5;12
2021-01-01 19:45:00;18;8;1;3;15
2021-01-01 20:00:00;8;4;1;3;15
2021-01-01 20:15:00;10;7;3;6;14
2021-01-01 20:30:00;20;7;3;6;17
2021-01-01 20:45:00;14;11;1;6;25
2021-01-01 21:00:00;5;3;0;3;9
2021-01-01 21:15:00;1;1;1;1;1
2021-01-01 21:30:00;2;2;1;1;4
2021-01-01 21:45:00;3;1;0;1;3
2021-01-01 22:00:00;2;0;0;0;3
2021-01-01 22:15:00;1;0;0;1;3
2021-01-01 22:30:00;0;0;0;0;2
2021-01-01 22:45:00;2;2;0;2;0
2021-01-01 23:00:00;1;0;1;0;1
2021-01-01 23:15:00;0;0;0;0;1
2021-01-01 23:30:00;0;0;0;0;0
2021-01-01 23:45:00;1;2;0;1;0
