DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-07-06 00:00:00;2;1;1;0;10;8;6;3;2;2;0;0;0
2020-07-06 00:15:00;2;3;1;0;4;8;3;5;2;3;0;0;0
2020-07-06 00:30:00;0;0;0;0;4;6;6;2;0;0;0;0;0
2020-07-06 00:45:00;2;1;0;0;3;5;4;1;5;2;0;0;0
2020-07-06 01:00:00;2;1;0;0;0;0;2;3;4;0;1;0;0
2020-07-06 01:15:00;0;0;0;0;3;3;1;0;1;2;1;0;0
2020-07-06 01:30:00;5;4;0;0;3;2;0;1;0;0;0;0;0
2020-07-06 01:45:00;3;1;0;0;1;2;3;2;3;0;0;0;0
2020-07-06 02:00:00;3;1;0;0;0;0;2;0;2;1;0;0;0
2020-07-06 02:15:00;2;0;0;0;0;2;1;0;1;0;0;0;0
2020-07-06 02:30:00;1;2;0;0;1;1;2;0;1;1;0;0;0
2020-07-06 02:45:00;1;0;0;0;1;3;3;2;0;0;0;0;0
2020-07-06 03:00:00;5;1;0;0;1;1;0;0;0;0;0;0;0
2020-07-06 03:15:00;1;0;0;0;1;0;4;0;0;0;0;0;0
2020-07-06 03:30:00;0;0;0;0;2;1;1;0;0;1;0;0;0
2020-07-06 03:45:00;4;0;0;0;4;4;1;0;0;0;1;0;0
2020-07-06 04:00:00;2;3;0;0;0;0;0;0;1;1;1;0;0
2020-07-06 04:15:00;1;3;0;0;5;2;5;2;1;0;2;0;0
2020-07-06 04:30:00;1;0;0;0;4;3;2;0;3;1;1;0;0
2020-07-06 04:45:00;0;2;1;1;11;8;9;2;2;0;0;0;0
2020-07-06 05:00:00;2;2;0;0;9;13;16;15;3;3;1;0;0
2020-07-06 05:15:00;3;2;0;0;16;15;30;25;4;1;1;0;0
2020-07-06 05:30:00;6;5;0;0;10;14;59;38;20;6;4;1;0
2020-07-06 05:45:00;9;6;0;1;20;22;52;44;20;8;2;1;0
2020-07-06 06:00:00;13;8;0;0;19;20;31;18;24;3;1;0;1
2020-07-06 06:15:00;15;13;2;0;40;33;51;40;34;17;6;2;2
2020-07-06 06:30:00;12;9;1;1;43;45;66;69;34;11;1;1;2
2020-07-06 06:45:00;13;13;2;7;37;42;72;66;44;20;4;6;0
2020-07-06 07:00:00;20;10;0;8;50;40;73;53;59;32;5;3;2
2020-07-06 07:15:00;21;15;1;4;48;42;89;63;83;43;2;0;3
2020-07-06 07:30:00;28;23;1;7;60;61;94;55;81;43;4;2;2
2020-07-06 07:45:00;22;24;0;7;61;58;84;57;66;33;5;2;1
2020-07-06 08:00:00;27;12;0;7;80;75;78;53;57;29;4;2;1
2020-07-06 08:15:00;26;15;0;6;65;51;60;48;55;21;6;0;0
2020-07-06 08:30:00;28;13;1;5;51;58;69;38;58;30;1;1;0
2020-07-06 08:45:00;37;16;1;5;51;50;71;35;70;25;6;1;0
2020-07-06 09:00:00;30;13;1;4;55;46;44;22;52;15;3;2;1
2020-07-06 09:15:00;31;18;2;6;48;49;68;24;59;22;3;1;1
2020-07-06 09:30:00;25;23;3;7;56;44;59;22;63;23;5;3;0
2020-07-06 09:45:00;35;22;0;6;55;46;70;30;72;16;5;0;1
2020-07-06 10:00:00;38;16;0;2;48;59;54;22;51;29;8;0;0
2020-07-06 10:15:00;37;30;0;2;51;56;57;25;53;18;2;2;2
2020-07-06 10:30:00;36;23;1;3;48;36;43;21;52;19;2;3;1
2020-07-06 10:45:00;41;20;0;0;63;63;61;22;57;17;5;2;1
2020-07-06 11:00:00;52;25;0;4;55;57;63;21;60;24;5;0;1
2020-07-06 11:15:00;53;31;1;6;74;59;50;28;50;18;8;1;3
2020-07-06 11:30:00;47;41;4;0;54;55;61;32;43;27;4;2;1
2020-07-06 11:45:00;37;26;1;7;59;66;51;33;48;19;3;0;1
2020-07-06 12:00:00;42;49;1;1;66;56;68;35;46;23;6;1;2
2020-07-06 12:15:00;31;28;2;1;50;52;57;24;48;20;8;3;2
2020-07-06 12:30:00;42;33;4;1;61;61;57;29;61;23;2;2;0
2020-07-06 12:45:00;34;22;0;6;65;67;62;28;59;23;7;1;1
2020-07-06 13:00:00;43;39;2;3;66;71;50;29;45;25;6;1;1
2020-07-06 13:15:00;53;31;2;2;58;75;71;34;41;17;4;0;5
2020-07-06 13:30:00;38;37;0;4;64;61;73;45;47;21;6;0;0
2020-07-06 13:45:00;35;22;3;3;61;77;81;51;53;16;4;1;1
2020-07-06 14:00:00;47;26;0;0;76;81;56;26;45;17;5;1;1
2020-07-06 14:15:00;37;34;2;2;110;94;48;21;54;23;4;1;1
2020-07-06 14:30:00;37;33;0;0;104;83;74;34;57;25;13;0;0
2020-07-06 14:45:00;32;33;0;4;91;84;61;36;57;24;10;1;1
2020-07-06 15:00:00;54;44;1;3;104;91;59;30;56;21;2;1;3
2020-07-06 15:15:00;51;39;5;7;96;95;58;26;58;26;6;0;2
2020-07-06 15:30:00;55;44;2;5;93;91;68;35;41;22;5;1;2
2020-07-06 15:45:00;57;41;1;2;100;108;61;31;41;25;6;1;2
2020-07-06 16:00:00;59;57;2;2;61;83;64;39;48;26;5;4;1
2020-07-06 16:15:00;52;47;1;6;100;88;76;46;51;27;4;1;3
2020-07-06 16:30:00;58;50;4;1;100;87;57;35;45;32;8;6;2
2020-07-06 16:45:00;42;37;2;3;91;85;65;40;63;30;7;1;1
2020-07-06 17:00:00;47;47;9;3;104;104;52;34;49;20;7;2;0
2020-07-06 17:15:00;47;42;3;1;115;139;66;33;49;26;5;0;2
2020-07-06 17:30:00;28;26;3;2;84;104;43;16;36;15;3;0;2
2020-07-06 17:45:00;31;22;2;2;82;108;44;20;33;23;2;2;1
2020-07-06 18:00:00;44;26;1;5;109;126;62;26;44;25;5;3;1
2020-07-06 18:15:00;43;41;2;5;141;162;79;45;45;27;6;1;2
2020-07-06 18:30:00;37;33;2;3;64;59;39;21;33;23;1;0;2
2020-07-06 18:45:00;26;21;2;1;49;47;48;26;38;12;4;2;1
2020-07-06 19:00:00;26;18;0;2;42;44;41;19;32;9;5;0;1
2020-07-06 19:15:00;33;27;0;0;52;49;44;23;20;14;1;1;1
2020-07-06 19:30:00;19;10;0;2;40;37;30;15;29;13;3;0;0
2020-07-06 19:45:00;28;11;0;0;22;35;29;18;27;12;1;0;0
2020-07-06 20:00:00;25;22;1;3;44;48;43;24;24;13;3;0;1
2020-07-06 20:15:00;25;11;0;2;33;41;32;10;29;15;3;3;1
2020-07-06 20:30:00;26;12;0;3;40;36;31;10;18;5;3;1;3
2020-07-06 20:45:00;12;10;0;2;29;29;32;13;27;10;4;0;0
2020-07-06 21:00:00;11;9;2;2;29;24;43;18;17;6;2;0;0
2020-07-06 21:15:00;15;9;1;1;15;21;40;20;19;4;3;0;1
2020-07-06 21:30:00;17;8;0;1;22;28;34;7;22;2;1;0;1
2020-07-06 21:45:00;14;6;1;2;32;34;24;8;19;5;1;0;0
2020-07-06 22:00:00;15;10;2;0;47;49;25;13;18;5;5;0;0
2020-07-06 22:15:00;7;6;0;1;28;42;25;12;5;6;2;0;0
2020-07-06 22:30:00;7;4;0;0;17;23;21;7;9;2;1;0;0
2020-07-06 22:45:00;5;6;0;0;15;16;12;5;7;1;1;0;0
2020-07-06 23:00:00;7;4;1;0;11;13;9;6;7;7;1;0;0
2020-07-06 23:15:00;2;6;0;1;8;15;9;6;4;1;0;0;0
2020-07-06 23:30:00;4;3;0;0;4;9;4;1;4;0;0;0;1
2020-07-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
