DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-10-16 00:00:00;0;6;2;1;0;5;2;0;6;2;1;3;3;3;0;0;0;0;0;0;0
2019-10-16 00:15:00;3;6;1;0;0;2;2;0;0;2;1;0;3;1;0;0;0;0;0;0;0
2019-10-16 00:30:00;3;6;2;0;0;3;0;0;7;2;1;2;1;0;0;0;0;0;0;0;0
2019-10-16 00:45:00;6;5;1;0;0;1;1;0;5;3;0;0;0;1;1;0;0;0;0;0;0
2019-10-16 01:00:00;0;3;0;0;0;4;0;0;4;2;1;0;1;1;0;0;0;0;0;0;0
2019-10-16 01:15:00;2;6;2;2;3;1;0;0;4;2;2;0;0;1;0;0;0;0;0;0;0
2019-10-16 01:30:00;7;4;3;2;1;1;0;0;5;4;1;1;0;1;0;0;0;0;0;0;0
2019-10-16 01:45:00;0;1;1;1;0;0;0;0;4;4;0;0;1;4;0;0;0;0;0;0;0
2019-10-16 02:00:00;2;4;2;2;0;0;0;0;1;2;0;0;3;1;0;0;0;0;0;0;0
2019-10-16 02:15:00;1;0;2;0;0;0;0;0;2;2;1;1;2;0;0;0;0;0;0;0;0
2019-10-16 02:30:00;2;2;1;0;0;1;0;0;3;2;2;1;1;4;0;0;0;0;0;0;0
2019-10-16 02:45:00;1;2;1;2;0;0;0;0;1;2;0;0;3;1;1;0;0;0;0;0;0
2019-10-16 03:00:00;2;1;0;0;1;0;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0
2019-10-16 03:15:00;6;4;1;0;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0
2019-10-16 03:30:00;2;4;0;0;4;1;0;0;3;3;0;0;0;1;0;0;1;2;0;1;0
2019-10-16 03:45:00;2;6;0;1;0;1;0;0;5;2;0;0;2;2;2;0;0;0;0;0;0
2019-10-16 04:00:00;2;4;0;0;2;1;0;0;2;0;0;0;5;3;1;0;0;0;0;0;0
2019-10-16 04:15:00;2;8;0;1;2;1;0;0;6;3;0;2;2;1;1;0;0;0;0;0;0
2019-10-16 04:30:00;3;6;1;1;3;4;1;1;5;3;3;0;4;4;1;0;0;0;0;0;0
2019-10-16 04:45:00;2;2;1;1;3;12;0;0;8;5;0;4;4;2;1;0;0;0;0;0;0
2019-10-16 05:00:00;8;18;3;1;5;17;2;0;15;13;15;2;5;11;4;0;0;0;0;0;0
2019-10-16 05:15:00;7;13;3;0;13;13;1;1;11;14;18;1;9;9;3;0;0;0;0;0;0
2019-10-16 05:30:00;52;20;12;4;19;35;1;0;21;22;23;4;15;11;4;0;0;0;0;0;0
2019-10-16 05:45:00;52;40;23;8;9;36;7;5;31;34;12;16;30;14;15;0;0;0;0;0;0
2019-10-16 06:00:00;53;35;28;5;7;27;4;3;23;33;15;30;41;19;14;0;0;0;0;0;0
2019-10-16 06:15:00;55;38;27;2;23;28;6;3;49;58;17;14;40;16;14;0;0;0;0;0;0
2019-10-16 06:30:00;64;45;33;6;19;46;6;2;43;51;24;11;22;21;28;0;0;0;0;0;0
2019-10-16 06:45:00;77;45;38;8;26;64;2;2;54;65;24;6;37;25;26;0;0;0;0;0;0
2019-10-16 07:00:00;79;50;39;7;24;51;2;4;38;33;22;8;47;32;26;0;0;1;0;0;0
2019-10-16 07:15:00;80;82;38;21;48;74;11;4;54;65;27;9;74;37;40;0;0;0;0;0;0
2019-10-16 07:30:00;81;68;59;10;53;74;12;4;47;62;26;15;53;44;52;0;0;3;0;0;0
2019-10-16 07:45:00;90;68;68;19;66;68;19;5;69;60;27;24;60;34;40;0;1;0;0;0;0
