DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-04 00:00:00;4;8;16;6;3;2;24;0;0
2020-07-04 00:15:00;8;14;22;4;3;1;21;0;0
2020-07-04 00:30:00;7;12;22;2;1;1;13;0;0
2020-07-04 00:45:00;8;9;13;2;1;0;8;0;0
2020-07-04 01:00:00;8;7;18;3;1;0;11;0;0
2020-07-04 01:15:00;9;5;10;0;0;0;12;0;0
2020-07-04 01:30:00;1;2;4;0;0;0;5;0;0
2020-07-04 01:45:00;1;5;7;2;1;0;4;0;0
2020-07-04 02:00:00;3;2;8;3;0;0;13;0;0
2020-07-04 02:15:00;4;5;8;1;0;0;8;0;0
2020-07-04 02:30:00;3;4;6;1;0;0;2;0;0
2020-07-04 02:45:00;5;5;5;0;0;1;2;0;0
2020-07-04 03:00:00;2;2;5;0;0;0;7;0;0
2020-07-04 03:15:00;1;4;5;0;0;0;4;0;0
2020-07-04 03:30:00;4;5;5;3;3;2;3;0;0
2020-07-04 03:45:00;2;2;4;0;0;0;4;0;0
2020-07-04 04:00:00;2;4;4;0;0;0;2;0;0
2020-07-04 04:15:00;0;1;2;0;0;0;3;0;0
2020-07-04 04:30:00;0;0;0;0;0;0;3;0;0
2020-07-04 04:45:00;1;1;2;5;2;1;3;0;0
2020-07-04 05:00:00;5;4;7;0;0;0;2;0;0
2020-07-04 05:15:00;3;3;8;1;1;0;13;0;0
2020-07-04 05:30:00;6;5;11;4;1;0;17;0;0
2020-07-04 05:45:00;10;15;22;5;0;0;13;0;0
2020-07-04 06:00:00;10;17;27;10;0;0;11;0;0
2020-07-04 06:15:00;8;7;14;6;0;0;10;0;0
2020-07-04 06:30:00;7;7;12;5;0;0;16;0;0
2020-07-04 06:45:00;9;9;17;4;0;0;10;0;0
2020-07-04 07:00:00;4;5;7;1;0;0;12;0;0
2020-07-04 07:15:00;16;15;22;2;1;0;12;0;0
2020-07-04 07:30:00;15;8;20;5;3;2;23;2;0
2020-07-04 07:45:00;16;12;24;7;4;0;18;0;1
2020-07-04 08:00:00;10;8;24;8;3;1;31;7;0
2020-07-04 08:15:00;20;18;35;7;4;2;36;2;0
2020-07-04 08:30:00;7;17;30;3;2;2;34;2;0
2020-07-04 08:45:00;22;30;50;3;1;0;36;1;1
2020-07-04 09:00:00;23;25;41;14;7;0;36;5;3
2020-07-04 09:15:00;32;26;49;10;5;2;43;2;1
2020-07-04 09:30:00;22;31;46;12;8;1;38;2;4
2020-07-04 09:45:00;46;51;83;9;6;3;54;0;1
2020-07-04 10:00:00;21;32;52;11;5;1;51;4;4
2020-07-04 10:15:00;27;37;61;7;3;0;45;13;1
2020-07-04 10:30:00;33;38;54;40;7;0;52;4;2
2020-07-04 10:45:00;32;38;60;16;9;2;71;2;7
2020-07-04 11:00:00;26;42;59;11;5;0;64;14;0
2020-07-04 11:15:00;27;50;67;10;5;1;64;4;8
2020-07-04 11:30:00;21;35;56;8;5;4;69;19;2
2020-07-04 11:45:00;26;53;73;17;7;1;81;3;1
2020-07-04 12:00:00;24;48;64;12;7;4;70;2;2
2020-07-04 12:15:00;25;50;68;10;7;3;76;5;12
2020-07-04 12:30:00;42;36;66;14;8;2;66;1;18
