DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-01 00:00:00;0;3;0;9;3;1;5;8;7;3;2
2020-06-01 00:15:00;2;2;0;10;19;7;3;10;9;3;2
2020-06-01 00:30:00;1;1;0;13;6;2;4;5;7;5;5
2020-06-01 00:45:00;0;1;0;4;5;5;3;5;0;0;0
2020-06-01 01:00:00;0;0;0;11;6;3;2;8;8;3;2
2020-06-01 01:15:00;0;1;0;3;3;1;1;2;3;2;2
2020-06-01 01:30:00;0;1;0;8;8;2;2;8;5;0;0
2020-06-01 01:45:00;0;1;0;4;4;4;3;3;5;0;0
2020-06-01 02:00:00;1;1;0;3;3;5;2;6;5;0;0
2020-06-01 02:15:00;0;0;1;7;6;5;1;5;3;1;1
2020-06-01 02:30:00;1;1;0;3;6;1;0;6;4;0;0
2020-06-01 02:45:00;0;1;1;0;0;0;1;2;1;2;1
2020-06-01 03:00:00;0;0;0;3;3;0;0;1;1;0;0
2020-06-01 03:15:00;0;0;0;2;2;2;0;0;1;1;1
2020-06-01 03:30:00;1;1;1;1;3;3;0;5;3;0;0
2020-06-01 03:45:00;0;0;0;0;2;1;1;0;1;0;0
2020-06-01 04:00:00;0;0;0;0;1;1;0;1;3;1;0
2020-06-01 04:15:00;0;2;0;2;3;2;1;1;0;0;0
2020-06-01 04:30:00;0;0;0;1;0;0;0;2;2;1;0
2020-06-01 04:45:00;0;0;2;1;2;0;1;2;3;1;1
2020-06-01 05:00:00;0;0;0;2;1;1;0;1;4;1;1
2020-06-01 05:15:00;0;2;0;6;7;4;0;5;4;2;1
2020-06-01 05:30:00;0;3;0;5;3;2;1;14;15;8;7
2020-06-01 05:45:00;0;2;2;4;1;1;4;10;6;2;2
2020-06-01 06:00:00;1;2;0;4;5;3;1;6;3;2;2
2020-06-01 06:15:00;0;1;0;10;5;1;4;11;7;0;0
2020-06-01 06:30:00;1;3;2;8;3;2;0;8;4;1;1
2020-06-01 06:45:00;0;1;1;2;4;2;4;9;8;3;2
2020-06-01 07:00:00;0;1;0;20;7;2;4;4;5;2;3
2020-06-01 07:15:00;0;1;1;7;10;5;0;5;3;2;1
2020-06-01 07:30:00;2;2;0;10;10;0;1;5;4;0;0
2020-06-01 07:45:00;1;2;4;8;5;3;1;12;13;1;2
2020-06-01 08:00:00;1;2;0;15;9;4;6;10;5;0;0
2020-06-01 08:15:00;2;4;0;10;8;4;4;10;2;1;1
2020-06-01 08:30:00;0;3;0;17;12;7;5;14;10;2;2
2020-06-01 08:45:00;2;8;2;14;12;5;3;16;17;1;1
2020-06-01 09:00:00;1;3;0;22;17;6;6;28;7;0;0
2020-06-01 09:15:00;3;3;3;18;14;5;4;20;15;0;0
2020-06-01 09:30:00;4;4;0;23;20;2;7;17;11;3;3
2020-06-01 09:45:00;3;8;4;29;17;2;9;27;29;4;4
2020-06-01 10:00:00;2;8;0;30;12;2;6;14;16;3;2
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;4;4;0;26;15;1;13;23;18;0;1
2020-06-01 10:45:00;5;7;1;51;23;6;9;24;21;2;0
2020-06-01 11:00:00;2;10;0;32;26;3;13;23;14;2;1
2020-06-01 11:15:00;2;7;5;33;26;2;7;34;25;5;4
2020-06-01 11:30:00;6;15;0;39;27;10;14;28;18;2;1
2020-06-01 11:45:00;6;10;4;45;23;5;16;36;34;4;3
2020-06-01 12:00:00;3;15;0;40;35;8;19;31;24;4;3
2020-06-01 12:15:00;1;15;1;40;29;6;16;30;35;7;3
2020-06-01 12:30:00;2;5;1;53;35;8;21;35;32;6;3
2020-06-01 12:45:00;6;10;5;34;25;11;20;34;32;2;1
2020-06-01 13:00:00;3;12;0;50;29;8;13;43;28;6;3
2020-06-01 13:15:00;4;11;2;40;28;5;19;50;34;8;4
2020-06-01 13:30:00;4;5;1;55;40;7;15;47;33;8;6
2020-06-01 13:45:00;7;11;3;56;35;108;17;44;38;7;7
2020-06-01 14:00:00;1;10;1;48;31;56;28;41;37;4;3
2020-06-01 14:15:00;6;14;4;42;32;64;22;44;28;9;4
2020-06-01 14:30:00;7;9;1;48;29;7;20;45;33;12;6
2020-06-01 14:45:00;4;15;4;50;36;8;20;45;30;2;2
2020-06-01 15:00:00;9;13;3;44;24;7;26;41;41;5;3
2020-06-01 15:15:00;5;13;3;46;26;6;21;35;27;3;2
2020-06-01 15:30:00;4;13;0;33;25;4;31;44;39;6;5
2020-06-01 15:45:00;2;11;4;62;33;25;23;47;34;5;5
2020-06-01 16:00:00;4;14;1;52;42;19;33;45;30;12;11
2020-06-01 16:15:00;2;16;1;49;28;3;17;43;20;2;0
2020-06-01 16:30:00;3;15;0;47;36;9;28;40;40;6;5
2020-06-01 16:45:00;10;12;4;72;46;13;19;43;38;7;6
2020-06-01 17:00:00;5;14;2;53;37;8;28;40;40;5;5
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;5;13;1;55;44;12;31;41;36;6;7
2020-06-01 17:45:00;11;19;2;56;35;7;27;42;50;11;9
2020-06-01 18:00:00;9;21;2;56;38;11;20;45;34;7;5
2020-06-01 18:15:00;6;14;1;51;41;16;34;42;30;6;4
2020-06-01 18:30:00;9;28;2;59;42;21;37;46;44;8;9
2020-06-01 18:45:00;11;16;1;59;37;12;34;46;36;4;1
2020-06-01 19:00:00;7;21;0;39;33;37;25;44;47;11;9
2020-06-01 19:15:00;5;13;2;43;30;46;32;39;37;7;10
2020-06-01 19:30:00;11;17;1;38;40;8;36;36;30;4;2
2020-06-01 19:45:00;4;15;3;56;40;15;29;37;38;9;10
2020-06-01 20:00:00;3;10;0;39;25;23;24;42;36;7;6
2020-06-01 20:15:00;29;18;3;43;25;9;24;39;40;8;9
2020-06-01 20:30:00;9;12;0;44;33;18;29;34;33;13;8
2020-06-01 20:45:00;7;16;5;29;34;10;29;46;37;9;7
2020-06-01 21:00:00;3;10;1;39;31;8;22;29;34;7;4
2020-06-01 21:15:00;5;14;0;35;21;10;29;24;26;7;8
2020-06-01 21:30:00;4;9;0;44;23;7;12;29;25;4;4
2020-06-01 21:45:00;3;10;0;34;31;15;16;39;39;7;6
2020-06-01 22:00:00;5;6;0;33;35;16;20;22;28;7;5
2020-06-01 22:15:00;4;8;1;19;16;7;14;17;22;4;5
2020-06-01 22:30:00;2;2;0;16;16;5;15;21;22;10;10
2020-06-01 22:45:00;2;8;1;28;16;2;8;18;17;6;5
2020-06-01 23:00:00;0;3;0;16;12;6;7;6;9;3;4
2020-06-01 23:15:00;1;2;0;10;11;7;10;19;22;5;4
2020-06-01 23:30:00;0;2;0;6;4;1;12;5;8;2;1
2020-06-01 23:45:00;1;2;1;11;7;2;2;14;14;1;1
