DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-07-31 00:00:00;20;15;0;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:15:00;17;15;0;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:30:00;16;6;1;14;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:45:00;12;11;2;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:00:00;7;9;1;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:15:00;9;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:30:00;8;4;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:45:00;10;8;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:00:00;6;2;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:15:00;5;3;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:30:00;8;6;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:45:00;6;5;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:00:00;5;6;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:15:00;8;7;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:30:00;6;4;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:45:00;6;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:00:00;3;3;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:15:00;10;6;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:30:00;18;11;0;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:45:00;36;22;0;12;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:00:00;52;61;0;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:15:00;58;69;0;16;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:30:00;81;67;0;19;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:45:00;82;93;0;40;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 06:00:00;80;74;0;39;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 06:15:00;106;118;1;50;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 06:30:00;91;95;0;33;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 06:45:00;109;108;1;51;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 07:00:00;111;119;0;48;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 07:15:00;124;137;2;94;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 07:30:00;136;144;1;64;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 07:45:00;121;140;0;89;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 08:00:00;123;142;2;81;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 08:15:00;104;111;1;71;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 08:30:00;118;145;0;83;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 08:45:00;117;120;1;78;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 09:00:00;121;139;1;72;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 09:15:00;98;121;0;90;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 09:30:00;115;131;0;74;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 09:45:00;143;141;1;104;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 10:00:00;125;133;1;76;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
