DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-07-04 00:00:00;19;13;1;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 00:15:00;38;22;1;20;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 00:30:00;32;20;0;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 00:45:00;25;21;1;14;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 01:00:00;22;16;0;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 01:15:00;17;17;0;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 01:30:00;21;13;1;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 01:45:00;14;10;1;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 02:00:00;8;5;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 02:15:00;11;7;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 02:30:00;9;3;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 02:45:00;10;7;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 03:00:00;6;5;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 03:15:00;4;4;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 03:30:00;5;10;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 03:45:00;7;5;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 04:00:00;12;12;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 04:15:00;9;5;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 04:30:00;10;10;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 04:45:00;14;9;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 05:00:00;13;6;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 05:15:00;15;17;0;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 05:30:00;26;19;0;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 05:45:00;26;14;0;22;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 06:00:00;20;16;0;11;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 06:15:00;27;16;0;15;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 06:30:00;35;22;1;23;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 06:45:00;33;31;0;24;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 07:00:00;38;27;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 07:15:00;30;23;0;28;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 07:30:00;46;28;0;33;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 07:45:00;56;44;1;25;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 08:00:00;56;52;0;39;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 08:15:00;53;50;0;34;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 08:30:00;71;48;0;56;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 08:45:00;109;83;1;63;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 09:00:00;88;65;0;63;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 09:15:00;94;81;0;63;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-04 09:30:00;88;66;0;56;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
