DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-25 00:00:00;10;11;11;11;4;1;1;2;0;3;2
2020-04-25 00:15:00;14;16;9;9;6;2;0;3;0;2;2
2020-04-25 00:30:00;13;14;12;15;2;4;0;3;0;1;0
2020-04-25 00:45:00;5;7;10;9;5;1;1;3;0;0;2
2020-04-25 01:00:00;10;12;9;15;4;0;0;2;0;0;0
2020-04-25 01:15:00;5;7;4;7;2;1;0;0;0;1;0
2020-04-25 01:30:00;4;6;5;6;3;0;0;5;0;1;0
2020-04-25 01:45:00;7;8;3;1;0;0;0;1;0;2;3
2020-04-25 02:00:00;11;13;8;7;0;3;0;0;0;1;0
2020-04-25 02:15:00;7;9;3;5;4;3;2;2;0;0;0
2020-04-25 02:30:00;4;5;4;6;0;1;0;1;0;1;0
2020-04-25 02:45:00;8;11;5;7;1;0;0;3;0;1;1
2020-04-25 03:00:00;6;9;4;7;3;4;1;0;0;0;0
2020-04-25 03:15:00;3;5;4;3;4;2;0;2;0;0;0
2020-04-25 03:30:00;4;5;5;3;1;1;1;1;0;2;0
2020-04-25 03:45:00;8;11;5;2;0;3;0;0;0;1;0
2020-04-25 04:00:00;7;8;7;1;1;0;0;0;0;0;0
2020-04-25 04:15:00;7;8;6;2;2;0;0;1;0;1;3
2020-04-25 04:30:00;5;7;3;3;3;1;0;2;0;1;1
2020-04-25 04:45:00;7;8;5;2;3;2;1;2;0;3;2
2020-04-25 05:00:00;8;9;7;5;8;0;0;1;0;0;1
2020-04-25 05:15:00;13;14;15;7;2;24;3;2;0;2;4
2020-04-25 05:30:00;16;16;8;11;9;6;0;7;0;1;6
2020-04-25 05:45:00;11;12;9;18;8;5;0;6;0;4;1
2020-04-25 06:00:00;13;16;16;17;10;5;0;7;0;3;2
2020-04-25 06:15:00;23;26;15;9;12;7;9;5;0;2;2
2020-04-25 06:30:00;27;30;13;14;11;4;1;5;0;4;5
2020-04-25 06:45:00;18;24;11;16;12;10;3;7;0;6;6
2020-04-25 07:00:00;24;28;15;18;21;5;1;6;0;6;2
2020-04-25 07:15:00;21;29;20;23;15;9;4;7;0;8;7
2020-04-25 07:30:00;30;42;18;36;22;13;8;13;0;11;9
2020-04-25 07:45:00;32;41;30;36;18;16;6;20;0;12;20
