DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-01-06 00:00:00;0;4;0;0;1;5;0;0
2020-01-06 00:15:00;0;2;0;0;3;3;0;0
2020-01-06 00:30:00;0;1;0;0;1;4;0;0
2020-01-06 00:45:00;0;1;0;0;2;2;0;0
2020-01-06 01:00:00;1;1;0;0;1;3;0;0
2020-01-06 01:15:00;2;1;0;0;1;4;0;0
2020-01-06 01:30:00;1;4;0;0;2;4;0;0
2020-01-06 01:45:00;0;5;0;0;5;1;0;0
2020-01-06 02:00:00;0;2;0;0;1;0;0;0
2020-01-06 02:15:00;0;4;0;0;2;0;0;0
2020-01-06 02:30:00;0;1;0;0;0;0;0;0
2020-01-06 02:45:00;0;2;0;0;0;0;0;0
2020-01-06 03:00:00;2;3;0;0;1;1;0;0
2020-01-06 03:15:00;0;1;0;0;1;1;0;0
2020-01-06 03:30:00;0;1;0;0;1;1;0;0
2020-01-06 03:45:00;0;1;0;0;2;1;0;0
2020-01-06 04:00:00;0;3;0;0;1;0;0;0
2020-01-06 04:15:00;0;0;0;0;2;0;0;0
2020-01-06 04:30:00;1;1;0;0;1;0;0;0
2020-01-06 04:45:00;1;1;0;0;1;0;0;0
2020-01-06 05:00:00;1;7;0;0;1;2;0;0
2020-01-06 05:15:00;0;3;0;0;2;1;0;0
2020-01-06 05:30:00;2;3;0;0;0;2;0;0
2020-01-06 05:45:00;1;4;0;0;0;3;0;0
2020-01-06 06:00:00;3;4;0;0;5;3;0;0
2020-01-06 06:15:00;1;3;0;0;2;0;0;0
2020-01-06 06:30:00;0;2;0;0;3;5;0;0
2020-01-06 06:45:00;3;2;0;0;2;5;0;0
2020-01-06 07:00:00;2;3;0;0;4;0;0;0
2020-01-06 07:15:00;2;7;0;0;2;6;2;0
2020-01-06 07:30:00;3;5;0;0;2;3;0;0
2020-01-06 07:45:00;4;5;0;0;2;3;0;0
2020-01-06 08:00:00;3;1;0;0;7;4;0;0
2020-01-06 08:15:00;3;7;0;0;7;1;0;0
2020-01-06 08:30:00;1;2;0;0;6;2;0;0
2020-01-06 08:45:00;7;11;0;0;9;0;0;0
2020-01-06 09:00:00;5;8;0;0;6;0;0;0
2020-01-06 09:15:00;10;10;1;0;3;8;0;0
2020-01-06 09:30:00;11;11;0;0;3;3;0;0
2020-01-06 09:45:00;14;16;0;0;5;5;0;0
2020-01-06 10:00:00;9;14;0;0;8;5;0;0
2020-01-06 10:15:00;14;17;0;0;8;10;2;0
2020-01-06 10:30:00;8;12;1;0;15;8;0;0
2020-01-06 10:45:00;17;10;0;0;9;10;0;0
2020-01-06 11:00:00;8;14;1;0;11;6;0;0
2020-01-06 11:15:00;11;15;0;0;21;4;0;0
2020-01-06 11:30:00;15;21;0;0;27;9;0;0
2020-01-06 11:45:00;15;14;0;0;19;13;0;7
2020-01-06 12:00:00;15;17;3;0;18;12;0;0
2020-01-06 12:15:00;15;11;2;0;15;17;0;0
2020-01-06 12:30:00;17;13;0;0;12;6;0;0
2020-01-06 12:45:00;13;21;1;0;20;15;0;0
2020-01-06 13:00:00;15;13;0;0;25;5;0;0
2020-01-06 13:15:00;15;16;0;0;19;15;0;0
2020-01-06 13:30:00;18;16;0;0;19;12;0;0
2020-01-06 13:45:00;15;16;0;0;23;14;0;0
2020-01-06 14:00:00;10;22;1;0;31;15;0;0
2020-01-06 14:15:00;16;24;1;0;21;10;0;0
2020-01-06 14:30:00;12;18;0;0;19;13;0;1
2020-01-06 14:45:00;20;18;0;0;21;15;0;0
2020-01-06 15:00:00;12;18;0;0;19;11;0;0
2020-01-06 15:15:00;13;20;0;0;14;17;0;0
2020-01-06 15:30:00;9;12;0;0;25;14;0;0
2020-01-06 15:45:00;28;23;1;0;24;15;0;0
2020-01-06 16:00:00;18;13;0;0;17;14;0;0
2020-01-06 16:15:00;21;23;0;0;17;19;0;8
2020-01-06 16:30:00;14;20;0;0;18;24;0;0
2020-01-06 16:45:00;18;32;0;0;32;12;0;0
2020-01-06 17:00:00;16;18;0;0;18;9;0;0
2020-01-06 17:15:00;17;33;0;0;19;15;0;0
2020-01-06 17:30:00;16;14;1;0;15;10;0;1
2020-01-06 17:45:00;13;11;0;0;17;9;0;3
2020-01-06 18:00:00;17;15;0;0;13;15;0;0
2020-01-06 18:15:00;17;17;0;0;15;15;0;0
2020-01-06 18:30:00;9;21;0;0;18;16;0;0
2020-01-06 18:45:00;13;13;0;0;14;5;0;0
2020-01-06 19:00:00;3;9;0;0;18;9;0;0
2020-01-06 19:15:00;10;16;0;0;10;8;0;0
2020-01-06 19:30:00;12;12;0;0;24;8;0;0
2020-01-06 19:45:00;8;6;0;0;17;7;0;0
2020-01-06 20:00:00;5;10;0;0;7;4;0;0
2020-01-06 20:15:00;7;14;0;0;18;9;0;0
2020-01-06 20:30:00;7;12;0;0;9;8;0;0
2020-01-06 20:45:00;6;9;0;0;5;6;0;0
2020-01-06 21:00:00;3;6;0;0;5;6;0;0
2020-01-06 21:15:00;4;8;0;0;15;7;0;0
2020-01-06 21:30:00;5;7;0;0;11;7;0;0
2020-01-06 21:45:00;2;8;0;0;8;3;0;0
2020-01-06 22:00:00;6;5;0;0;14;10;0;0
2020-01-06 22:15:00;0;3;0;0;5;5;0;0
2020-01-06 22:30:00;1;7;0;0;0;4;0;0
2020-01-06 22:45:00;4;3;0;0;5;5;0;0
2020-01-06 23:00:00;0;2;0;0;3;6;0;0
2020-01-06 23:15:00;1;6;0;0;2;1;0;0
2020-01-06 23:30:00;2;1;0;0;0;1;0;0
2020-01-06 23:45:00;1;1;0;0;1;3;0;0
