DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-27 00:00:00;3;4;9;6;1;0;0
2020-10-27 00:15:00;13;13;3;5;2;1;0
2020-10-27 00:30:00;3;7;8;9;1;1;0
2020-10-27 00:45:00;1;5;11;4;0;2;0
2020-10-27 01:00:00;5;2;6;2;1;3;0
2020-10-27 01:15:00;4;0;7;6;1;1;0
2020-10-27 01:30:00;4;3;10;3;0;1;0
2020-10-27 01:45:00;4;7;3;2;0;0;0
2020-10-27 02:00:00;7;5;7;2;0;0;0
2020-10-27 02:15:00;10;4;5;3;3;1;0
2020-10-27 02:30:00;5;5;4;4;0;0;0
2020-10-27 02:45:00;6;4;6;1;0;0;0
2020-10-27 03:00:00;5;10;5;3;1;0;0
2020-10-27 03:15:00;8;5;8;3;1;0;0
2020-10-27 03:30:00;6;3;9;4;0;0;0
2020-10-27 03:45:00;3;6;4;3;1;1;0
2020-10-27 04:00:00;8;1;10;3;0;0;0
2020-10-27 04:15:00;4;3;11;6;0;1;0
2020-10-27 04:30:00;10;18;19;6;0;0;0
2020-10-27 04:45:00;22;18;32;9;2;0;0
2020-10-27 05:00:00;37;30;106;38;2;4;0
2020-10-27 05:15:00;30;49;176;99;0;12;0
2020-10-27 05:30:00;64;67;224;120;11;16;0
2020-10-27 05:45:00;116;167;168;118;10;21;2
2020-10-27 06:00:00;171;214;155;90;8;14;0
2020-10-27 06:15:00;102;145;179;141;18;33;0
2020-10-27 06:30:00;84;134;206;159;14;34;0
2020-10-27 06:45:00;90;126;193;166;55;32;0
2020-10-27 07:00:00;65;98;162;174;24;31;0
2020-10-27 07:15:00;42;71;112;120;36;22;0
2020-10-27 07:30:00;92;140;213;207;50;33;2
2020-10-27 07:45:00;110;151;219;201;33;50;0
2020-10-27 08:00:00;91;144;206;197;32;43;0
2020-10-27 08:15:00;91;124;165;143;31;26;0
2020-10-27 08:30:00;84;127;132;146;26;38;0
2020-10-27 08:45:00;91;118;132;128;20;26;3
2020-10-27 09:00:00;76;104;108;105;93;26;0
2020-10-27 09:15:00;74;117;115;134;33;24;0
2020-10-27 09:30:00;95;132;92;117;22;28;0
2020-10-27 09:45:00;80;125;112;138;17;21;0
2020-10-27 10:00:00;75;127;122;123;16;27;2
2020-10-27 10:15:00;82;124;85;93;23;30;7
2020-10-27 10:30:00;93;128;93;121;16;29;0
2020-10-27 10:45:00;85;130;100;146;20;18;0
2020-10-27 11:00:00;98;147;109;104;256;19;5
2020-10-27 11:15:00;84;151;95;106;18;20;0
2020-10-27 11:30:00;95;121;111;130;22;27;0
2020-10-27 11:45:00;80;135;103;122;15;26;0
2020-10-27 12:00:00;84;147;102;91;35;17;0
2020-10-27 12:15:00;90;153;92;109;18;29;0
2020-10-27 12:30:00;89;148;97;99;101;29;0
2020-10-27 12:45:00;93;155;136;123;33;33;14
2020-10-27 13:00:00;122;174;126;130;138;34;3
2020-10-27 13:15:00;118;165;188;184;24;36;0
2020-10-27 13:30:00;119;165;205;170;29;35;1
2020-10-27 13:45:00;111;147;192;145;22;41;0
2020-10-27 14:00:00;169;211;173;165;18;29;1
2020-10-27 14:15:00;213;290;111;116;14;15;0
2020-10-27 14:30:00;216;279;114;163;28;25;0
2020-10-27 14:45:00;152;245;121;129;21;33;0
2020-10-27 15:00:00;192;230;119;134;10;23;2
2020-10-27 15:15:00;170;263;114;132;24;35;0
2020-10-27 15:30:00;161;225;114;135;17;35;0
2020-10-27 15:45:00;154;232;119;184;26;36;9
2020-10-27 16:00:00;192;252;120;159;30;27;0
2020-10-27 16:15:00;181;252;115;182;16;22;0
2020-10-27 16:30:00;175;231;113;147;20;38;1
2020-10-27 16:45:00;176;242;124;149;18;30;0
2020-10-27 17:00:00;180;242;114;170;20;19;0
2020-10-27 17:15:00;163;243;123;165;18;27;0
2020-10-27 17:30:00;157;199;102;149;28;32;0
2020-10-27 17:45:00;143;194;99;153;12;21;0
2020-10-27 18:00:00;113;166;91;105;12;20;1
2020-10-27 18:15:00;112;154;94;109;113;19;1
2020-10-27 18:30:00;82;139;84;126;65;31;1
2020-10-27 18:45:00;73;126;84;89;12;24;0
2020-10-27 19:00:00;86;113;69;93;11;26;4
2020-10-27 19:15:00;81;109;69;75;3;19;0
2020-10-27 19:30:00;57;72;55;75;4;15;0
2020-10-27 19:45:00;47;70;60;64;8;14;0
2020-10-27 20:00:00;73;93;62;57;5;12;4
2020-10-27 20:15:00;58;96;51;47;11;11;0
2020-10-27 20:30:00;45;70;63;43;6;15;0
2020-10-27 20:45:00;42;58;86;52;5;13;0
2020-10-27 21:00:00;48;60;158;64;3;9;0
2020-10-27 21:15:00;48;56;235;92;3;10;0
2020-10-27 21:30:00;45;52;115;71;3;12;0
2020-10-27 21:45:00;136;155;77;59;2;6;0
2020-10-27 22:00:00;156;199;37;16;5;4;0
2020-10-27 22:15:00;114;124;38;19;4;1;0
2020-10-27 22:30:00;39;29;36;30;2;3;0
2020-10-27 22:45:00;32;30;28;23;1;4;0
2020-10-27 23:00:00;19;31;12;10;1;2;0
2020-10-27 23:15:00;17;20;20;14;0;2;0
2020-10-27 23:30:00;13;12;12;13;2;1;0
