DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-16 00:00:00;3;2;3;5;3;1;0;1
2020-01-16 00:15:00;6;4;4;5;3;4;0;5
2020-01-16 00:30:00;2;5;5;0;0;3;0;5
2020-01-16 00:45:00;1;2;0;1;3;2;0;3
2020-01-16 01:00:00;3;0;0;0;1;2;0;1
2020-01-16 01:15:00;2;2;1;6;2;3;0;1
2020-01-16 01:30:00;2;1;1;2;1;2;0;2
2020-01-16 01:45:00;0;1;0;0;0;2;0;2
2020-01-16 02:00:00;1;0;0;0;1;2;0;1
2020-01-16 02:15:00;3;0;0;1;0;1;0;0
2020-01-16 02:30:00;5;5;2;1;3;1;0;0
2020-01-16 02:45:00;3;1;0;0;1;3;0;1
2020-01-16 03:00:00;0;0;0;0;1;3;0;0
2020-01-16 03:15:00;0;1;0;1;3;0;0;0
2020-01-16 03:30:00;3;1;0;2;1;2;0;0
2020-01-16 03:45:00;2;0;0;1;0;1;0;2
2020-01-16 04:00:00;6;3;0;0;1;2;0;0
2020-01-16 04:15:00;3;0;2;2;0;0;0;1
2020-01-16 04:30:00;1;3;2;2;2;1;0;0
2020-01-16 04:45:00;6;9;11;6;7;7;0;1
2020-01-16 05:00:00;9;14;26;6;3;14;0;11
2020-01-16 05:15:00;19;38;80;10;5;24;0;8
2020-01-16 05:30:00;35;29;48;16;15;28;0;18
2020-01-16 05:45:00;53;42;74;42;20;26;0;24
2020-01-16 06:00:00;33;32;53;31;26;18;0;17
2020-01-16 06:15:00;48;33;93;16;25;27;0;25
2020-01-16 06:30:00;71;47;91;16;32;36;0;28
2020-01-16 06:45:00;74;46;120;21;32;42;0;47
2020-01-16 07:00:00;82;54;86;19;29;50;0;44
2020-01-16 07:15:00;118;74;83;26;54;50;0;47
2020-01-16 07:30:00;133;94;104;33;65;50;0;70
2020-01-16 07:45:00;109;112;118;22;50;66;0;75
2020-01-16 08:00:00;98;74;89;28;49;71;0;60
2020-01-16 08:15:00;80;45;98;29;42;49;0;57
2020-01-16 08:30:00;79;55;67;27;51;42;0;44
2020-01-16 08:45:00;65;42;56;37;51;47;0;36
2020-01-16 09:00:00;55;45;39;28;29;32;0;36
2020-01-16 09:15:00;60;38;20;20;52;30;0;40
2020-01-16 09:30:00;70;40;26;28;50;36;0;40
2020-01-16 09:45:00;76;54;21;20;48;49;0;64
2020-01-16 10:00:00;68;47;21;26;28;35;0;41
2020-01-16 10:15:00;68;48;35;26;38;28;0;41
2020-01-16 10:30:00;68;42;18;25;58;43;0;34
2020-01-16 10:45:00;68;39;23;17;36;34;0;48
2020-01-16 11:00:00;73;42;31;25;43;35;0;38
2020-01-16 11:15:00;72;45;23;20;25;36;0;48
2020-01-16 11:30:00;55;42;17;42;31;42;0;51
2020-01-16 11:45:00;63;37;23;28;40;42;0;62
2020-01-16 12:00:00;52;32;22;36;47;38;0;46
2020-01-16 12:15:00;59;49;32;28;21;33;0;43
2020-01-16 12:30:00;55;50;19;32;35;31;0;54
2020-01-16 12:45:00;60;42;32;30;38;49;0;67
2020-01-16 13:00:00;68;53;44;38;54;37;0;64
2020-01-16 13:15:00;58;38;49;35;26;64;0;46
2020-01-16 13:30:00;69;47;66;28;39;57;0;53
2020-01-16 13:45:00;67;54;59;39;38;47;0;55
2020-01-16 14:00:00;53;59;35;60;54;49;0;58
2020-01-16 14:15:00;75;63;25;75;73;29;0;59
2020-01-16 14:30:00;63;58;29;56;54;29;0;51
2020-01-16 14:45:00;77;58;32;57;70;37;0;55
2020-01-16 15:00:00;70;51;29;61;59;48;0;58
2020-01-16 15:15:00;75;69;21;69;80;34;0;60
2020-01-16 15:30:00;90;72;34;60;63;38;0;65
2020-01-16 15:45:00;85;61;29;54;69;54;0;71
2020-01-16 16:00:00;98;88;25;68;68;50;0;85
2020-01-16 16:15:00;95;88;34;47;83;43;0;70
2020-01-16 16:30:00;85;86;28;68;63;58;0;82
2020-01-16 16:45:00;100;98;33;64;67;52;0;71
2020-01-16 17:00:00;87;67;24;57;75;46;0;64
2020-01-16 17:15:00;73;69;19;79;78;51;0;66
2020-01-16 17:30:00;76;55;24;62;59;46;0;66
2020-01-16 17:45:00;72;48;32;76;60;47;0;52
2020-01-16 18:00:00;53;42;34;54;53;43;0;43
2020-01-16 18:15:00;52;53;26;56;44;41;0;54
2020-01-16 18:30:00;47;43;25;57;39;40;0;42
2020-01-16 18:45:00;50;39;28;45;34;28;0;48
2020-01-16 19:00:00;30;30;23;42;32;39;0;29
2020-01-16 19:15:00;44;33;31;47;26;29;0;29
2020-01-16 19:30:00;30;17;13;27;25;20;0;24
2020-01-16 19:45:00;27;21;18;30;32;23;0;22
2020-01-16 20:00:00;39;25;18;13;19;25;0;20
2020-01-16 20:15:00;35;16;18;15;26;22;0;32
2020-01-16 20:30:00;21;13;14;15;12;16;0;21
2020-01-16 20:45:00;26;13;20;11;10;25;0;24
2020-01-16 21:00:00;34;14;23;14;10;28;0;20
2020-01-16 21:15:00;20;22;36;17;8;24;0;17
2020-01-16 21:30:00;30;13;22;24;11;19;0;21
2020-01-16 21:45:00;20;12;14;51;31;25;0;16
2020-01-16 22:00:00;18;19;21;61;75;13;0;17
2020-01-16 22:15:00;17;13;20;24;11;14;0;16
2020-01-16 22:30:00;16;9;6;16;7;9;0;11
2020-01-16 22:45:00;13;8;6;13;7;8;0;8
2020-01-16 23:00:00;7;13;12;7;4;13;0;12
2020-01-16 23:15:00;7;11;6;6;5;6;0;8
2020-01-16 23:30:00;8;8;3;5;2;8;0;3
2020-01-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
