DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-03-19 00:00:00;3;7;0;4;9;4;1;1;0;1;0;0;0;0
2020-03-19 00:15:00;6;9;0;6;11;0;0;2;1;0;0;0;0;0
2020-03-19 00:30:00;8;11;0;2;5;1;1;2;1;0;0;0;0;0
2020-03-19 00:45:00;5;10;0;4;5;1;0;0;0;0;0;0;0;0
2020-03-19 01:00:00;5;11;0;3;8;2;0;0;0;0;0;0;0;0
2020-03-19 01:15:00;5;5;0;6;8;5;0;0;0;0;0;0;0;0
2020-03-19 01:30:00;2;5;0;2;6;0;0;2;0;0;0;0;0;0
2020-03-19 01:45:00;1;3;0;4;4;0;0;0;1;0;0;0;0;0
2020-03-19 02:00:00;2;1;0;2;12;2;1;2;0;0;0;0;0;0
2020-03-19 02:15:00;1;0;0;8;9;1;0;0;0;0;0;0;0;0
2020-03-19 02:30:00;1;3;0;4;9;1;0;0;1;0;0;0;0;0
2020-03-19 02:45:00;2;5;0;1;7;2;0;0;0;0;0;0;0;0
2020-03-19 03:00:00;3;5;0;4;8;0;0;0;0;0;0;0;0;0
2020-03-19 03:15:00;2;2;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-19 03:30:00;2;3;0;2;7;1;0;0;0;0;1;0;0;0
2020-03-19 03:45:00;3;8;0;3;7;0;0;0;0;0;0;0;0;0
2020-03-19 04:00:00;7;8;0;6;5;3;0;0;0;0;0;0;0;0
2020-03-19 04:15:00;9;13;0;9;11;0;0;1;0;0;0;0;0;0
2020-03-19 04:30:00;13;17;0;6;16;1;0;0;0;0;0;0;0;0
2020-03-19 04:45:00;20;23;0;12;26;3;1;0;0;0;0;0;0;0
2020-03-19 05:00:00;42;44;0;15;21;2;1;0;0;0;0;0;0;0
2020-03-19 05:15:00;87;109;0;13;42;7;4;4;0;0;0;0;0;0
2020-03-19 05:30:00;80;108;0;30;44;3;2;0;0;0;0;0;0;0
2020-03-19 05:45:00;76;114;0;59;77;10;1;5;4;2;0;0;0;0
2020-03-19 06:00:00;58;87;0;68;81;15;0;4;0;1;0;0;0;0
2020-03-19 06:15:00;84;122;0;77;96;24;2;7;3;2;0;0;0;0
2020-03-19 06:30:00;99;156;1;59;93;25;2;10;4;4;0;0;0;0
2020-03-19 06:45:00;114;164;0;54;81;37;4;14;4;1;0;0;0;0
2020-03-19 07:00:00;111;163;1;55;79;45;5;16;4;10;2;0;8;1
2020-03-19 07:15:00;115;150;0;58;69;42;3;21;4;13;1;0;0;0
2020-03-19 07:30:00;102;153;1;72;80;54;6;15;4;11;0;0;0;0
2020-03-19 07:45:00;104;134;0;63;74;51;5;17;10;15;0;6;0;0
2020-03-19 08:00:00;82;126;0;52;81;44;7;13;5;12;0;0;0;2
2020-03-19 08:15:00;75;113;2;67;71;51;7;18;5;8;0;0;0;0
2020-03-19 08:30:00;66;96;0;57;74;31;6;7;3;11;1;0;1;0
2020-03-19 08:45:00;70;103;0;67;90;49;5;14;9;8;1;0;1;4
2020-03-19 09:00:00;61;94;0;53;69;36;15;21;8;8;2;0;0;1
2020-03-19 09:15:00;71;115;2;54;61;45;7;11;12;7;0;0;0;0
2020-03-19 09:30:00;67;106;3;53;73;33;10;13;5;9;0;2;2;0
2020-03-19 09:45:00;67;96;0;69;70;44;9;24;9;9;1;0;0;4
2020-03-19 10:00:00;63;99;2;47;82;40;13;19;9;5;12;2;4;2
2020-03-19 10:15:00;65;99;3;68;77;39;10;24;10;6;8;2;1;5
2020-03-19 10:30:00;66;114;3;71;93;54;8;18;12;7;0;1;0;1
2020-03-19 10:45:00;67;102;0;74;92;40;15;22;14;3;0;13;1;0
2020-03-19 11:00:00;57;109;3;73;81;33;7;19;12;5;4;1;2;3
2020-03-19 11:15:00;66;103;4;70;74;37;9;18;11;2;4;0;19;2
2020-03-19 11:30:00;56;108;5;64;80;42;9;22;7;13;7;0;1;2
2020-03-19 11:45:00;74;91;1;63;73;43;18;15;7;5;1;1;0;2
2020-03-19 12:00:00;48;93;1;66;94;28;13;19;11;5;11;0;2;0
2020-03-19 12:15:00;77;99;2;82;93;38;10;21;10;2;13;13;8;0
2020-03-19 12:30:00;74;104;0;81;100;31;8;16;9;7;1;0;4;0
2020-03-19 12:45:00;79;106;1;58;78;37;9;23;10;5;13;1;10;4
2020-03-19 13:00:00;75;115;0;62;92;45;12;19;8;3;2;0;3;1
2020-03-19 13:15:00;96;125;1;75;94;39;6;22;12;4;9;5;8;1
2020-03-19 13:30:00;106;140;0;64;92;37;15;26;8;7;15;0;4;4
2020-03-19 13:45:00;101;126;3;78;87;34;11;20;13;3;9;6;2;0
2020-03-19 14:00:00;63;127;1;98;105;40;9;22;8;10;1;5;5;2
2020-03-19 14:15:00;58;100;0;126;137;48;12;16;12;3;2;6;0;9
2020-03-19 14:30:00;74;122;1;88;114;43;14;20;7;7;7;13;2;1
2020-03-19 14:45:00;82;107;3;83;89;46;11;24;14;2;11;0;1;3
2020-03-19 15:00:00;66;91;3;79;102;38;12;23;9;4;7;15;2;2
2020-03-19 15:15:00;75;96;0;93;106;34;15;20;9;2;7;5;1;11
2020-03-19 15:30:00;77;99;1;92;87;45;14;18;13;15;2;10;3;1
2020-03-19 15:45:00;64;109;1;111;106;56;16;20;10;3;3;7;6;1
2020-03-19 16:00:00;79;115;1;91;95;46;16;35;13;4;1;42;1;0
2020-03-19 16:15:00;72;115;0;78;112;32;10;33;15;7;7;2;3;9
2020-03-19 16:30:00;84;122;2;97;93;43;15;34;7;7;3;6;17;0
2020-03-19 16:45:00;76;115;1;98;97;45;15;20;8;9;6;23;9;1
2020-03-19 17:00:00;89;115;2;104;111;41;14;34;6;9;2;2;13;2
2020-03-19 17:15:00;88;111;0;91;88;35;11;27;9;7;8;8;6;1
2020-03-19 17:30:00;67;107;1;76;89;38;22;31;14;11;7;23;3;1
2020-03-19 17:45:00;79;121;4;68;75;33;14;24;7;9;5;7;4;2
2020-03-19 18:00:00;87;104;0;61;92;34;12;22;13;4;1;13;8;14
2020-03-19 18:15:00;67;99;0;80;76;33;10;14;4;1;2;5;4;1
2020-03-19 18:30:00;65;94;0;60;71;36;7;21;7;5;1;2;2;0
2020-03-19 18:45:00;63;83;0;54;75;27;8;16;3;3;2;6;4;0
2020-03-19 19:00:00;51;84;0;52;65;22;9;13;4;0;0;9;15;0
2020-03-19 19:15:00;44;63;0;43;48;27;3;11;4;4;3;1;0;0
2020-03-19 19:30:00;47;64;0;36;34;20;6;8;7;1;0;0;0;0
2020-03-19 19:45:00;28;45;1;31;41;21;6;9;1;5;0;0;0;0
2020-03-19 20:00:00;25;49;0;31;36;13;2;5;4;0;0;0;0;0
2020-03-19 20:15:00;31;52;0;20;29;10;0;3;3;1;2;0;0;0
2020-03-19 20:30:00;30;48;0;23;39;6;5;3;7;0;0;0;2;0
2020-03-19 20:45:00;48;67;0;20;20;10;2;3;5;3;0;0;1;0
2020-03-19 21:00:00;48;77;0;22;24;10;4;2;1;1;0;0;0;0
2020-03-19 21:15:00;60;77;0;18;26;5;2;4;4;0;0;2;0;0
2020-03-19 21:30:00;35;53;0;23;39;3;3;5;0;0;1;0;0;4
2020-03-19 21:45:00;27;37;0;48;49;8;0;2;2;3;0;0;0;0
2020-03-19 22:00:00;16;21;0;70;86;11;2;4;1;1;0;0;0;0
2020-03-19 22:15:00;11;27;0;47;63;12;0;5;0;0;0;0;0;0
2020-03-19 22:30:00;18;31;0;11;23;7;1;3;3;0;0;0;0;0
2020-03-19 22:45:00;11;22;0;9;18;3;1;3;3;0;0;0;0;0
2020-03-19 23:00:00;6;9;0;10;10;1;0;0;0;2;0;0;0;0
2020-03-19 23:15:00;14;17;0;10;16;1;1;1;0;1;0;0;0;0
2020-03-19 23:30:00;7;11;0;4;9;4;1;0;2;0;0;0;0;0
2020-03-19 23:45:00;11;14;0;4;7;5;2;0;0;0;0;0;0;0
