DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-06-12 00:00:00;0;0;0;0;10
2020-06-12 00:15:00;0;0;0;0;8
2020-06-12 00:30:00;0;0;0;0;11
2020-06-12 00:45:00;0;0;0;0;9
2020-06-12 01:00:00;0;0;0;0;11
2020-06-12 01:15:00;0;0;0;0;5
2020-06-12 01:30:00;0;0;0;0;6
2020-06-12 01:45:00;0;0;0;0;6
2020-06-12 02:00:00;0;0;0;0;2
2020-06-12 02:15:00;0;0;0;0;4
2020-06-12 02:30:00;0;0;0;0;4
2020-06-12 02:45:00;0;0;0;0;1
2020-06-12 03:00:00;0;0;0;0;4
2020-06-12 03:15:00;0;0;0;0;0
2020-06-12 03:30:00;0;0;0;0;4
2020-06-12 03:45:00;0;0;0;0;2
2020-06-12 04:00:00;0;0;0;0;0
2020-06-12 04:15:00;0;0;0;0;3
2020-06-12 04:30:00;0;0;0;0;5
2020-06-12 04:45:00;0;0;0;0;5
2020-06-12 05:00:00;0;0;0;0;15
2020-06-12 05:15:00;0;0;0;0;13
2020-06-12 05:30:00;0;0;0;0;22
2020-06-12 05:45:00;0;0;0;0;12
2020-06-12 06:00:00;0;0;0;0;13
2020-06-12 06:15:00;0;0;0;0;11
2020-06-12 06:30:00;0;0;0;0;30
2020-06-12 06:45:00;0;0;0;0;19
2020-06-12 07:00:00;0;0;0;0;20
2020-06-12 07:15:00;0;0;0;0;26
2020-06-12 07:30:00;0;0;0;0;36
2020-06-12 07:45:00;0;0;0;0;29
2020-06-12 08:00:00;0;0;0;0;32
2020-06-12 08:15:00;0;0;0;0;37
2020-06-12 08:30:00;0;0;0;0;43
2020-06-12 08:45:00;0;0;0;0;38
2020-06-12 09:15:00;0;0;0;0;64
2020-06-12 09:30:00;0;0;0;0;83
2020-06-12 09:45:00;0;0;0;0;54
2020-06-12 10:00:00;0;0;0;0;87
2020-06-12 10:15:00;0;0;0;0;100
2020-06-12 10:30:00;0;0;0;0;83
2020-06-12 10:45:00;0;0;0;0;108
2020-06-12 11:00:00;0;0;0;0;100
2020-06-12 11:15:00;0;0;0;0;127
2020-06-12 11:30:00;0;0;0;0;109
2020-06-12 11:45:00;0;0;0;0;98
2020-06-12 12:00:00;0;0;0;0;99
2020-06-12 12:15:00;0;0;0;0;112
2020-06-12 12:30:00;0;0;0;0;116
2020-06-12 12:45:00;0;0;0;0;110
2020-06-12 13:00:00;0;0;0;0;111
2020-06-12 13:15:00;0;0;0;0;93
2020-06-12 13:30:00;0;0;0;0;89
2020-06-12 13:45:00;0;0;0;0;92
2020-06-12 14:00:00;0;0;0;0;104
2020-06-12 14:15:00;0;0;0;0;88
2020-06-12 14:30:00;0;0;0;0;106
2020-06-12 14:45:00;0;0;0;0;96
2020-06-12 15:00:00;0;0;0;0;86
2020-06-12 15:15:00;0;0;0;0;89
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;0;0;0;0;101
2020-06-12 16:00:00;0;0;0;0;93
2020-06-12 16:15:00;0;0;0;0;87
2020-06-12 16:30:00;0;0;0;0;94
2020-06-12 16:45:00;0;0;0;0;85
2020-06-12 17:00:00;0;0;0;0;83
2020-06-12 17:15:00;0;0;0;0;78
2020-06-12 17:30:00;0;0;0;0;98
2020-06-12 17:45:00;0;0;0;0;93
2020-06-12 18:00:00;0;0;0;0;72
2020-06-12 18:15:00;0;0;0;0;64
2020-06-12 18:30:00;0;0;0;0;72
2020-06-12 18:45:00;0;0;0;0;56
2020-06-12 19:00:00;0;0;0;0;63
2020-06-12 19:15:00;0;0;0;0;66
2020-06-12 19:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 19:45:00;0;0;0;0;54
2020-06-12 20:00:00;0;0;0;0;75
2020-06-12 20:15:00;0;0;0;0;34
2020-06-12 20:30:00;0;0;0;0;33
2020-06-12 20:45:00;0;0;0;0;30
2020-06-12 21:00:00;0;0;0;0;24
2020-06-12 21:15:00;0;0;0;0;40
2020-06-12 21:30:00;0;0;0;0;31
2020-06-12 21:45:00;0;0;0;0;34
2020-06-12 22:00:00;0;0;0;0;36
2020-06-12 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 22:30:00;0;0;0;0;22
2020-06-12 22:45:00;0;0;0;0;18
2020-06-12 23:00:00;0;0;0;0;28
2020-06-12 23:15:00;0;0;0;0;18
2020-06-12 23:30:00;0;0;0;0;11
2020-06-12 23:45:00;0;0;0;0;24
