DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-24 00:00:00;1;0;0;0;0;0
2020-04-24 00:15:00;7;0;0;0;0;0
2020-04-24 00:30:00;2;0;1;0;0;0
2020-04-24 00:45:00;1;0;2;0;0;0
2020-04-24 01:00:00;3;0;0;0;0;0
2020-04-24 01:15:00;2;0;1;0;0;0
2020-04-24 01:30:00;3;0;1;0;0;0
2020-04-24 01:45:00;1;0;3;0;0;0
2020-04-24 02:00:00;1;0;3;0;0;0
2020-04-24 02:15:00;3;0;0;0;0;0
2020-04-24 02:30:00;1;0;1;0;0;0
2020-04-24 02:45:00;0;0;1;0;0;0
2020-04-24 03:00:00;2;0;3;0;0;0
2020-04-24 03:15:00;0;0;1;0;0;0
2020-04-24 03:30:00;1;1;1;1;0;0
2020-04-24 03:45:00;0;0;1;0;0;0
2020-04-24 04:00:00;0;0;1;0;0;0
2020-04-24 04:15:00;2;1;0;1;0;0
2020-04-24 04:30:00;4;0;3;0;0;0
2020-04-24 04:45:00;5;2;3;2;0;0
2020-04-24 05:00:00;1;1;19;0;0;0
2020-04-24 05:15:00;4;7;46;2;6;0
2020-04-24 05:30:00;21;9;46;2;1;2
2020-04-24 05:45:00;49;9;28;3;3;0
2020-04-24 06:00:00;25;5;42;5;3;0
2020-04-24 06:15:00;26;8;59;2;3;0
2020-04-24 06:30:00;31;24;83;6;4;5
2020-04-24 06:45:00;41;5;87;4;2;0
2020-04-24 07:00:00;26;5;53;0;0;6
2020-04-24 07:15:00;34;4;61;2;1;0
2020-04-24 07:30:00;41;3;58;0;0;5
2020-04-24 07:45:00;49;6;73;4;0;2
2020-04-24 08:00:00;34;5;30;1;0;0
2020-04-24 08:15:00;36;2;51;1;0;0
2020-04-24 08:30:00;27;1;48;2;2;0
2020-04-24 08:45:00;24;1;39;2;0;0
2020-04-24 09:00:00;24;0;41;2;0;0
2020-04-24 09:15:00;39;1;34;1;0;0
2020-04-24 09:30:00;43;0;36;1;0;0
2020-04-24 09:45:00;37;1;44;1;0;0
2020-04-24 10:00:00;55;3;32;2;0;0
2020-04-24 10:15:00;41;1;29;1;0;1
2020-04-24 10:30:00;46;0;46;3;0;1
2020-04-24 10:45:00;32;1;43;3;0;0
2020-04-24 11:00:00;46;0;44;0;0;0
2020-04-24 11:15:00;44;2;33;1;3;0
2020-04-24 11:30:00;46;0;51;4;9;1
2020-04-24 11:45:00;59;4;40;6;0;0
2020-04-24 12:00:00;58;0;40;8;2;0
2020-04-24 12:15:00;66;3;46;11;4;1
2020-04-24 12:30:00;56;0;42;11;18;0
2020-04-24 12:45:00;56;0;29;5;2;0
2020-04-24 13:00:00;72;3;34;6;0;0
2020-04-24 13:15:00;55;4;39;6;12;5
2020-04-24 13:30:00;56;0;49;6;3;1
2020-04-24 13:45:00;57;0;35;10;1;3
2020-04-24 14:00:00;79;1;45;13;4;2
2020-04-24 14:15:00;59;4;39;17;10;2
2020-04-24 14:30:00;66;2;31;12;3;1
2020-04-24 14:45:00;71;4;26;11;1;1
2020-04-24 15:00:00;65;0;37;11;1;6
2020-04-24 15:15:00;63;1;30;7;7;2
2020-04-24 15:30:00;55;1;39;8;3;5
2020-04-24 15:45:00;48;0;26;4;5;1
2020-04-24 16:00:00;41;1;39;5;4;2
2020-04-24 16:15:00;28;1;35;3;1;0
2020-04-24 16:30:00;44;1;40;5;2;0
2020-04-24 16:45:00;42;0;43;3;1;0
2020-04-24 17:00:00;42;2;21;2;0;0
2020-04-24 17:15:00;44;3;29;5;0;0
2020-04-24 17:30:00;35;0;25;0;0;0
2020-04-24 17:45:00;43;1;37;1;0;0
2020-04-24 18:00:00;50;0;32;0;0;0
2020-04-24 18:15:00;28;2;43;0;0;0
2020-04-24 18:30:00;23;0;25;0;0;0
2020-04-24 18:45:00;29;0;20;1;0;0
2020-04-24 19:00:00;29;0;26;2;0;0
2020-04-24 19:15:00;24;0;20;1;0;0
2020-04-24 19:30:00;22;0;27;1;0;0
2020-04-24 19:45:00;27;0;25;0;0;0
2020-04-24 20:00:00;27;0;18;0;0;0
2020-04-24 20:15:00;16;0;19;0;0;0
2020-04-24 20:30:00;16;0;18;0;0;0
2020-04-24 20:45:00;9;0;6;1;0;0
2020-04-24 21:00:00;4;0;20;0;0;0
2020-04-24 21:15:00;3;1;14;0;0;0
2020-04-24 21:30:00;7;1;11;2;0;0
2020-04-24 21:45:00;13;1;14;7;0;0
2020-04-24 22:00:00;29;2;7;4;0;0
2020-04-24 22:15:00;2;1;6;0;0;0
2020-04-24 22:30:00;8;0;6;0;0;0
2020-04-24 22:45:00;3;0;7;0;0;0
2020-04-24 23:00:00;3;0;3;0;0;0
2020-04-24 23:15:00;7;0;3;0;0;0
2020-04-24 23:30:00;4;0;5;0;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
