DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-06 00:00:00;0;18;13;19;11;0;0
2020-06-06 00:15:00;0;15;15;13;17;2;2
2020-06-06 00:30:00;0;17;15;19;8;1;1
2020-06-06 00:45:00;0;19;11;19;13;0;0
2020-06-06 01:00:00;0;9;10;9;11;0;0
2020-06-06 01:15:00;0;13;12;11;7;0;0
2020-06-06 01:30:00;0;9;10;22;7;0;0
2020-06-06 01:45:00;0;10;9;8;5;0;0
2020-06-06 02:00:00;0;5;5;5;5;0;0
2020-06-06 02:15:00;0;3;6;12;7;0;0
2020-06-06 02:30:00;0;4;4;6;1;0;0
2020-06-06 02:45:00;0;4;3;5;2;0;0
2020-06-06 03:00:00;0;5;1;9;4;0;0
2020-06-06 03:15:00;0;4;5;7;5;0;0
2020-06-06 03:30:00;0;1;1;4;4;0;0
2020-06-06 03:45:00;0;3;5;7;5;0;0
2020-06-06 04:00:00;0;3;3;2;0;0;0
2020-06-06 04:15:00;0;6;1;5;1;0;0
2020-06-06 04:30:00;0;3;3;4;3;0;0
2020-06-06 04:45:00;0;0;2;8;6;0;0
2020-06-06 05:00:00;0;10;8;11;10;0;0
2020-06-06 05:15:00;0;15;6;27;8;0;0
2020-06-06 05:30:00;0;20;18;20;13;0;0
2020-06-06 05:45:00;1;31;10;41;27;0;0
2020-06-06 06:00:00;0;17;7;50;41;0;0
2020-06-06 06:15:00;0;20;18;58;33;2;2
2020-06-06 06:30:00;20;31;15;32;8;1;1
2020-06-06 06:45:00;0;30;10;32;19;1;1
2020-06-06 07:00:00;0;21;8;37;20;1;1
2020-06-06 07:15:00;0;29;21;26;25;2;2
2020-06-06 07:30:00;0;38;27;39;25;2;2
2020-06-06 07:45:00;0;53;45;54;29;1;1
2020-06-06 08:00:00;0;41;45;41;23;2;2
2020-06-06 08:15:00;0;47;24;57;38;2;2
2020-06-06 08:30:00;2;46;46;58;50;4;4
2020-06-06 08:45:00;8;70;53;62;52;1;1
2020-06-06 09:00:00;5;58;57;63;64;2;2
2020-06-06 09:15:00;21;80;68;83;52;2;2
2020-06-06 09:30:00;3;83;71;76;68;1;1
2020-06-06 09:45:00;7;98;98;97;88;3;3
2020-06-06 10:00:00;4;90;93;76;93;2;2
2020-06-06 10:15:00;8;95;91;92;85;2;2
2020-06-06 10:30:00;3;109;95;80;85;3;3
2020-06-06 10:45:00;2;98;97;108;105;2;2
2020-06-06 11:00:00;4;111;113;94;86;2;2
2020-06-06 11:15:00;8;116;115;108;88;2;2
2020-06-06 11:30:00;8;104;98;107;106;3;3
2020-06-06 12:00:00;3;96;101;113;98;2;2
2020-06-06 12:15:00;6;102;101;106;119;2;1
2020-06-06 12:30:00;12;104;112;109;98;3;4
2020-06-06 12:45:00;8;117;106;119;130;2;2
2020-06-06 13:00:00;19;94;104;104;114;1;1
2020-06-06 13:15:00;7;111;104;105;107;3;3
2020-06-06 13:30:00;9;105;109;99;93;2;2
2020-06-06 13:45:00;50;96;100;114;105;2;2
2020-06-06 14:00:00;1;86;88;99;99;2;2
2020-06-06 14:15:00;12;91;2;104;97;3;3
2020-06-06 14:30:00;5;110;97;114;104;2;2
2020-06-06 14:45:00;5;136;118;120;115;1;1
2020-06-06 15:00:00;9;105;106;99;103;3;3
2020-06-06 15:15:00;3;100;117;121;102;0;0
2020-06-06 15:30:00;8;99;108;113;119;5;5
2020-06-06 15:45:00;4;98;87;117;103;0;0
2020-06-06 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-06 16:15:00;1;91;91;91;98;4;4
2020-06-06 16:30:00;9;75;74;112;110;4;3
2020-06-06 16:45:00;1;80;71;105;100;0;1
2020-06-06 17:00:00;0;88;95;94;97;2;2
2020-06-06 17:15:00;15;76;83;82;91;3;3
2020-06-06 17:30:00;16;86;90;93;88;2;2
2020-06-06 17:45:00;10;104;112;102;88;2;2
2020-06-06 18:00:00;1;78;80;103;93;2;2
2020-06-06 18:15:00;11;92;95;110;103;2;2
2020-06-06 18:30:00;2;72;80;94;97;3;3
2020-06-06 18:45:00;22;78;80;108;91;1;1
2020-06-06 19:00:00;17;73;71;76;69;1;1
2020-06-06 19:15:00;5;67;74;74;72;2;2
2020-06-06 19:30:00;1;65;66;71;69;4;4
2020-06-06 19:45:00;1;63;57;62;60;2;2
2020-06-06 20:00:00;0;61;64;74;59;1;1
2020-06-06 20:15:00;1;48;49;58;62;4;4
2020-06-06 20:30:00;2;51;50;57;41;3;3
2020-06-06 20:45:00;8;31;35;53;52;1;1
2020-06-06 21:00:00;0;39;32;49;42;2;2
2020-06-06 21:15:00;0;33;35;44;36;1;1
2020-06-06 21:45:00;0;25;19;34;31;1;1
2020-06-06 22:00:00;1;25;40;46;34;2;2
2020-06-06 22:15:00;0;28;33;54;39;2;2
2020-06-06 22:30:00;0;23;19;45;37;1;1
2020-06-06 22:45:00;5;25;14;31;20;1;1
2020-06-06 23:15:00;0;19;20;44;27;0;0
2020-06-06 23:30:00;1;21;26;25;16;1;1
2020-06-06 23:45:00;0;24;22;30;17;0;0
