DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-04-16 00:00:00;6;8;5;0;3;4;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 00:15:00;3;7;6;0;3;4;5;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;7;6;3;0;9;11;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 00:45:00;2;4;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:00:00;3;3;3;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;5;5;3;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;4;3;1;0;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:45:00;1;3;4;0;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;3;3;1;0;4;7;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;1;2;3;0;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;1;3;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;4;3;3;0;6;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;3;2;2;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;2;2;3;0;7;9;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;6;4;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 03:45:00;4;4;3;0;5;5;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;5;5;1;0;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;6;5;2;0;12;6;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:30:00;7;7;3;3;13;12;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:45:00;12;12;9;0;9;8;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 05:00:00;18;15;3;2;20;20;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 05:15:00;25;28;17;3;34;40;7;16;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 05:30:00;39;51;29;6;50;40;8;29;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 05:45:00;41;47;26;14;33;31;15;25;0;0;0;0;0;0;0;1;0;0;0
2020-04-16 06:00:00;43;47;27;10;43;33;8;26;7;0;0;0;0;0;0;2;0;0;5
2020-04-16 06:15:00;55;57;38;8;59;43;21;41;7;0;0;0;0;0;4;0;0;0;0
2020-04-16 06:30:00;61;74;48;8;45;52;33;54;3;0;0;0;0;0;0;2;0;0;0
2020-04-16 06:45:00;57;71;43;13;45;55;26;50;1;0;0;0;0;0;0;3;0;0;0
2020-04-16 07:00:00;63;76;54;10;43;49;32;54;4;0;0;0;0;0;0;4;19;3;0
2020-04-16 07:15:00;71;85;58;19;55;65;31;58;7;0;0;0;0;0;0;3;0;0;0
2020-04-16 07:30:00;69;105;61;13;71;55;34;60;6;0;0;0;0;0;0;4;0;0;0
2020-04-16 07:45:00;74;94;61;9;60;68;34;64;17;0;0;0;0;0;0;3;0;0;0
2020-04-16 08:00:00;68;89;58;9;67;60;39;47;9;0;0;0;0;0;0;3;0;0;0
2020-04-16 08:15:00;64;70;43;14;55;59;32;63;15;0;0;0;0;0;0;8;1;0;0
2020-04-16 08:30:00;86;92;61;11;62;75;28;57;11;0;0;0;0;0;0;6;1;0;0
2020-04-16 08:45:00;74;102;74;11;64;69;40;63;16;0;0;0;0;0;0;9;0;0;0
2020-04-16 09:00:00;63;76;54;11;61;59;30;45;16;0;0;0;0;0;0;6;0;0;0
2020-04-16 09:15:00;63;79;58;17;59;69;37;59;16;0;0;0;0;0;0;5;1;0;0
