DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-07-26 00:00:00;6;0;1;0;0;0;0;0;0
2020-07-26 00:15:00;7;1;2;0;0;0;0;0;0
2020-07-26 00:30:00;8;0;0;0;0;0;0;0;0
2020-07-26 00:45:00;5;2;4;0;0;0;0;0;0
2020-07-26 01:00:00;5;0;3;0;0;0;0;0;0
2020-07-26 01:15:00;3;0;1;0;0;0;1;0;0
2020-07-26 01:30:00;1;0;0;0;0;0;0;0;0
2020-07-26 01:45:00;2;0;0;0;0;0;0;0;0
2020-07-26 02:00:00;3;0;1;0;0;0;0;0;0
2020-07-26 02:15:00;6;0;1;0;0;0;0;0;0
2020-07-26 02:30:00;3;0;0;0;0;0;0;0;0
2020-07-26 02:45:00;4;0;1;0;0;0;0;0;0
2020-07-26 03:00:00;4;0;0;0;0;0;0;0;0
2020-07-26 03:15:00;0;0;0;0;0;0;0;0;0
2020-07-26 03:30:00;2;1;1;0;0;0;0;0;0
2020-07-26 03:45:00;1;0;0;0;0;0;0;0;0
2020-07-26 04:00:00;0;0;0;0;0;0;0;0;0
2020-07-26 04:15:00;2;0;0;0;0;0;0;0;0
2020-07-26 04:30:00;1;0;0;0;0;0;0;0;0
2020-07-26 04:45:00;1;0;1;0;0;0;0;0;0
2020-07-26 05:00:00;0;0;1;0;0;0;0;0;0
2020-07-26 05:15:00;0;0;0;0;0;0;0;0;0
2020-07-26 05:30:00;0;0;0;0;0;0;0;0;0
2020-07-26 05:45:00;1;0;1;0;0;0;0;0;0
2020-07-26 06:00:00;1;0;0;0;0;0;0;0;0
2020-07-26 06:15:00;0;0;0;0;0;0;0;0;0
2020-07-26 06:30:00;1;0;1;0;0;0;0;0;0
2020-07-26 06:45:00;1;0;0;0;0;0;0;0;0
2020-07-26 07:00:00;0;0;1;0;0;0;0;0;0
2020-07-26 07:15:00;1;0;1;0;0;0;0;0;0
2020-07-26 07:30:00;1;0;0;0;0;0;0;0;0
2020-07-26 07:45:00;1;0;1;0;0;0;0;0;0
