DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-08-13 00:00:00;11;23;23;1;3;23;1;4;5;4;3;4;0;0;0;0
2020-08-13 00:15:00;13;19;16;1;6;20;0;4;5;6;5;5;0;0;0;0
2020-08-13 00:30:00;18;22;15;1;1;23;0;2;6;7;4;6;0;0;0;0
2020-08-13 00:45:00;18;13;16;0;3;11;2;3;5;6;5;5;0;0;0;0
2020-08-13 01:00:00;17;13;12;0;2;16;0;1;0;0;0;0;0;0;0;0
2020-08-13 01:15:00;6;14;12;1;2;15;0;2;1;1;1;1;0;0;0;0
2020-08-13 01:30:00;8;9;9;0;1;12;0;0;1;1;1;1;0;0;0;0
2020-08-13 01:45:00;14;3;3;1;1;2;0;1;1;1;2;2;0;0;0;0
2020-08-13 02:00:00;10;4;3;0;4;5;1;0;1;1;1;1;0;0;0;0
2020-08-13 02:15:00;4;5;6;0;3;7;0;2;0;0;0;0;0;0;0;0
2020-08-13 02:30:00;1;4;4;1;2;6;0;2;3;3;2;3;0;0;0;0
2020-08-13 02:45:00;6;4;4;0;3;4;1;2;0;0;1;1;0;0;0;0
2020-08-13 03:00:00;7;7;6;2;2;6;3;0;0;0;0;0;0;0;0;0
2020-08-13 03:15:00;7;6;5;1;3;5;0;3;1;1;1;1;0;0;0;0
2020-08-13 03:30:00;11;9;12;0;2;9;2;5;0;0;0;0;0;0;0;0
2020-08-13 03:45:00;4;7;4;1;2;6;0;0;1;1;0;1;0;0;0;0
2020-08-13 04:00:00;5;7;7;0;5;9;0;1;1;1;1;1;0;0;0;0
2020-08-13 04:15:00;11;9;8;2;3;9;3;0;2;1;1;1;0;0;0;0
2020-08-13 04:30:00;8;10;16;0;4;10;0;3;3;3;4;3;0;0;0;0
2020-08-13 04:45:00;11;12;10;2;5;9;0;2;2;2;2;2;0;0;0;0
2020-08-13 05:00:00;18;15;13;0;4;16;1;3;4;3;3;3;0;0;0;0
2020-08-13 05:15:00;31;18;17;2;6;20;0;4;6;6;6;6;0;0;0;0
2020-08-13 05:30:00;43;35;27;3;11;42;2;13;17;15;15;18;0;0;0;0
2020-08-13 05:45:00;39;63;40;4;14;59;1;12;16;16;16;15;0;0;0;0
2020-08-13 06:00:00;52;61;45;2;15;53;0;12;26;25;26;25;0;0;0;0
2020-08-13 06:15:00;63;51;39;4;16;55;1;18;21;23;21;22;0;0;0;0
2020-08-13 06:30:00;89;106;63;5;16;107;0;21;26;27;25;25;0;0;0;2
2020-08-13 06:45:00;90;90;54;9;30;87;1;28;24;23;24;24;0;0;0;0
2020-08-13 07:00:00;89;106;58;9;26;102;6;28;28;25;26;26;0;0;0;0
2020-08-13 07:15:00;78;119;81;16;26;110;4;31;39;37;37;37;0;0;0;0
2020-08-13 07:30:00;107;129;89;14;27;126;1;40;38;39;38;41;0;0;0;0
2020-08-13 07:45:00;111;126;109;22;31;118;12;37;46;46;40;41;1;0;0;0
2020-08-13 08:00:00;104;93;82;20;35;81;6;35;38;37;36;37;0;0;1;0
2020-08-13 08:15:00;92;135;84;28;51;126;7;42;44;52;43;45;1;0;0;0
2020-08-13 08:30:00;124;106;53;25;30;99;8;37;54;55;48;50;0;11;0;0
2020-08-13 08:45:00;137;128;77;34;34;113;2;45;39;39;40;40;0;0;0;1
2020-08-13 09:00:00;126;137;91;31;39;106;10;47;38;36;32;31;1;0;0;0
2020-08-13 09:15:00;137;154;100;31;28;144;16;47;37;39;39;43;0;0;0;0
2020-08-13 09:30:00;123;146;84;41;42;134;6;52;44;46;42;40;0;0;0;1
2020-08-13 09:45:00;151;144;91;35;39;131;12;61;50;53;44;48;0;0;0;0
2020-08-13 10:00:00;131;149;79;44;43;130;14;61;53;53;46;51;0;0;0;0
2020-08-13 10:15:00;126;169;116;42;36;151;8;62;48;48;42;45;0;0;0;1
2020-08-13 10:30:00;129;140;112;50;40;130;10;54;53;56;46;49;0;0;0;1
2020-08-13 10:45:00;154;197;118;53;48;175;7;51;48;52;47;47;0;0;0;2
2020-08-13 11:00:00;159;179;108;43;46;161;10;59;52;51;43;44;0;0;1;0
2020-08-13 11:15:00;158;179;98;39;47;169;10;68;65;66;59;58;0;0;1;1
2020-08-13 11:30:00;164;163;100;40;41;135;5;57;51;50;49;49;0;0;0;0
2020-08-13 11:45:00;159;169;105;40;53;154;9;45;58;60;55;56;0;0;0;0
2020-08-13 12:00:00;162;167;97;38;45;149;12;294;48;45;46;47;0;0;0;1
2020-08-13 12:15:00;127;174;98;42;47;164;8;54;60;70;52;58;0;0;0;2
