DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-01-28 00:00:00;5;6;1;1;7;6;1;8;6;0;0
2020-01-28 00:15:00;7;3;0;0;13;7;0;14;8;0;0
2020-01-28 00:30:00;8;12;0;0;12;6;0;11;7;0;0
2020-01-28 00:45:00;4;4;0;0;11;4;0;11;10;0;0
2020-01-28 01:00:00;8;10;1;0;7;6;0;7;5;0;0
2020-01-28 01:15:00;2;2;0;0;2;4;0;1;4;0;0
2020-01-28 01:30:00;4;5;0;0;6;1;0;7;4;0;0
2020-01-28 01:45:00;9;7;0;0;5;7;0;5;7;0;0
2020-01-28 02:00:00;6;7;1;0;4;2;0;4;4;0;0
2020-01-28 02:15:00;8;7;0;0;5;3;0;4;5;0;0
2020-01-28 02:30:00;10;10;0;0;1;1;0;1;1;0;0
2020-01-28 02:45:00;3;10;6;0;2;2;0;2;3;0;0
2020-01-28 03:00:00;6;6;0;0;2;2;0;1;5;0;0
2020-01-28 03:15:00;5;4;0;0;7;7;1;7;9;0;0
2020-01-28 03:30:00;2;5;2;1;5;2;0;3;1;0;0
2020-01-28 03:45:00;9;9;1;1;8;5;0;6;5;0;0
2020-01-28 04:00:00;14;8;1;0;5;1;0;5;2;0;0
2020-01-28 04:15:00;15;11;0;0;8;4;0;9;5;0;0
2020-01-28 04:30:00;18;12;0;0;10;7;0;8;7;0;0
2020-01-28 04:45:00;25;28;3;1;24;15;1;25;17;0;0
2020-01-28 05:00:00;33;28;2;1;29;19;1;26;26;0;0
2020-01-28 05:15:00;35;39;2;1;36;18;0;36;22;0;0
2020-01-28 05:30:00;65;70;2;0;55;32;0;55;29;0;0
2020-01-28 05:45:00;67;93;15;8;85;39;1;90;42;0;0
2020-01-28 06:00:00;74;101;14;7;98;57;2;95;63;0;0
2020-01-28 06:15:00;77;123;27;6;94;69;5;92;74;0;1
2020-01-28 06:30:00;108;154;27;11;128;118;4;137;120;0;36
2020-01-28 06:45:00;94;139;25;9;129;122;10;139;125;0;10
2020-01-28 07:00:00;89;108;14;8;139;155;3;133;166;1;7
2020-01-28 07:15:00;113;140;14;4;161;204;7;156;191;1;16
2020-01-28 07:30:00;93;132;13;17;128;123;7;129;131;4;8
2020-01-28 07:45:00;88;161;13;6;134;136;12;135;142;6;58
2020-01-28 08:00:00;91;161;21;11;114;117;12;106;121;3;11
2020-01-28 08:15:00;89;120;10;75;118;110;5;118;107;3;4
2020-01-28 08:30:00;88;124;7;3;103;93;8;103;104;4;13
2020-01-28 08:45:00;100;121;10;4;107;97;16;106;109;3;10
2020-01-28 09:00:00;80;131;17;7;86;94;12;90;93;8;27
2020-01-28 09:15:00;88;94;15;8;95;96;10;90;101;12;3
2020-01-28 09:30:00;70;88;13;8;82;85;8;82;89;10;1
2020-01-28 09:45:00;62;94;9;6;98;82;12;87;94;7;20
2020-01-28 10:00:00;65;86;7;7;85;74;14;88;86;12;17
2020-01-28 10:15:00;81;88;9;4;96;91;10;100;95;7;30
2020-01-28 10:30:00;98;111;8;3;95;83;11;95;88;6;0
2020-01-28 10:45:00;91;92;7;6;104;85;7;98;86;4;0
2020-01-28 11:00:00;87;85;14;9;81;80;8;76;90;11;3
2020-01-28 11:15:00;79;90;13;11;89;85;8;90;95;6;7
2020-01-28 11:30:00;72;97;9;8;69;73;3;65;79;7;11
2020-01-28 11:45:00;75;115;17;6;92;91;6;87;102;4;11
2020-01-28 12:00:00;80;86;9;13;99;97;8;84;108;8;0
2020-01-28 12:15:00;85;100;13;9;73;103;6;70;109;6;0
2020-01-28 12:30:00;75;96;8;5;76;80;3;74;78;7;3
2020-01-28 12:45:00;77;107;13;2;80;91;4;79;94;1;0
2020-01-28 13:00:00;81;113;6;8;85;82;13;80;90;3;14
2020-01-28 13:15:00;84;115;20;8;77;82;10;69;86;8;0
2020-01-28 13:30:00;103;151;16;9;88;84;7;90;90;6;3
2020-01-28 13:45:00;85;110;11;156;94;72;6;93;79;5;0
2020-01-28 14:00:00;84;103;11;6;71;94;6;67;101;6;9
2020-01-28 14:15:00;90;122;10;8;95;93;4;100;90;5;7
2020-01-28 14:30:00;80;108;7;11;78;87;4;85;96;11;1
2020-01-28 14:45:00;81;117;11;10;81;76;4;73;86;3;0
2020-01-28 15:00:00;92;146;17;18;87;109;12;85;116;10;9
2020-01-28 15:15:00;84;131;11;15;103;116;11;99;121;9;0
2020-01-28 15:30:00;81;112;14;22;86;112;6;91;110;3;3
2020-01-28 15:45:00;93;143;13;20;111;128;6;114;123;14;19
2020-01-28 16:00:00;105;168;14;14;116;129;8;107;126;11;13
2020-01-28 16:15:00;116;148;15;27;112;108;5;110;117;8;10
2020-01-28 16:30:00;96;148;15;43;128;166;7;124;165;9;16
2020-01-28 16:45:00;102;144;9;87;121;142;14;119;147;14;30
2020-01-28 17:00:00;105;157;7;38;117;151;13;123;148;12;12
2020-01-28 17:15:00;107;150;22;23;123;135;8;124;140;13;51
2020-01-28 17:30:00;99;124;6;27;114;134;6;123;132;14;8
2020-01-28 17:45:00;87;119;11;15;96;121;4;92;123;4;14
2020-01-28 18:00:00;82;110;8;13;104;133;3;99;140;11;8
2020-01-28 18:15:00;68;100;14;10;128;145;3;122;154;1;4
2020-01-28 18:30:00;58;83;6;9;89;89;0;91;92;2;17
2020-01-28 18:45:00;52;78;7;7;78;80;2;76;84;0;4
2020-01-28 19:00:00;45;61;8;7;93;95;2;89;95;0;15
2020-01-28 19:15:00;57;72;5;6;75;62;4;76;67;1;11
2020-01-28 19:30:00;43;41;4;5;72;71;1;74;76;0;1
2020-01-28 19:45:00;30;33;5;6;72;56;2;73;60;0;10
2020-01-28 20:00:00;39;50;4;0;58;49;1;55;55;0;13
2020-01-28 20:15:00;34;34;2;2;48;51;4;49;55;0;4
2020-01-28 20:30:00;53;45;6;1;50;44;0;50;46;0;0
2020-01-28 20:45:00;26;33;1;2;52;31;4;48;30;1;0
2020-01-28 21:00:00;35;43;3;2;48;41;1;42;42;0;0
2020-01-28 21:15:00;46;38;1;2;38;36;0;38;37;0;0
2020-01-28 21:30:00;40;39;2;0;42;21;1;38;29;0;0
2020-01-28 21:45:00;28;34;0;0;24;23;1;26;27;1;0
2020-01-28 22:00:00;38;41;2;1;37;34;2;37;39;1;0
2020-01-28 22:15:00;44;40;1;0;28;25;1;22;26;0;0
2020-01-28 22:30:00;42;32;1;2;31;24;1;28;28;0;0
2020-01-28 22:45:00;16;15;1;1;24;14;0;25;18;0;1
2020-01-28 23:00:00;21;25;1;0;21;17;1;25;18;0;0
2020-01-28 23:15:00;5;22;5;0;23;24;2;21;27;1;0
2020-01-28 23:30:00;11;17;1;0;16;17;0;15;16;0;0
