DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-02-11 00:00:00;8;7;0;2;3;5;2;1;0;2;0;0
2020-02-11 00:15:00;3;3;1;1;2;7;6;2;3;4;0;0
2020-02-11 00:30:00;2;3;1;1;3;4;6;3;1;4;0;0
2020-02-11 00:45:00;3;0;1;4;5;3;6;3;1;1;0;0
2020-02-11 01:00:00;2;2;0;1;1;8;5;2;1;1;0;0
2020-02-11 01:15:00;1;1;0;2;4;1;7;4;1;4;0;0
2020-02-11 01:30:00;4;3;2;0;2;4;6;2;3;1;0;0
2020-02-11 01:45:00;2;0;0;1;0;6;4;1;0;0;0;0
2020-02-11 02:00:00;3;2;1;3;3;3;3;2;1;3;0;0
2020-02-11 02:15:00;1;3;0;0;0;1;3;2;0;0;0;0
2020-02-11 02:30:00;1;4;1;0;1;5;2;1;1;0;0;0
2020-02-11 02:45:00;3;3;0;1;2;2;2;0;1;0;0;0
2020-02-11 03:00:00;2;2;0;0;0;2;3;1;4;1;0;0
2020-02-11 03:15:00;0;0;0;0;1;2;1;0;0;0;0;0
2020-02-11 03:30:00;0;0;0;0;0;1;1;1;0;0;0;0
2020-02-11 03:45:00;3;2;0;0;0;1;2;1;1;1;0;0
2020-02-11 04:00:00;3;0;1;1;3;5;3;2;2;1;0;0
2020-02-11 04:15:00;4;7;0;0;1;12;11;5;6;7;0;0
2020-02-11 04:30:00;7;7;1;2;3;6;9;4;6;4;0;0
2020-02-11 04:45:00;19;8;0;1;1;11;10;8;14;7;0;0
2020-02-11 05:00:00;26;11;1;6;9;17;21;10;7;4;0;0
2020-02-11 05:15:00;36;24;3;6;9;38;32;7;30;12;0;0
2020-02-11 05:30:00;46;26;2;10;16;46;50;16;60;16;2;3
2020-02-11 05:45:00;52;28;4;6;12;66;57;29;43;19;2;6
2020-02-11 06:00:00;54;32;2;8;9;61;84;44;36;21;3;0
2020-02-11 06:15:00;69;40;5;9;14;110;112;62;45;20;6;9
2020-02-11 06:30:00;63;29;4;20;25;137;136;62;66;31;2;1
2020-02-11 06:45:00;77;41;2;13;24;152;142;85;81;27;1;0
2020-02-11 07:00:00;71;35;3;17;26;202;172;90;74;36;6;20
2020-02-11 07:15:00;86;41;7;27;34;263;166;129;62;57;4;17
2020-02-11 07:30:00;90;56;4;38;45;213;129;117;83;29;6;12
2020-02-11 07:45:00;103;43;12;30;41;219;113;110;96;20;1;2
2020-02-11 08:00:00;93;29;8;16;18;166;133;88;83;15;3;12
2020-02-11 08:15:00;65;27;10;21;24;132;119;91;68;20;7;6
2020-02-11 08:30:00;73;50;10;6;9;122;113;85;70;14;4;6
2020-02-11 08:45:00;73;48;7;11;16;93;101;65;64;14;7;8
2020-02-11 09:00:00;66;27;4;11;17;87;78;55;56;16;2;15
2020-02-11 09:15:00;62;33;6;12;14;83;94;55;60;21;5;0
2020-02-11 09:30:00;60;37;0;9;14;76;81;51;67;15;4;3
2020-02-11 09:45:00;60;33;4;13;19;75;83;57;49;23;4;6
2020-02-11 10:00:00;46;29;6;15;33;66;66;55;65;15;1;10
2020-02-11 10:15:00;68;38;4;9;15;58;66;61;53;13;5;21
2020-02-11 10:30:00;55;35;6;17;22;71;83;59;80;21;2;1
2020-02-11 10:45:00;60;36;9;15;16;75;68;51;60;11;4;6
2020-02-11 11:00:00;64;45;5;9;14;60;53;46;67;27;7;0
2020-02-11 11:15:00;53;38;8;15;21;48;56;44;65;11;4;30
2020-02-11 11:30:00;77;50;6;13;19;66;89;60;63;13;3;3
2020-02-11 11:45:00;78;29;3;14;20;70;83;48;44;15;2;3
2020-02-11 12:00:00;87;45;5;9;14;54;62;46;59;10;3;1
2020-02-11 12:15:00;79;53;6;14;16;50;58;46;70;15;9;12
2020-02-11 12:30:00;93;53;11;9;13;58;65;58;86;16;6;7
2020-02-11 12:45:00;77;59;8;14;21;71;66;56;71;17;5;4
2020-02-11 13:00:00;75;62;8;21;36;66;67;43;79;17;3;9
2020-02-11 13:15:00;106;69;10;19;33;77;93;55;95;12;3;12
2020-02-11 13:30:00;78;60;9;7;14;85;84;60;81;20;4;5
2020-02-11 13:45:00;93;59;2;16;20;85;77;67;90;16;1;2
2020-02-11 14:00:00;90;69;9;18;32;77;77;59;62;22;5;6
2020-02-11 14:15:00;94;73;7;18;24;78;81;63;69;19;3;5
2020-02-11 14:30:00;102;74;8;14;21;78;73;66;89;21;6;28
2020-02-11 14:45:00;90;78;8;20;27;92;84;62;86;14;2;7
2020-02-11 15:00:00;96;71;7;19;29;98;71;61;92;22;3;10
2020-02-11 15:15:00;124;82;7;15;25;106;75;58;97;9;2;3
2020-02-11 15:30:00;112;87;10;24;39;101;72;66;96;25;6;99
2020-02-11 15:45:00;145;96;9;16;19;98;61;58;106;18;8;7
