DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-07-09 00:00:00;0;8;3;12;3;0;0;0;0;0;0;0;0
2020-07-09 00:15:00;0;8;0;13;6;0;0;0;0;0;0;0;0
2020-07-09 00:30:00;0;17;8;12;4;1;0;0;0;0;0;0;0
2020-07-09 00:45:00;0;7;5;16;8;1;0;0;0;0;0;0;0
2020-07-09 01:00:00;1;10;2;7;4;0;0;0;0;0;0;0;0
2020-07-09 01:15:00;0;7;1;9;3;0;0;0;0;0;0;0;0
2020-07-09 01:30:00;0;5;2;7;1;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;0;4;3;6;1;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;2;11;2;6;2;0;0;0;0;0;0;0;0
2020-07-09 02:15:00;1;7;0;6;2;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;1;7;1;4;4;1;1;3;0;0;0;0;0
2020-07-09 02:45:00;0;5;2;2;1;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;1;7;0;9;2;0;0;1;0;0;0;0;0
2020-07-09 03:15:00;0;4;0;5;3;0;0;0;0;0;0;0;0
2020-07-09 03:30:00;0;7;2;4;1;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;1;13;0;14;5;0;0;1;0;0;0;0;0
2020-07-09 04:00:00;0;9;7;9;3;2;0;0;0;0;0;0;0
2020-07-09 04:15:00;2;10;5;10;3;0;0;0;0;0;0;0;0
2020-07-09 04:30:00;1;11;9;16;8;2;0;0;0;0;0;0;0
2020-07-09 04:45:00;1;25;6;38;11;1;3;3;0;0;0;0;0
2020-07-09 05:00:00;0;33;18;88;54;0;0;1;0;0;0;0;0
2020-07-09 05:15:00;2;47;21;102;100;0;0;3;0;0;0;0;0
2020-07-09 05:30:00;2;48;31;115;112;3;2;4;3;0;0;0;0
2020-07-09 05:45:00;16;100;90;95;110;1;1;2;0;0;0;0;0
2020-07-09 06:00:00;15;123;102;95;86;3;12;15;0;0;0;0;0
2020-07-09 06:15:00;13;89;88;108;102;4;5;7;0;0;0;0;0
2020-07-09 06:30:00;9;78;78;136;136;8;9;9;0;0;8;0;0
2020-07-09 06:45:00;15;72;72;125;126;14;8;6;0;0;0;0;0
2020-07-09 07:00:00;14;56;57;126;144;17;10;9;3;6;5;0;0
2020-07-09 07:15:00;22;65;60;114;141;22;7;9;11;2;13;0;0
2020-07-09 07:30:00;25;77;68;125;154;26;6;13;6;0;4;2;0
2020-07-09 07:45:00;36;74;80;125;137;30;15;15;4;0;17;0;0
2020-07-09 08:00:00;30;64;51;97;99;35;9;17;4;0;11;0;0
2020-07-09 08:15:00;25;82;63;82;111;38;13;25;2;0;4;0;0
2020-07-09 08:30:00;32;80;68;90;111;19;17;19;6;0;2;0;0
2020-07-09 08:45:00;24;79;80;96;83;24;16;26;6;0;0;0;0
2020-07-09 09:00:00;31;75;72;89;82;18;19;21;10;0;12;0;0
2020-07-09 09:15:00;39;58;59;72;67;16;16;29;5;0;11;0;0
2020-07-09 09:30:00;34;68;59;75;47;24;21;33;5;0;1;0;0
2020-07-09 09:45:00;27;72;60;84;65;21;23;32;14;0;8;0;0
2020-07-09 10:00:00;36;62;62;65;43;22;21;45;7;2;4;0;0
2020-07-09 10:15:00;36;68;65;78;46;20;20;33;6;0;16;0;0
2020-07-09 10:30:00;40;80;57;64;51;19;25;31;5;3;2;0;0
2020-07-09 10:45:00;26;65;64;77;57;15;30;34;5;0;6;0;0
2020-07-09 11:00:00;28;81;91;73;35;20;15;30;21;0;4;0;0
2020-07-09 11:15:00;28;82;75;78;62;20;21;27;5;0;0;4;0
2020-07-09 11:30:00;36;72;74;86;70;14;31;40;5;0;0;2;0
2020-07-09 11:45:00;15;90;90;81;56;19;21;26;4;2;6;0;0
2020-07-09 12:00:00;35;104;102;80;53;17;17;30;9;2;16;0;0
2020-07-09 12:15:00;28;79;87;84;68;21;31;40;5;0;6;0;0
2020-07-09 12:30:00;29;78;69;81;61;19;21;38;2;0;1;0;0
2020-07-09 12:45:00;34;83;92;96;56;21;22;36;12;0;1;0;0
2020-07-09 13:00:00;20;105;80;92;86;16;29;36;7;0;1;0;0
2020-07-09 13:15:00;32;92;99;102;114;14;14;25;2;0;10;0;0
2020-07-09 13:30:00;28;101;98;126;146;8;37;31;9;0;7;1;0
2020-07-09 13:45:00;41;111;111;109;116;9;25;31;4;0;5;0;0
2020-07-09 14:00:00;27;126;124;88;79;10;26;29;5;0;3;0;0
2020-07-09 14:15:00;23;164;164;79;56;16;27;28;7;1;3;2;0
2020-07-09 14:30:00;21;153;174;82;62;14;21;25;1;0;8;0;4
2020-07-09 14:45:00;30;154;158;71;61;13;29;26;19;0;11;5;3
2020-07-09 15:00:00;29;126;137;78;67;17;26;27;7;7;14;0;0
2020-07-09 15:15:00;26;145;158;92;73;18;29;26;2;9;1;0;0
2020-07-09 15:30:00;22;116;128;103;74;17;28;29;6;2;13;0;0
2020-07-09 15:45:00;27;143;140;90;63;14;15;23;7;1;1;0;0
2020-07-09 16:00:00;28;135;148;90;67;15;18;26;16;3;5;0;0
