DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-11-18 00:00:00;15;7;0;0;0;0;0
2019-11-18 00:15:00;13;5;1;1;0;0;0
2019-11-18 00:30:00;14;9;0;0;0;0;0
2019-11-18 00:45:00;8;8;0;0;0;0;0
2019-11-18 01:00:00;8;3;0;0;0;0;0
2019-11-18 01:15:00;11;5;0;0;0;0;0
2019-11-18 01:30:00;8;9;0;0;0;0;0
2019-11-18 01:45:00;5;14;2;2;0;0;0
2019-11-18 02:00:00;5;6;0;0;0;0;0
2019-11-18 02:15:00;3;11;0;0;0;0;0
2019-11-18 02:30:00;5;8;0;0;0;0;0
2019-11-18 02:45:00;6;7;1;1;0;0;0
2019-11-18 03:00:00;6;5;0;0;0;0;0
2019-11-18 03:15:00;3;3;0;0;0;0;0
2019-11-18 03:30:00;3;4;0;0;0;0;0
2019-11-18 03:45:00;6;8;0;0;0;0;0
2019-11-18 04:00:00;6;8;1;1;0;0;0
2019-11-18 04:15:00;8;20;1;1;0;0;0
2019-11-18 04:30:00;12;13;1;1;0;0;0
2019-11-18 04:45:00;18;17;0;0;0;0;0
2019-11-18 05:00:00;28;22;1;1;0;0;0
2019-11-18 05:15:00;59;47;0;0;0;0;0
2019-11-18 05:30:00;104;80;2;2;0;0;0
2019-11-18 05:45:00;115;66;2;2;0;0;0
2019-11-18 06:00:00;103;86;6;6;0;0;0
2019-11-18 06:15:00;109;99;3;3;0;0;0
2019-11-18 06:30:00;195;131;5;5;0;0;0
2019-11-18 06:45:00;246;166;11;11;0;0;0
2019-11-18 07:00:00;241;174;10;10;12;0;0
2019-11-18 07:15:00;220;196;14;14;5;0;0
2019-11-18 07:30:00;245;250;13;13;3;0;0
2019-11-18 07:45:00;222;220;19;19;25;0;0
2019-11-18 08:00:00;269;191;9;9;11;0;0
2019-11-18 08:15:00;229;180;10;10;3;0;0
2019-11-18 08:30:00;225;196;10;10;7;0;0
2019-11-18 08:45:00;209;155;10;10;5;0;0
2019-11-18 09:00:00;220;188;6;6;0;0;0
2019-11-18 09:15:00;224;149;8;8;0;0;0
2019-11-18 09:30:00;212;144;10;10;6;0;0
2019-11-18 09:45:00;233;174;8;8;0;0;0
2019-11-18 10:00:00;201;173;7;7;2;0;0
2019-11-18 10:15:00;204;158;9;9;0;0;0
2019-11-18 10:30:00;222;188;5;5;1;0;0
2019-11-18 10:45:00;227;191;9;9;1;0;0
2019-11-18 11:00:00;204;197;6;6;3;0;0
2019-11-18 11:15:00;201;207;8;8;5;0;0
2019-11-18 11:30:00;236;214;9;9;23;0;0
2019-11-18 11:45:00;180;178;7;7;5;0;0
2019-11-18 12:00:00;222;190;12;12;6;0;0
2019-11-18 12:15:00;203;176;3;3;4;0;0
2019-11-18 12:30:00;232;159;10;10;4;0;0
2019-11-18 12:45:00;227;180;6;6;26;0;0
2019-11-18 13:00:00;216;189;9;9;0;0;0
2019-11-18 13:15:00;212;200;15;15;15;0;0
2019-11-18 13:30:00;202;185;13;13;7;0;0
2019-11-18 13:45:00;203;209;13;13;5;0;0
2019-11-18 14:00:00;201;172;7;7;5;0;0
2019-11-18 14:15:00;169;194;11;11;2;0;0
2019-11-18 14:30:00;203;197;13;13;28;0;0
2019-11-18 14:45:00;218;205;9;9;1;0;0
2019-11-18 15:00:00;229;199;8;8;2;0;0
2019-11-18 15:15:00;207;206;8;8;5;0;0
2019-11-18 15:30:00;239;220;7;7;18;0;0
2019-11-18 15:45:00;232;213;14;14;14;0;0
2019-11-18 16:00:00;243;218;11;11;18;0;0
2019-11-18 16:15:00;210;191;7;7;5;0;0
2019-11-18 16:30:00;228;218;13;13;5;0;0
2019-11-18 16:45:00;240;229;8;8;33;0;0
2019-11-18 17:00:00;256;207;15;15;20;0;0
2019-11-18 17:15:00;218;212;8;8;15;0;0
2019-11-18 17:30:00;251;218;8;8;11;0;0
2019-11-18 17:45:00;253;223;13;13;38;0;0
2019-11-18 18:00:00;229;216;7;7;6;0;0
2019-11-18 18:15:00;177;186;11;11;9;0;0
2019-11-18 18:30:00;214;228;6;6;0;0;0
2019-11-18 18:45:00;175;195;6;6;11;0;0
2019-11-18 19:00:00;173;193;6;6;0;0;0
2019-11-18 19:15:00;129;176;6;6;5;0;0
2019-11-18 19:30:00;130;161;5;5;0;0;0
2019-11-18 19:45:00;138;161;7;7;0;0;0
2019-11-18 20:00:00;118;146;7;7;53;0;0
2019-11-18 20:15:00;109;134;4;4;11;0;0
2019-11-18 20:30:00;83;88;8;8;0;0;0
2019-11-18 20:45:00;100;62;6;6;0;0;0
2019-11-18 21:00:00;91;75;4;4;0;0;0
2019-11-18 21:15:00;80;92;6;6;0;0;0
2019-11-18 21:30:00;71;70;5;5;0;0;0
2019-11-18 21:45:00;79;66;1;1;0;0;0
2019-11-18 22:00:00;78;88;0;0;0;0;0
2019-11-18 22:15:00;57;72;0;0;0;0;0
2019-11-18 22:30:00;55;44;1;1;0;0;0
2019-11-18 22:45:00;40;55;2;2;0;0;0
2019-11-18 23:00:00;23;43;1;1;0;0;0
2019-11-18 23:15:00;28;20;0;0;0;0;0
2019-11-18 23:30:00;18;22;0;0;0;0;0
2019-11-18 23:45:00;19;21;0;0;0;0;0
