DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-09-17 00:00:00;0;5;5;2;3;0;3;1
2020-09-17 00:15:00;2;7;7;4;5;0;6;4
2020-09-17 00:30:00;4;9;9;1;0;0;3;0
2020-09-17 00:45:00;2;4;4;0;0;0;5;5
2020-09-17 01:00:00;1;1;1;1;3;0;1;2
2020-09-17 01:15:00;2;4;4;0;2;0;0;1
2020-09-17 01:30:00;1;5;5;2;3;0;5;1
2020-09-17 01:45:00;2;2;2;0;0;0;2;0
2020-09-17 02:00:00;0;1;1;1;2;0;0;2
2020-09-17 02:15:00;0;1;1;1;1;0;3;0
2020-09-17 02:30:00;1;2;2;0;1;0;1;2
2020-09-17 02:45:00;0;3;3;2;3;0;4;3
2020-09-17 03:00:00;1;3;3;2;2;0;4;5
2020-09-17 03:15:00;1;2;2;0;1;0;0;1
2020-09-17 03:30:00;1;1;1;3;4;0;0;2
2020-09-17 03:45:00;1;2;2;0;0;0;0;0
2020-09-17 04:00:00;2;5;5;3;3;0;5;1
2020-09-17 04:15:00;1;3;3;4;6;0;5;3
2020-09-17 04:30:00;1;11;11;3;5;0;5;0
2020-09-17 04:45:00;10;20;20;1;2;0;6;1
2020-09-17 05:00:00;28;41;44;6;11;0;14;9
2020-09-17 05:15:00;77;99;98;3;11;0;25;9
2020-09-17 05:30:00;68;85;85;17;25;0;46;8
2020-09-17 05:45:00;64;75;75;29;36;0;48;28
2020-09-17 06:00:00;37;45;47;34;52;0;47;43
2020-09-17 06:15:00;73;69;67;22;33;0;39;26
2020-09-17 06:30:00;93;67;71;12;20;0;42;26
2020-09-17 06:45:00;114;92;90;12;19;0;59;38
2020-09-17 07:00:00;97;82;82;12;23;0;53;25
2020-09-17 07:15:00;139;109;109;10;30;0;60;47
2020-09-17 07:30:00;169;120;122;27;36;0;79;56
2020-09-17 07:45:00;180;120;123;15;31;0;94;78
2020-09-17 08:00:00;116;107;105;12;21;0;77;44
2020-09-17 08:15:00;104;76;79;15;24;0;70;40
2020-09-17 08:30:00;84;70;68;16;32;0;78;52
2020-09-17 08:45:00;80;68;67;14;27;0;70;53
2020-09-17 09:00:00;72;54;54;12;15;0;62;32
2020-09-17 09:15:00;70;62;61;14;28;0;57;35
2020-09-17 09:30:00;64;64;63;20;20;0;60;30
2020-09-17 09:45:00;68;47;46;20;24;0;59;39
2020-09-17 10:00:00;63;75;77;19;26;0;54;38
2020-09-17 10:15:00;59;49;47;6;28;0;63;38
2020-09-17 10:30:00;65;65;66;13;19;0;60;35
2020-09-17 10:45:00;58;50;47;13;28;0;77;41
2020-09-17 11:00:00;61;63;63;15;20;0;68;44
2020-09-17 11:15:00;52;42;43;13;18;0;70;42
2020-09-17 11:30:00;72;60;58;15;40;0;81;56
2020-09-17 11:45:00;77;59;54;10;20;0;74;54
2020-09-17 12:00:00;72;53;53;15;28;0;75;61
2020-09-17 12:15:00;75;60;57;13;40;0;85;50
2020-09-17 12:30:00;74;54;58;16;23;0;70;49
2020-09-17 12:45:00;84;65;68;25;36;0;99;88
2020-09-17 13:00:00;107;92;88;15;23;0;90;63
2020-09-17 13:15:00;96;91;90;13;22;0;100;73
2020-09-17 13:30:00;104;98;96;17;33;0;76;53
2020-09-17 13:45:00;125;106;104;16;26;0;96;68
2020-09-17 14:00:00;98;86;82;24;32;0;96;67
2020-09-17 14:15:00;86;74;71;36;51;0;94;77
2020-09-17 14:30:00;86;72;69;32;35;0;93;72
