DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-12-21 00:00:00;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:15:00;0;0;3;0;4;6;1;0;0;0;0;0;0;0
2020-12-21 00:30:00;2;0;5;0;1;1;1;0;1;0;0;0;0;0
2020-12-21 00:45:00;2;4;4;0;3;2;0;0;0;0;0;0;0;0
2020-12-21 01:00:00;2;1;5;0;0;1;0;0;0;1;0;0;0;0
2020-12-21 01:15:00;0;0;2;0;1;2;0;0;1;2;0;0;0;0
2020-12-21 01:30:00;1;0;0;0;5;1;1;0;0;0;0;0;0;0
2020-12-21 01:45:00;0;1;3;0;4;1;0;0;0;0;0;0;0;0
2020-12-21 02:00:00;0;2;3;0;3;1;1;0;1;1;0;0;0;0
2020-12-21 02:15:00;0;0;2;0;2;0;0;0;0;1;0;0;0;0
2020-12-21 02:30:00;0;2;2;0;2;1;0;0;1;2;0;0;0;0
2020-12-21 02:45:00;2;2;2;0;3;1;0;0;0;0;0;0;0;0
2020-12-21 03:00:00;1;0;3;0;3;3;2;0;1;1;0;0;0;0
2020-12-21 03:15:00;3;0;3;0;4;2;0;0;1;2;0;0;0;0
2020-12-21 03:30:00;1;0;2;0;5;2;0;0;2;3;0;0;0;0
2020-12-21 03:45:00;0;3;8;0;2;1;0;0;1;0;0;0;0;0
2020-12-21 04:00:00;2;0;6;1;4;0;0;0;0;1;0;0;0;0
2020-12-21 04:15:00;1;3;4;0;4;4;1;1;4;6;0;0;0;0
2020-12-21 04:30:00;2;5;9;1;5;4;2;0;2;2;0;0;0;0
2020-12-21 04:45:00;6;2;5;1;10;5;2;1;3;8;0;0;0;0
2020-12-21 05:00:00;8;11;9;3;8;8;3;2;11;12;0;0;0;0
2020-12-21 05:15:00;23;19;22;7;11;16;7;2;8;8;0;0;0;0
2020-12-21 05:30:00;37;21;34;13;15;12;8;5;10;12;0;0;0;0
2020-12-21 05:45:00;49;32;33;21;14;14;18;10;10;14;0;0;0;0
2020-12-21 06:00:00;29;23;35;17;16;26;12;3;9;8;0;0;0;0
2020-12-21 06:15:00;36;37;32;16;29;24;12;5;5;11;0;0;0;0
2020-12-21 06:30:00;54;34;56;31;22;32;21;6;13;20;0;0;0;0
2020-12-21 06:45:00;42;33;76;31;36;56;19;9;17;18;0;0;0;0
2020-12-21 07:00:00;41;30;63;30;26;24;25;9;8;17;0;0;0;0
2020-12-21 07:15:00;60;38;70;46;39;54;22;9;24;20;0;0;0;0
2020-12-21 07:30:00;56;41;73;45;58;42;29;15;24;26;0;0;0;0
2020-12-21 07:45:00;51;41;58;46;33;41;27;18;31;26;0;0;0;0
2020-12-21 08:00:00;45;27;52;19;39;40;20;10;22;23;0;0;0;0
2020-12-21 08:15:00;43;25;67;29;37;37;26;9;28;34;0;0;0;0
2020-12-21 08:30:00;44;39;65;31;44;51;29;13;31;35;0;0;0;0
2020-12-21 08:45:00;42;26;70;33;48;51;27;13;35;37;0;0;0;0
2020-12-21 09:00:00;38;41;67;34;45;48;33;15;27;31;0;0;0;0
2020-12-21 09:15:00;52;41;78;35;59;58;29;12;40;32;0;0;0;0
2020-12-21 09:30:00;57;28;76;44;56;62;27;5;38;35;0;0;0;0
2020-12-21 09:45:00;53;37;78;40;56;62;36;15;46;36;0;0;0;0
2020-12-21 10:00:00;60;36;79;41;60;45;29;9;35;36;0;0;0;0
2020-12-21 10:15:00;48;46;90;33;58;46;27;10;38;46;0;0;0;0
2020-12-21 10:30:00;56;36;104;29;63;58;29;17;36;54;0;0;0;0
2020-12-21 10:45:00;52;42;87;44;66;52;30;15;44;51;0;0;0;0
2020-12-21 11:00:00;64;49;86;44;70;57;32;21;44;45;0;0;0;0
2020-12-21 11:15:00;52;39;82;37;76;56;36;15;37;43;0;0;0;0
2020-12-21 11:30:00;44;40;64;37;60;42;35;18;49;50;0;0;0;0
2020-12-21 11:45:00;61;47;79;50;55;46;34;21;36;33;0;0;0;0
2020-12-21 12:00:00;47;31;72;47;62;45;35;20;47;49;0;0;0;0
2020-12-21 12:15:00;39;35;68;41;60;45;23;17;35;38;0;0;0;0
2020-12-21 12:30:00;54;40;79;50;64;57;27;19;47;42;0;0;0;0
2020-12-21 12:45:00;49;45;68;48;65;50;34;17;35;39;0;0;0;0
2020-12-21 13:00:00;64;46;60;37;44;43;28;15;37;37;0;0;0;0
2020-12-21 13:15:00;54;39;79;35;60;51;23;19;36;34;0;0;0;0
2020-12-21 13:30:00;55;39;76;40;51;47;25;19;33;43;0;0;0;0
2020-12-21 13:45:00;71;51;78;42;70;65;34;20;51;57;0;0;0;0
2020-12-21 14:00:00;45;39;66;35;57;51;29;11;46;33;0;0;0;0
2020-12-21 14:15:00;46;32;73;43;62;66;30;13;69;60;0;0;0;0
2020-12-21 14:30:00;59;36;66;45;53;56;29;21;60;59;0;0;0;0
