DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-12-20 00:00:00;11;3;4;8;0;0
2019-12-20 00:15:00;19;6;14;15;1;4
2019-12-20 00:30:00;18;9;14;12;0;2
2019-12-20 00:45:00;9;4;7;9;1;0
2019-12-20 01:00:00;15;8;7;8;0;2
2019-12-20 01:15:00;14;6;8;12;0;3
2019-12-20 01:30:00;8;3;6;9;1;0
2019-12-20 01:45:00;11;3;7;6;0;1
2019-12-20 02:00:00;7;4;2;7;2;4
2019-12-20 02:15:00;11;5;2;5;0;2
2019-12-20 02:30:00;11;2;2;9;0;1
2019-12-20 02:45:00;8;1;10;7;0;4
2019-12-20 03:00:00;5;5;5;6;1;0
2019-12-20 03:15:00;6;1;6;3;1;2
2019-12-20 03:30:00;11;1;2;5;1;0
2019-12-20 03:45:00;10;2;6;5;1;1
2019-12-20 04:00:00;4;0;3;3;0;1
2019-12-20 04:15:00;9;2;5;7;1;2
2019-12-20 04:30:00;21;8;4;12;1;7
2019-12-20 04:45:00;21;5;6;19;0;1
2019-12-20 05:00:00;27;14;8;14;2;6
2019-12-20 05:15:00;45;34;12;32;2;6
2019-12-20 05:30:00;65;56;11;55;2;7
2019-12-20 05:45:00;74;55;24;69;2;12
2019-12-20 06:00:00;63;50;23;49;1;6
2019-12-20 06:15:00;81;78;24;63;5;12
2019-12-20 06:30:00;105;82;39;73;2;10
2019-12-20 06:45:00;94;94;41;74;6;10
2019-12-20 07:00:00;103;124;33;68;6;23
2019-12-20 07:15:00;134;132;73;88;21;34
2019-12-20 07:30:00;146;144;87;135;17;47
2019-12-20 07:45:00;145;146;95;143;16;54
2019-12-20 08:00:00;136;132;64;111;15;43
2019-12-20 08:15:00;124;115;70;124;20;49
2019-12-20 08:30:00;126;129;81;130;15;42
2019-12-20 08:45:00;122;111;74;114;19;34
2019-12-20 09:00:00;130;103;62;107;10;35
2019-12-20 09:15:00;143;117;69;134;15;37
2019-12-20 09:30:00;148;118;82;138;14;51
2019-12-20 09:45:00;153;139;91;167;19;41
2019-12-20 10:00:00;145;119;95;132;13;39
2019-12-20 10:15:00;158;125;101;160;13;42
2019-12-20 10:30:00;136;131;102;150;16;47
2019-12-20 10:45:00;159;149;105;175;15;58
2019-12-20 11:00:00;154;142;122;168;15;57
2019-12-20 11:15:00;173;165;115;187;21;48
2019-12-20 11:30:00;180;146;135;210;28;51
2019-12-20 11:45:00;159;137;110;179;19;63
2019-12-20 12:00:00;177;173;127;206;28;60
2019-12-20 12:15:00;156;134;129;226;24;62
2019-12-20 12:30:00;148;132;121;201;25;62
2019-12-20 12:45:00;146;133;135;194;22;67
2019-12-20 13:00:00;151;123;122;192;15;63
2019-12-20 13:15:00;163;161;135;225;31;63
2019-12-20 13:30:00;188;171;131;227;25;57
2019-12-20 13:45:00;166;154;142;225;17;67
2019-12-20 14:00:00;156;152;125;209;24;64
2019-12-20 14:15:00;164;154;157;237;18;60
2019-12-20 14:30:00;174;142;153;219;26;52
2019-12-20 14:45:00;170;146;150;210;21;53
2019-12-20 15:00:00;165;150;121;177;18;45
2019-12-20 15:15:00;174;157;145;216;28;54
2019-12-20 15:30:00;173;147;123;187;22;55
2019-12-20 15:45:00;166;126;127;174;17;65
2019-12-20 16:00:00;164;132;141;199;19;53
2019-12-20 16:15:00;150;133;116;187;21;49
2019-12-20 16:30:00;169;142;131;150;16;42
2019-12-20 16:45:00;168;127;123;175;24;52
2019-12-20 17:00:00;167;134;114;153;14;45
2019-12-20 17:15:00;164;134;122;192;19;48
2019-12-20 17:30:00;167;134;120;164;20;44
2019-12-20 17:45:00;168;129;125;151;22;44
2019-12-20 18:00:00;129;88;106;159;22;50
2019-12-20 18:15:00;157;109;103;142;17;44
2019-12-20 18:30:00;131;99;90;129;16;37
2019-12-20 18:45:00;129;92;93;136;10;42
2019-12-20 19:00:00;120;94;64;110;17;27
2019-12-20 19:15:00;99;70;70;95;11;40
2019-12-20 19:30:00;94;78;52;86;11;33
2019-12-20 19:45:00;91;56;70;79;7;28
2019-12-20 20:00:00;78;47;48;79;5;25
2019-12-20 20:15:00;80;49;65;76;1;11
2019-12-20 20:30:00;76;39;36;76;6;26
2019-12-20 20:45:00;61;31;39;65;9;13
2019-12-20 21:00:00;68;40;24;72;6;5
2019-12-20 21:15:00;56;42;34;49;2;10
2019-12-20 21:30:00;78;36;38;60;1;5
2019-12-20 21:45:00;72;42;49;70;10;22
2019-12-20 22:00:00;101;75;87;82;5;44
2019-12-20 22:15:00;66;31;50;60;6;16
2019-12-20 22:30:00;66;51;41;51;8;15
2019-12-20 22:45:00;74;38;50;44;3;10
2019-12-20 23:00:00;48;26;39;41;3;17
2019-12-20 23:15:00;54;24;40;33;3;7
2019-12-20 23:30:00;52;24;31;44;3;8
2019-12-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
