DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-07-07 00:00:00;3;0;6;1;0;0;0;0;0;0;0;0
2020-07-07 00:15:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-07-07 00:30:00;4;0;4;2;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-07-07 01:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;4;0;3;1;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;2;0;0;1;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;2;0;1;2;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;2;0;4;1;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;2;0;2;2;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;8;0;2;0;0;0;0;0;0;0;0;0
2020-07-07 04:45:00;9;0;10;4;0;0;0;0;0;0;0;0
2020-07-07 05:00:00;10;0;26;4;0;0;0;0;0;0;0;0
2020-07-07 05:15:00;15;0;33;3;0;0;0;0;0;0;0;0
2020-07-07 05:30:00;38;0;35;8;0;0;0;0;0;0;0;0
2020-07-07 05:45:00;44;0;36;9;0;0;0;0;0;0;0;0
2020-07-07 06:00:00;39;0;40;5;0;1;0;0;0;0;0;0
2020-07-07 06:15:00;47;0;58;6;0;0;0;1;0;0;0;0
2020-07-07 06:30:00;39;0;85;9;2;0;0;0;0;0;0;0
2020-07-07 06:45:00;66;0;69;16;3;1;0;0;0;0;0;0
2020-07-07 07:00:00;52;0;97;12;0;2;0;0;0;0;0;0
2020-07-07 07:15:00;63;0;121;15;8;0;12;0;0;0;0;0
2020-07-07 07:30:00;55;0;121;18;14;5;14;0;7;0;0;0
2020-07-07 07:45:00;64;0;118;20;9;1;7;1;0;0;0;0
2020-07-07 08:00:00;65;0;90;12;13;0;4;0;0;0;0;0
2020-07-07 08:15:00;59;0;107;22;5;0;2;2;0;0;0;0
2020-07-07 08:30:00;57;0;95;23;6;0;10;0;0;0;0;0
2020-07-07 08:45:00;52;0;75;20;5;0;1;2;0;0;0;0
2020-07-07 09:00:00;48;0;58;15;0;0;3;0;0;0;0;0
2020-07-07 09:15:00;49;0;77;12;9;0;1;0;0;0;0;0
2020-07-07 09:30:00;50;0;69;15;10;0;4;0;0;0;0;0
2020-07-07 09:45:00;54;0;81;23;3;0;9;1;3;0;0;0
2020-07-07 10:00:00;59;0;78;16;6;0;8;0;0;0;0;0
2020-07-07 10:15:00;69;0;84;20;1;0;3;6;0;0;0;0
2020-07-07 10:30:00;59;0;82;21;3;5;3;2;0;0;0;0
2020-07-07 10:45:00;56;0;54;20;3;0;3;0;1;0;0;0
2020-07-07 11:00:00;55;0;76;18;2;6;51;0;0;0;0;0
2020-07-07 11:15:00;66;0;72;17;5;27;10;0;0;0;0;0
2020-07-07 11:30:00;54;0;78;22;8;0;2;0;0;0;0;0
2020-07-07 11:45:00;63;0;60;28;1;0;13;0;0;0;0;0
2020-07-07 12:00:00;71;0;67;14;4;0;3;0;0;0;0;0
2020-07-07 12:15:00;78;0;62;15;5;0;7;0;0;0;0;0
2020-07-07 12:30:00;69;0;67;14;10;0;1;3;0;0;0;0
2020-07-07 12:45:00;76;0;52;17;2;0;8;0;0;0;0;0
2020-07-07 13:00:00;85;0;71;24;17;0;12;0;22;0;0;0
2020-07-07 13:15:00;64;0;78;16;5;0;1;1;0;0;0;0
2020-07-07 13:30:00;72;0;89;18;2;0;12;3;1;0;0;0
2020-07-07 13:45:00;72;0;101;25;8;0;22;2;0;0;0;0
2020-07-07 14:00:00;79;0;73;15;9;0;3;1;0;0;0;0
2020-07-07 14:15:00;76;0;83;20;5;1;5;5;0;0;0;0
2020-07-07 14:30:00;96;0;100;28;10;0;4;0;0;0;0;0
2020-07-07 14:45:00;110;0;82;36;18;0;24;3;13;0;0;0
2020-07-07 15:00:00;97;0;59;19;6;0;10;0;0;0;0;0
2020-07-07 15:15:00;84;0;85;23;10;0;2;2;0;0;0;0
2020-07-07 15:30:00;91;0;87;24;7;0;3;4;0;0;0;0
2020-07-07 15:45:00;89;0;86;23;4;10;4;0;0;0;0;0
2020-07-07 16:00:00;97;0;83;27;17;0;10;0;0;0;0;0
2020-07-07 16:15:00;87;0;91;21;7;0;16;0;0;0;0;0
2020-07-07 16:30:00;91;0;82;23;15;1;3;0;0;0;0;0
2020-07-07 16:45:00;109;0;97;38;10;0;7;3;0;0;0;0
2020-07-07 17:00:00;122;0;105;34;3;0;11;0;3;0;0;0
2020-07-07 17:15:00;98;0;97;27;1;0;15;2;6;0;0;0
2020-07-07 17:30:00;101;0;100;34;6;0;6;0;1;0;1;0
2020-07-07 17:45:00;112;0;77;27;10;3;1;0;0;0;0;0
2020-07-07 18:00:00;95;0;92;29;16;3;5;0;0;0;0;0
2020-07-07 18:15:00;88;0;76;30;11;3;4;4;0;0;1;0
2020-07-07 18:30:00;71;0;58;23;19;0;16;0;0;0;0;0
2020-07-07 18:45:00;55;0;48;19;6;1;4;2;0;0;0;0
2020-07-07 19:00:00;47;0;61;22;1;2;12;7;0;0;0;0
2020-07-07 19:15:00;68;0;40;25;1;1;1;0;0;0;0;0
2020-07-07 19:30:00;49;0;44;18;2;0;7;0;1;0;0;0
2020-07-07 19:45:00;48;0;49;14;1;0;16;0;0;0;0;0
2020-07-07 20:00:00;41;0;29;17;1;0;3;4;0;0;0;0
2020-07-07 20:15:00;49;0;39;18;2;0;20;0;0;0;0;0
2020-07-07 20:30:00;53;0;36;21;1;0;5;0;0;0;0;0
2020-07-07 20:45:00;32;0;39;15;1;0;0;0;0;0;0;0
2020-07-07 21:00:00;30;0;48;10;2;0;16;0;0;0;0;0
2020-07-07 21:15:00;25;0;53;17;0;8;0;0;0;0;0;0
2020-07-07 21:30:00;23;0;32;10;0;0;0;0;0;0;0;0
2020-07-07 21:45:00;39;0;17;14;5;0;4;0;0;0;0;0
2020-07-07 22:00:00;43;0;29;15;9;1;0;0;0;0;0;0
2020-07-07 22:15:00;42;0;28;10;0;0;0;0;0;0;1;0
2020-07-07 22:30:00;33;0;28;12;0;0;0;0;0;0;0;0
2020-07-07 22:45:00;17;0;21;12;1;0;0;0;0;0;0;0
2020-07-07 23:00:00;17;0;6;8;1;0;0;0;0;0;0;0
2020-07-07 23:15:00;17;0;8;7;0;0;0;0;0;0;0;0
2020-07-07 23:30:00;11;0;7;4;0;0;0;0;0;0;0;0
