DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-24 00:00:00;2;0;0;0;0;0;1;0;0;0;0
2020-03-24 00:15:00;1;0;0;1;0;1;0;1;1;2;0
2020-03-24 00:30:00;2;0;1;0;0;4;0;4;0;0;0
2020-03-24 00:45:00;2;2;3;0;0;3;2;3;1;1;0
2020-03-24 01:00:00;2;0;0;0;0;1;3;1;2;1;0
2020-03-24 01:15:00;3;1;1;0;0;2;0;2;3;2;0
2020-03-24 01:30:00;1;2;2;0;0;3;1;3;1;1;0
2020-03-24 01:45:00;1;0;0;0;0;3;0;3;0;1;0
2020-03-24 02:00:00;2;1;1;0;0;3;3;3;1;1;0
2020-03-24 02:15:00;4;2;2;0;0;5;4;5;0;1;0
2020-03-24 02:30:00;3;0;0;0;0;5;3;5;3;3;0
2020-03-24 02:45:00;4;1;1;0;0;2;1;2;0;2;0
2020-03-24 03:00:00;1;0;0;0;0;2;3;2;2;3;0
2020-03-24 03:15:00;2;2;2;0;0;6;2;6;2;2;0
2020-03-24 03:30:00;12;3;0;0;0;2;5;2;5;4;0
2020-03-24 03:45:00;8;3;3;0;0;4;7;4;0;4;0
2020-03-24 04:00:00;3;1;1;0;0;3;5;3;0;2;0
2020-03-24 04:15:00;4;1;1;0;0;4;5;3;2;3;0
2020-03-24 04:30:00;13;4;2;0;0;13;8;13;2;3;0
2020-03-24 04:45:00;9;4;1;0;0;17;8;18;3;3;0
2020-03-24 05:00:00;9;2;2;0;0;16;9;16;4;2;0
2020-03-24 05:15:00;28;3;1;0;0;18;7;18;3;4;0
2020-03-24 05:30:00;68;4;5;0;0;37;3;37;4;8;0
2020-03-24 05:45:00;52;7;3;0;0;40;6;40;4;0;0
2020-03-24 06:00:00;63;3;1;0;0;50;10;50;1;5;0
2020-03-24 06:15:00;68;2;1;0;0;29;5;29;5;4;0
2020-03-24 06:30:00;125;9;4;0;2;65;5;65;7;5;0
2020-03-24 06:45:00;163;2;2;0;1;55;8;56;4;1;0
2020-03-24 07:00:00;115;4;2;0;5;41;13;41;7;6;0
2020-03-24 07:15:00;120;4;1;1;0;44;17;45;5;8;0
2020-03-24 07:30:00;97;7;3;0;0;39;10;39;7;5;0
2020-03-24 07:45:00;100;4;4;0;0;34;11;34;7;7;0
2020-03-24 08:00:00;74;2;2;0;0;31;18;32;9;5;0
2020-03-24 08:15:00;62;3;1;0;1;33;15;34;21;3;0
2020-03-24 08:30:00;56;3;0;0;1;38;14;38;12;6;0
2020-03-24 08:45:00;56;1;0;1;1;37;17;38;15;8;0
2020-03-24 09:00:00;47;1;0;0;0;27;8;29;12;7;0
2020-03-24 09:15:00;57;2;0;0;0;46;13;46;16;12;0
2020-03-24 09:30:00;60;8;8;1;0;45;18;46;12;5;0
2020-03-24 09:45:00;50;0;0;0;1;34;12;34;21;5;0
2020-03-24 10:00:00;46;4;1;1;2;52;19;52;19;8;0
2020-03-24 10:15:00;50;2;0;0;0;43;20;43;14;7;0
2020-03-24 10:30:00;62;1;0;1;0;47;15;47;24;11;0
2020-03-24 10:45:00;57;4;2;0;2;63;19;63;18;8;0
2020-03-24 11:00:00;47;1;1;0;0;52;17;52;13;8;0
2020-03-24 11:15:00;50;2;0;1;1;57;18;57;18;12;0
2020-03-24 11:30:00;49;4;5;0;1;53;13;53;16;7;0
2020-03-24 11:45:00;47;3;1;0;2;42;18;43;19;6;0
2020-03-24 12:00:00;67;2;0;0;2;60;21;60;15;9;0
2020-03-24 12:15:00;39;3;3;0;0;49;11;49;18;6;0
2020-03-24 12:30:00;45;1;3;0;1;56;15;56;21;8;0
2020-03-24 12:45:00;50;1;2;0;1;47;18;48;20;10;0
2020-03-24 13:00:00;59;4;1;0;1;54;15;52;17;7;0
2020-03-24 13:15:00;46;2;1;0;1;56;8;56;15;7;0
2020-03-24 13:30:00;54;1;0;0;0;58;15;58;12;8;0
2020-03-24 13:45:00;71;3;0;0;0;48;20;48;16;6;0
2020-03-24 14:00:00;62;3;0;0;0;68;10;68;17;8;0
2020-03-24 14:15:00;61;1;1;1;2;93;10;94;11;2;0
2020-03-24 14:30:00;61;2;1;0;0;93;11;93;13;3;0
2020-03-24 14:45:00;73;6;2;1;0;75;15;74;12;7;0
2020-03-24 15:00:00;71;1;0;0;0;77;11;77;13;5;0
2020-03-24 15:15:00;60;6;2;0;0;84;10;85;7;6;0
2020-03-24 15:30:00;51;1;1;1;2;76;10;75;9;6;0
2020-03-24 15:45:00;61;2;2;0;0;102;11;102;11;8;2
2020-03-24 16:00:00;51;1;2;0;5;83;8;83;15;4;0
2020-03-24 16:15:00;70;4;3;1;0;93;6;94;10;3;0
2020-03-24 16:30:00;52;2;1;0;1;108;9;108;10;3;0
2020-03-24 16:45:00;39;0;0;1;0;70;5;69;6;6;0
2020-03-24 17:00:00;53;3;1;0;3;103;14;103;11;7;0
2020-03-24 17:15:00;53;3;1;1;1;87;8;87;5;3;0
2020-03-24 17:30:00;40;3;2;1;0;53;5;53;6;4;0
2020-03-24 17:45:00;29;0;0;1;1;48;4;48;3;0;0
2020-03-24 18:00:00;37;4;3;0;0;62;2;62;5;1;0
