DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-09-04 00:00:00;1;6;1;16;8;0;0;0;0;0;0;0;0
2019-09-04 00:15:00;4;11;7;16;8;2;0;0;0;0;0;0;0
2019-09-04 00:30:00;4;10;6;11;8;0;0;0;0;0;0;0;0
2019-09-04 00:45:00;4;10;4;12;9;0;0;0;0;0;0;0;0
2019-09-04 01:00:00;3;6;4;7;7;1;0;0;0;0;0;0;0
2019-09-04 01:15:00;2;2;4;9;4;0;0;1;0;0;0;0;0
2019-09-04 01:30:00;2;1;2;8;4;0;0;0;0;0;0;0;0
2019-09-04 01:45:00;0;3;2;6;3;0;0;0;0;0;0;0;0
2019-09-04 02:00:00;0;2;1;5;4;0;0;0;0;0;0;0;0
2019-09-04 02:15:00;0;3;0;3;4;0;0;0;0;0;0;0;0
2019-09-04 02:30:00;2;4;1;10;8;0;0;0;0;0;0;0;0
2019-09-04 02:45:00;1;5;4;5;6;0;0;0;0;0;0;0;0
2019-09-04 03:00:00;0;4;2;2;0;0;0;0;0;0;0;0;0
2019-09-04 03:15:00;1;2;3;6;4;0;0;0;0;0;0;0;0
2019-09-04 03:30:00;1;1;0;2;2;0;0;0;0;0;0;0;0
2019-09-04 03:45:00;0;4;0;5;0;0;0;0;0;0;0;0;0
2019-09-04 04:00:00;2;7;2;3;4;0;0;0;0;0;0;0;0
2019-09-04 04:15:00;0;8;4;10;4;0;0;0;0;0;0;0;0
2019-09-04 04:30:00;5;11;4;20;6;0;0;0;0;0;0;0;0
2019-09-04 04:45:00;5;15;8;26;26;0;0;0;0;0;0;0;0
2019-09-04 05:00:00;8;14;1;60;38;1;0;0;0;0;0;0;0
2019-09-04 05:15:00;8;18;11;84;83;1;0;0;0;0;0;0;0
2019-09-04 05:30:00;17;40;17;72;87;4;0;0;0;0;0;0;0
2019-09-04 05:45:00;34;65;17;91;104;5;0;0;0;0;0;0;0
2019-09-04 06:00:00;42;82;12;87;72;0;0;0;1;0;0;0;0
2019-09-04 06:15:00;26;58;30;81;96;3;0;1;0;0;0;0;1
2019-09-04 06:30:00;23;57;30;113;119;2;0;2;0;0;0;0;0
2019-09-04 06:45:00;24;55;35;132;129;9;0;2;0;0;0;0;0
2019-09-04 07:00:00;26;55;38;112;120;7;0;0;5;0;7;0;0
2019-09-04 07:15:00;36;67;37;130;117;11;0;2;3;0;0;0;0
2019-09-04 07:30:00;35;67;57;128;140;25;0;0;6;0;0;0;0
2019-09-04 07:45:00;43;68;51;146;145;26;0;0;14;0;0;0;0
2019-09-04 08:00:00;40;59;39;123;130;13;0;4;5;0;0;0;0
2019-09-04 08:15:00;42;66;45;105;97;26;0;1;4;0;6;0;1
2019-09-04 08:30:00;51;67;51;104;108;21;0;0;2;0;0;0;0
2019-09-04 08:45:00;50;74;37;109;96;16;0;0;35;0;0;0;0
2019-09-04 09:00:00;56;90;43;106;94;22;0;0;1;2;5;0;0
2019-09-04 09:15:00;53;72;39;78;71;16;0;1;3;0;0;0;0
2019-09-04 09:30:00;54;65;55;93;73;21;0;1;14;0;1;0;0
2019-09-04 09:45:00;37;71;42;113;99;27;0;1;2;1;0;0;2
2019-09-04 10:00:00;52;69;43;99;93;15;0;4;0;0;0;0;0
2019-09-04 10:15:00;52;79;45;104;78;26;0;2;5;0;0;0;0
2019-09-04 10:30:00;44;62;42;95;90;11;0;2;16;0;0;0;0
2019-09-04 10:45:00;57;86;39;123;80;15;0;0;2;0;0;0;0
2019-09-04 11:00:00;49;61;43;95;82;20;0;0;3;0;2;0;1
2019-09-04 11:15:00;56;72;46;93;90;18;0;3;11;0;6;0;0
2019-09-04 11:30:00;47;68;48;91;75;29;0;1;0;0;0;0;0
2019-09-04 11:45:00;51;71;45;109;86;17;0;0;2;0;0;4;0
2019-09-04 12:00:00;56;88;41;95;82;33;0;3;7;0;0;0;0
