DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-21 00:00:00;4;0;0;0;1;0;1;0;0;0;0
2019-11-21 00:15:00;3;1;0;0;1;0;1;0;0;0;1
2019-11-21 00:30:00;3;1;0;0;0;0;0;0;0;0;2
2019-11-21 00:45:00;3;1;0;0;0;0;0;0;0;0;3
2019-11-21 01:00:00;1;1;1;1;0;0;0;0;2;0;4
2019-11-21 01:15:00;2;2;0;0;0;0;0;0;0;0;1
2019-11-21 01:30:00;2;0;0;0;0;0;0;0;0;0;2
2019-11-21 01:45:00;1;0;0;0;0;0;0;0;0;0;4
2019-11-21 02:00:00;0;0;0;0;0;0;0;0;0;1;11
2019-11-21 02:15:00;0;1;0;0;0;0;0;0;0;0;1
2019-11-21 02:30:00;3;1;1;1;0;0;0;0;0;0;3
2019-11-21 02:45:00;3;0;0;0;0;0;0;0;0;0;3
2019-11-21 03:00:00;1;0;0;0;0;0;0;0;0;0;5
2019-11-21 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-21 03:30:00;2;0;1;1;0;0;0;0;0;0;1
2019-11-21 03:45:00;2;0;0;0;0;0;0;0;1;3;3
2019-11-21 04:00:00;1;0;0;0;0;0;0;0;0;0;2
2019-11-21 04:15:00;4;0;1;1;0;0;0;0;0;1;7
2019-11-21 04:30:00;8;1;3;4;2;0;2;0;1;0;5
2019-11-21 04:45:00;17;1;7;7;1;0;1;0;1;3;18
2019-11-21 05:00:00;45;2;9;12;0;1;0;0;1;5;53
2019-11-21 05:15:00;66;3;28;26;0;2;0;0;0;16;101
2019-11-21 05:30:00;93;6;52;52;7;3;8;1;8;70;67
2019-11-21 05:45:00;116;8;60;64;9;5;10;5;10;80;76
2019-11-21 06:00:00;82;2;62;62;12;7;13;5;10;54;61
2019-11-21 06:15:00;54;1;52;50;6;6;6;1;4;45;53
2019-11-21 06:30:00;71;5;61;57;11;3;12;2;8;46;51
2019-11-21 06:45:00;55;0;32;33;8;2;8;3;6;31;58
2019-11-21 07:00:00;83;5;40;41;8;4;12;2;6;35;58
2019-11-21 07:15:00;64;2;24;23;11;4;11;3;5;29;41
2019-11-21 07:30:00;93;2;17;17;6;3;7;3;12;22;55
2019-11-21 07:45:00;59;4;15;15;8;2;9;2;10;30;30
2019-11-21 08:00:00;68;8;15;14;10;5;11;5;6;36;48
2019-11-21 08:15:00;61;9;10;9;12;7;13;8;4;17;52
2019-11-21 08:30:00;53;6;8;8;14;1;17;1;5;14;40
2019-11-21 08:45:00;57;4;10;10;12;2;12;2;8;10;34
2019-11-21 09:00:00;57;5;11;11;10;2;12;2;3;10;32
2019-11-21 09:15:00;44;3;8;7;11;6;11;6;10;5;27
2019-11-21 09:30:00;52;3;10;11;14;6;14;6;16;7;33
2019-11-21 09:45:00;55;2;8;7;9;3;10;3;12;10;46
2019-11-21 10:00:00;33;3;9;8;10;4;11;3;11;7;26
2019-11-21 10:15:00;35;9;7;8;11;3;11;3;13;2;34
2019-11-21 10:30:00;50;2;11;9;9;6;9;5;5;8;48
2019-11-21 10:45:00;47;4;5;5;10;4;10;4;7;8;43
2019-11-21 11:00:00;45;0;10;10;13;7;13;6;4;3;35
2019-11-21 11:15:00;37;0;5;4;16;6;16;6;11;7;37
2019-11-21 11:30:00;41;3;6;6;17;7;15;6;13;8;27
2019-11-21 11:45:00;29;1;7;5;12;5;12;4;7;8;31
2019-11-21 12:00:00;41;1;2;2;18;9;17;9;17;9;42
2019-11-21 12:15:00;34;1;8;8;18;10;20;8;17;6;48
2019-11-21 12:30:00;36;0;10;10;15;8;16;9;18;11;49
2019-11-21 12:45:00;43;4;8;7;17;5;17;4;13;7;49
2019-11-21 13:00:00;63;3;5;5;19;6;20;6;8;9;55
2019-11-21 13:15:00;80;1;3;3;12;10;12;10;14;7;49
2019-11-21 13:30:00;79;8;13;14;21;10;22;11;23;10;83
2019-11-21 13:45:00;65;8;8;8;25;18;25;19;33;9;81
2019-11-21 14:00:00;136;25;8;9;42;38;44;39;27;10;71
2019-11-21 14:15:00;89;76;7;7;24;24;27;25;29;4;57
2019-11-21 14:30:00;71;80;12;15;28;30;32;28;31;4;56
2019-11-21 14:45:00;65;26;10;9;36;45;43;45;58;6;63
2019-11-21 15:00:00;106;20;9;10;67;60;65;56;39;5;59
2019-11-21 15:15:00;113;15;5;5;71;66;73;63;49;6;57
2019-11-21 15:30:00;89;10;6;5;64;52;71;56;33;8;59
2019-11-21 15:45:00;70;7;7;7;56;54;56;51;35;12;69
2019-11-21 16:00:00;77;7;9;9;69;57;73;58;32;7;52
2019-11-21 16:15:00;98;11;4;4;67;61;68;60;30;7;52
2019-11-21 16:30:00;89;1;3;3;67;58;67;58;22;6;66
2019-11-21 16:45:00;77;11;9;9;67;49;69;50;23;7;61
2019-11-21 17:00:00;87;1;4;4;68;57;68;54;22;5;53
2019-11-21 17:15:00;93;7;5;5;56;47;59;45;18;6;51
2019-11-21 17:30:00;87;12;2;2;49;38;45;36;16;6;42
2019-11-21 17:45:00;67;8;4;4;53;38;53;35;9;6;52
2019-11-21 18:00:00;68;4;3;3;30;17;29;17;13;3;46
2019-11-21 18:15:00;55;1;2;2;33;19;34;20;7;3;31
2019-11-21 18:30:00;35;3;2;2;19;11;18;11;7;0;35
2019-11-21 18:45:00;41;6;3;4;17;7;17;7;6;0;37
2019-11-21 19:00:00;37;4;1;1;16;2;18;2;4;2;36
2019-11-21 19:15:00;29;3;1;1;11;2;11;1;2;1;31
2019-11-21 19:30:00;17;2;1;1;5;4;7;4;1;1;34
2019-11-21 19:45:00;10;0;0;0;6;0;6;0;2;1;22
2019-11-21 20:00:00;22;2;0;0;1;1;2;1;5;1;34
2019-11-21 20:15:00;15;1;0;0;5;1;5;1;1;0;32
2019-11-21 20:30:00;17;1;3;3;2;0;2;0;2;1;34
2019-11-21 20:45:00;29;0;3;3;3;1;4;0;1;6;34
2019-11-21 21:00:00;46;2;4;4;2;0;2;0;0;1;65
2019-11-21 21:15:00;57;2;5;4;0;1;0;1;1;4;85
2019-11-21 21:30:00;93;11;1;2;3;5;4;4;4;3;53
2019-11-21 21:45:00;116;12;3;3;10;6;11;6;5;1;64
2019-11-21 22:00:00;52;6;0;0;8;3;9;3;8;1;66
2019-11-21 22:15:00;15;0;0;0;1;0;1;0;1;0;26
2019-11-21 22:30:00;10;1;0;0;0;0;1;0;2;0;13
2019-11-21 22:45:00;3;0;1;1;3;0;3;0;1;1;10
2019-11-21 23:00:00;5;1;0;0;0;0;1;0;0;0;16
2019-11-21 23:15:00;5;1;0;0;1;0;0;0;0;0;7
