DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-04-13 00:00:00;2;2;3;2;2;1;0;0;0;0;0;0;0;0;0
2020-04-13 00:15:00;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-13 00:30:00;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-04-13 00:45:00;1;1;1;1;1;1;0;0;2;0;0;0;0;0;0
2020-04-13 01:00:00;3;0;2;0;0;0;0;0;2;0;0;0;0;0;0
2020-04-13 01:15:00;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-04-13 01:30:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-13 01:45:00;1;1;2;2;2;1;1;0;0;0;0;0;0;0;0
2020-04-13 02:00:00;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-04-13 02:15:00;2;0;1;1;1;1;1;0;2;0;0;0;0;0;0
2020-04-13 02:30:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 02:45:00;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-13 03:00:00;0;2;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-04-13 03:15:00;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-04-13 03:30:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-13 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 04:00:00;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-13 04:15:00;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2020-04-13 04:30:00;2;0;1;2;1;1;2;1;0;0;0;0;0;0;0
2020-04-13 04:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 05:00:00;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-13 05:15:00;2;1;2;1;1;0;0;1;0;0;0;0;0;0;0
2020-04-13 05:30:00;3;1;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-04-13 05:45:00;1;1;1;1;1;1;1;0;2;0;0;0;0;0;0
2020-04-13 06:00:00;5;0;2;4;4;1;1;0;2;0;0;0;0;0;0
2020-04-13 06:15:00;4;0;0;1;1;1;1;0;1;0;0;0;0;0;0
2020-04-13 06:30:00;4;1;3;1;1;1;1;0;6;0;0;0;0;0;0
2020-04-13 06:45:00;3;2;1;1;1;3;3;0;2;0;0;0;0;0;0
2020-04-13 07:00:00;4;1;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-04-13 07:15:00;5;0;1;1;1;0;0;1;5;0;0;0;0;0;0
2020-04-13 07:30:00;4;2;2;0;0;0;0;1;6;0;0;0;1;0;0
2020-04-13 07:45:00;6;3;4;3;3;2;1;0;5;0;0;0;0;0;0
2020-04-13 08:00:00;4;0;0;3;3;3;4;1;6;0;0;0;0;0;0
2020-04-13 08:15:00;5;1;2;5;5;0;0;1;0;0;0;0;0;0;0
2020-04-13 08:30:00;8;4;5;6;6;1;1;0;8;0;0;0;0;0;0
2020-04-13 08:45:00;12;4;5;4;4;3;3;1;3;0;0;0;0;0;0
2020-04-13 09:00:00;9;0;2;5;6;4;2;1;5;0;0;0;0;0;0
2020-04-13 09:15:00;11;1;1;1;1;0;0;0;10;0;0;0;0;0;0
2020-04-13 09:30:00;11;3;3;6;4;2;2;1;11;0;0;0;0;0;0
2020-04-13 09:45:00;10;4;5;6;6;5;4;1;11;0;0;0;1;0;0
2020-04-13 10:00:00;6;5;6;6;6;2;2;1;9;0;0;0;0;0;0
2020-04-13 10:15:00;11;4;4;4;4;3;5;2;12;0;0;0;0;0;0
2020-04-13 10:30:00;13;5;5;8;8;5;6;0;15;0;0;0;2;0;0
2020-04-13 10:45:00;14;7;7;10;9;2;2;2;24;0;0;1;1;0;0
2020-04-13 11:00:00;21;10;12;9;7;5;7;2;13;0;0;0;0;0;0
2020-04-13 11:15:00;16;4;4;10;11;3;3;4;20;0;0;1;0;0;0
2020-04-13 11:30:00;19;9;7;7;4;3;3;2;14;0;0;2;3;0;0
2020-04-13 11:45:00;18;5;6;6;6;6;6;3;18;0;0;0;0;0;0
2020-04-13 12:00:00;20;6;7;5;5;6;6;1;15;0;0;3;0;0;0
2020-04-13 12:15:00;17;4;4;4;2;5;5;1;20;0;0;2;2;0;0
2020-04-13 12:30:00;24;4;7;2;2;2;3;1;11;0;0;0;0;0;0
2020-04-13 12:45:00;19;4;7;8;9;5;4;4;19;0;0;0;0;0;0
2020-04-13 13:00:00;20;12;13;8;6;2;2;2;22;0;0;0;0;0;0
2020-04-13 13:15:00;19;9;9;5;5;3;3;3;16;0;0;0;0;0;0
2020-04-13 13:30:00;17;9;8;8;7;4;3;0;12;0;0;0;2;0;0
2020-04-13 13:45:00;25;4;5;6;6;2;3;3;15;0;0;0;1;0;0
2020-04-13 14:00:00;24;5;6;7;7;3;2;2;18;0;0;0;0;0;0
2020-04-13 14:15:00;31;11;11;6;6;3;3;2;19;0;0;2;0;0;0
2020-04-13 14:30:00;20;11;11;7;7;6;6;4;23;0;0;2;6;0;0
