DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-06-15 00:00:00;1;0;2;2;0;0;0;0;0;0;0;0
2020-06-15 00:15:00;3;0;7;2;0;0;0;0;0;0;0;0
2020-06-15 00:30:00;6;0;5;2;0;0;0;0;0;0;0;0
2020-06-15 00:45:00;6;0;5;0;0;0;0;0;0;0;0;0
2020-06-15 01:00:00;3;0;4;4;0;0;0;0;0;0;0;0
2020-06-15 01:15:00;5;0;1;2;0;0;0;0;0;0;0;0
2020-06-15 01:30:00;3;0;5;4;0;0;0;0;0;0;0;0
2020-06-15 01:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-06-15 02:00:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-06-15 02:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-06-15 02:30:00;1;0;1;2;0;0;0;0;0;0;0;0
2020-06-15 03:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-06-15 03:15:00;4;0;2;1;0;0;0;0;0;0;0;0
2020-06-15 03:30:00;0;0;3;3;0;0;0;0;0;0;0;0
2020-06-15 03:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-06-15 04:00:00;1;0;3;1;0;0;0;0;0;0;0;0
2020-06-15 04:15:00;5;0;3;2;0;0;0;0;0;0;0;0
2020-06-15 04:30:00;11;0;6;0;0;0;0;0;0;0;0;0
2020-06-15 04:45:00;4;0;9;5;0;0;0;0;0;0;0;0
2020-06-15 05:00:00;9;0;26;6;0;0;0;0;0;0;0;0
2020-06-15 05:15:00;19;0;36;4;0;0;0;0;0;0;0;0
2020-06-15 05:30:00;38;0;43;14;0;0;0;0;0;0;0;0
2020-06-15 05:45:00;31;0;45;3;0;0;1;0;0;0;0;0
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;32;0;45;8;0;0;1;0;0;0;0;0
2020-06-15 06:30:00;36;0;81;10;0;0;5;2;11;0;0;0
2020-06-15 06:45:00;58;0;91;14;4;0;0;0;0;0;0;0
2020-06-15 07:00:00;49;0;106;15;1;0;8;0;0;0;0;0
2020-06-15 07:15:00;72;0;150;24;1;0;4;0;0;0;0;0
2020-06-15 07:30:00;63;0;153;41;3;1;6;0;0;0;0;0
2020-06-15 07:45:00;49;0;123;58;0;0;3;1;0;0;0;0
2020-06-15 08:00:00;56;0;100;44;2;0;0;2;0;0;0;0
2020-06-15 08:15:00;69;0;91;20;6;0;5;1;0;0;0;0
2020-06-15 08:30:00;55;0;69;18;4;0;0;4;0;0;0;0
2020-06-15 08:45:00;42;0;72;16;2;0;2;0;0;0;0;0
2020-06-15 09:00:00;37;0;69;18;0;0;1;0;0;0;0;0
2020-06-15 09:15:00;61;0;64;26;0;0;0;1;0;0;0;0
2020-06-15 09:30:00;69;0;77;20;3;0;7;2;0;0;0;0
2020-06-15 09:45:00;67;0;72;26;0;0;0;0;0;0;0;0
2020-06-15 10:00:00;56;0;64;25;9;0;0;0;0;0;0;0
2020-06-15 10:15:00;65;0;70;31;0;0;3;4;0;0;0;0
2020-06-15 10:30:00;67;0;66;38;0;0;0;0;0;0;0;0
2020-06-15 10:45:00;66;0;77;32;0;0;5;0;0;0;0;0
2020-06-15 11:00:00;71;0;74;28;0;0;1;0;0;0;0;0
2020-06-15 11:15:00;88;0;63;22;0;0;2;1;5;0;0;0
2020-06-15 11:45:00;79;0;70;29;2;0;3;1;0;0;0;0
2020-06-15 12:00:00;78;0;64;24;10;0;0;0;0;0;0;0
2020-06-15 12:15:00;65;0;66;20;4;0;4;0;0;0;0;0
2020-06-15 12:30:00;77;0;85;26;4;0;0;0;0;0;0;0
2020-06-15 12:45:00;71;0;88;32;103;0;0;0;0;0;0;0
2020-06-15 13:00:00;75;0;83;20;10;0;2;0;0;0;0;0
2020-06-15 13:15:00;81;0;77;25;0;0;7;0;0;0;0;0
2020-06-15 13:30:00;80;0;82;29;1;0;0;0;0;0;0;0
2020-06-15 13:45:00;87;0;97;30;6;0;0;0;0;0;0;0
2020-06-15 14:00:00;84;0;64;36;0;0;17;0;0;0;0;0
2020-06-15 14:30:00;102;0;76;24;0;0;2;0;0;0;0;0
2020-06-15 14:45:00;91;0;80;37;0;0;0;0;0;0;0;0
2020-06-15 15:00:00;101;0;92;32;0;0;1;0;0;0;0;0
2020-06-15 15:15:00;124;0;84;73;6;0;0;0;0;0;0;0
2020-06-15 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 15:45:00;144;0;76;69;0;0;2;0;0;0;0;0
2020-06-15 16:00:00;99;0;102;57;0;0;0;0;0;0;0;0
2020-06-15 16:15:00;123;0;81;31;4;0;0;0;0;0;0;0
2020-06-15 16:30:00;130;0;78;44;0;0;2;0;0;0;0;0
2020-06-15 16:45:00;107;0;100;39;0;0;4;0;1;0;0;0
2020-06-15 17:00:00;104;0;107;36;1;0;25;0;0;0;0;0
2020-06-15 17:15:00;102;0;67;31;5;0;2;0;0;0;0;0
2020-06-15 17:30:00;104;0;74;35;4;0;4;0;0;0;0;0
2020-06-15 17:45:00;104;0;73;30;0;0;2;0;0;0;0;0
2020-06-15 18:00:00;81;0;68;31;0;0;1;0;0;0;0;0
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;69;0;65;26;0;0;0;0;0;0;0;0
2020-06-15 18:45:00;45;0;59;28;0;3;1;0;0;0;0;0
2020-06-15 19:00:00;44;0;52;24;0;0;0;0;0;0;0;0
2020-06-15 19:15:00;49;0;41;22;0;0;12;0;10;0;0;0
2020-06-15 19:30:00;56;0;37;14;0;0;5;0;0;0;0;0
2020-06-15 19:45:00;44;0;37;18;0;0;0;0;0;0;0;0
2020-06-15 20:00:00;47;0;33;17;0;0;0;0;0;0;0;0
2020-06-15 20:15:00;42;0;40;17;0;0;5;1;0;0;0;0
2020-06-15 20:30:00;44;0;33;14;0;0;0;0;0;0;0;0
2020-06-15 20:45:00;30;0;36;15;0;0;0;0;0;0;0;0
2020-06-15 21:00:00;25;0;59;16;0;0;2;0;0;0;0;0
2020-06-15 21:15:00;23;0;41;13;0;0;0;0;0;0;0;0
2020-06-15 21:30:00;25;0;18;6;0;0;0;0;0;0;0;0
2020-06-15 21:45:00;30;0;9;6;0;0;0;0;0;0;0;0
2020-06-15 22:00:00;34;0;14;4;0;0;0;3;0;0;0;0
2020-06-15 22:15:00;29;0;17;8;0;0;0;0;0;0;0;0
2020-06-15 22:30:00;24;0;22;7;0;0;0;0;0;0;0;0
2020-06-15 22:45:00;9;0;21;5;0;0;0;0;0;0;0;0
2020-06-15 23:00:00;7;0;7;4;0;0;0;0;0;0;0;0
2020-06-15 23:15:00;10;0;11;3;0;0;0;0;0;0;0;0
2020-06-15 23:30:00;7;0;9;0;0;0;0;0;0;0;0;0
2020-06-15 23:45:00;5;0;3;0;0;0;0;0;0;0;0;0
