DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-10-15 00:00:00;6;3;1;0;0;3;13;3;0;4;0
2020-10-15 00:15:00;7;2;1;1;1;2;10;5;0;2;1
2020-10-15 00:30:00;1;3;3;1;0;1;11;4;0;1;0
2020-10-15 00:45:00;3;3;0;1;0;2;14;6;0;0;0
2020-10-15 01:00:00;10;6;1;0;0;1;6;1;0;3;0
2020-10-15 01:15:00;5;3;1;0;0;0;8;0;0;0;0
2020-10-15 01:30:00;4;4;0;2;0;4;6;0;0;1;0
2020-10-15 01:45:00;3;4;0;0;0;0;6;0;0;1;0
2020-10-15 02:00:00;5;6;2;2;1;2;4;2;0;0;0
2020-10-15 02:15:00;4;4;1;0;0;0;4;4;0;2;0
2020-10-15 02:30:00;4;3;0;0;0;1;7;1;0;0;0
2020-10-15 02:45:00;3;5;0;0;0;1;3;1;0;1;0
2020-10-15 03:00:00;6;5;0;0;0;0;7;0;0;1;0
2020-10-15 03:15:00;7;4;0;0;0;0;8;0;0;0;0
2020-10-15 03:30:00;4;2;0;2;0;4;5;2;0;0;0
2020-10-15 03:45:00;5;2;0;3;1;6;10;2;1;1;0
2020-10-15 04:00:00;7;5;1;0;0;2;16;1;0;0;0
2020-10-15 04:15:00;6;7;2;1;0;4;11;2;0;1;0
2020-10-15 04:30:00;12;9;6;0;0;0;20;6;0;1;0
2020-10-15 04:45:00;18;14;5;1;0;1;34;19;0;2;0
2020-10-15 05:00:00;30;14;5;4;0;5;79;50;1;3;0
2020-10-15 05:15:00;40;23;9;5;0;11;104;106;0;4;0
2020-10-15 05:30:00;51;24;17;10;1;16;109;107;0;5;0
2020-10-15 05:45:00;101;43;30;22;7;31;101;77;0;7;0
2020-10-15 06:00:00;138;42;47;18;1;23;87;80;1;7;2
2020-10-15 06:15:00;110;48;44;15;5;25;105;96;0;7;0
2020-10-15 06:30:00;82;56;49;29;11;40;118;143;1;7;0
2020-10-15 06:45:00;93;48;59;45;21;66;116;110;1;8;1
2020-10-15 07:00:00;62;37;25;48;16;65;115;129;1;12;0
2020-10-15 07:15:00;76;37;43;64;32;87;120;126;2;13;0
2020-10-15 07:30:00;82;42;44;51;29;86;114;127;2;16;4
2020-10-15 07:45:00;82;50;57;42;21;63;112;138;5;13;3
2020-10-15 08:00:00;69;46;38;39;11;51;113;105;1;9;2
2020-10-15 08:15:00;91;36;37;22;10;33;92;114;1;10;0
2020-10-15 08:30:00;106;39;30;33;17;54;85;104;0;16;5
2020-10-15 08:45:00;86;44;36;28;9;39;95;101;3;13;1
2020-10-15 09:00:00;94;37;38;27;8;41;91;86;2;14;1
2020-10-15 09:15:00;89;32;27;19;7;28;89;76;0;6;0
2020-10-15 09:30:00;105;36;34;25;8;35;76;85;3;13;1
2020-10-15 09:45:00;88;33;33;27;10;32;81;74;1;13;0
2020-10-15 10:00:00;103;30;28;23;10;34;68;70;7;8;3
2020-10-15 10:15:00;84;36;30;22;2;25;80;76;3;8;2
2020-10-15 10:30:00;83;43;41;21;11;28;82;75;2;8;2
2020-10-15 10:45:00;115;47;28;22;1;25;85;77;1;11;1
2020-10-15 11:00:00;106;40;29;19;8;25;80;74;2;15;2
2020-10-15 11:15:00;126;37;36;23;6;27;86;66;2;9;2
2020-10-15 11:30:00;95;43;38;13;4;16;85;66;3;10;0
2020-10-15 11:45:00;104;39;31;19;5;27;84;63;1;15;2
2020-10-15 12:00:00;119;41;36;22;5;22;94;79;1;10;1
2020-10-15 12:15:00;128;36;47;26;2;26;92;79;0;14;1
2020-10-15 12:30:00;112;47;43;21;9;31;86;87;2;8;2
2020-10-15 12:45:00;135;42;31;20;4;30;91;75;3;11;1
2020-10-15 13:00:00;118;44;37;19;9;27;109;94;2;5;1
2020-10-15 13:15:00;131;45;39;18;6;24;97;96;0;8;2
2020-10-15 13:30:00;132;55;44;12;7;20;138;135;4;8;1
2020-10-15 13:45:00;162;62;55;20;3;26;121;108;1;13;1
2020-10-15 14:00:00;139;56;60;19;4;27;105;99;2;17;0
2020-10-15 14:15:00;240;93;90;29;12;40;104;80;0;14;1
2020-10-15 14:30:00;219;87;74;31;7;36;83;85;0;17;1
2020-10-15 14:45:00;193;60;68;21;6;30;108;79;1;11;0
2020-10-15 15:00:00;188;73;61;23;7;32;91;86;3;13;1
2020-10-15 15:15:00;207;74;71;26;7;32;99;83;0;19;1
2020-10-15 15:30:00;193;88;79;23;8;31;94;96;2;16;3
2020-10-15 15:45:00;188;80;80;26;11;37;106;99;5;15;1
2020-10-15 16:00:00;194;73;69;20;4;23;111;86;3;14;3
2020-10-15 16:15:00;179;82;81;16;5;18;91;93;2;21;4
2020-10-15 16:30:00;202;92;84;22;4;26;105;103;1;15;0
2020-10-15 16:45:00;182;74;65;20;5;28;123;99;1;11;0
2020-10-15 17:00:00;191;86;84;26;9;33;105;102;2;15;3
2020-10-15 17:15:00;213;97;88;27;11;40;115;92;2;22;4
2020-10-15 17:30:00;172;79;78;27;7;32;102;92;0;14;0
2020-10-15 17:45:00;174;73;64;16;5;22;110;100;0;13;0
2020-10-15 18:00:00;153;59;66;20;9;25;94;73;1;9;1
2020-10-15 18:15:00;135;54;42;18;5;23;87;73;0;17;1
2020-10-15 18:30:00;118;58;49;22;5;26;81;72;1;14;0
2020-10-15 18:45:00;113;50;43;19;4;19;82;51;2;10;0
2020-10-15 19:00:00;107;38;34;11;5;18;93;58;1;12;1
2020-10-15 19:15:00;96;32;25;11;2;14;96;58;1;10;0
2020-10-15 19:30:00;78;35;17;14;3;17;75;50;0;5;0
2020-10-15 19:45:00;79;31;27;11;2;14;73;43;0;9;0
2020-10-15 20:00:00;67;35;23;10;2;15;70;38;0;6;0
2020-10-15 20:15:00;63;28;18;7;3;9;67;28;1;7;0
2020-10-15 20:30:00;56;26;18;6;2;8;57;36;0;3;0
2020-10-15 20:45:00;52;17;9;5;1;7;73;44;0;2;0
2020-10-15 21:00:00;50;13;11;10;0;11;104;81;1;5;0
2020-10-15 21:15:00;59;22;10;4;1;6;87;85;0;8;1
2020-10-15 21:30:00;48;19;7;5;2;9;68;45;0;9;1
2020-10-15 21:45:00;123;43;29;6;1;8;40;21;0;3;0
2020-10-15 22:00:00;159;52;43;7;1;9;43;19;0;3;1
2020-10-15 22:15:00;106;55;35;3;0;6;49;26;0;9;3
2020-10-15 22:30:00;41;16;5;5;2;8;29;9;1;3;0
2020-10-15 22:45:00;31;12;6;5;2;5;24;10;0;4;0
2020-10-15 23:00:00;23;10;7;2;0;8;18;13;0;8;0
2020-10-15 23:15:00;30;8;4;1;2;2;14;11;0;2;0
2020-10-15 23:30:00;15;5;5;3;1;3;19;5;2;3;0
2020-10-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
