DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-09-17 00:00:00;19;3;5;5;4;4;2;20;0;0;0;0;0
2019-09-17 00:15:00;8;1;2;1;0;0;2;19;0;0;0;0;0
2019-09-17 00:30:00;8;5;5;5;0;0;0;18;0;0;0;0;0
2019-09-17 00:45:00;8;2;5;1;0;0;0;13;0;0;0;0;0
2019-09-17 01:00:00;11;0;2;1;2;2;2;8;0;0;0;0;0
2019-09-17 01:15:00;7;1;1;0;0;0;0;9;0;0;0;0;0
2019-09-17 01:30:00;10;1;4;1;0;0;0;11;0;0;0;0;0
2019-09-17 01:45:00;6;4;5;3;0;0;0;4;0;0;0;0;0
2019-09-17 02:00:00;6;2;4;3;0;0;0;4;0;0;0;0;0
2019-09-17 02:15:00;4;1;2;1;0;0;0;8;0;0;0;0;0
2019-09-17 02:30:00;7;3;3;3;1;0;1;7;0;0;0;0;0
2019-09-17 02:45:00;2;2;4;2;0;0;0;7;0;0;0;0;0
2019-09-17 03:00:00;4;3;4;2;0;0;0;4;0;0;0;0;0
2019-09-17 03:15:00;7;3;5;3;0;0;0;7;0;0;0;0;0
2019-09-17 03:30:00;8;2;2;2;0;0;0;5;0;0;0;0;0
2019-09-17 03:45:00;8;1;1;0;0;0;0;4;0;0;0;0;0
2019-09-17 04:00:00;9;3;4;2;0;0;0;3;0;0;0;0;0
2019-09-17 04:15:00;15;4;7;3;1;1;1;11;0;0;0;0;0
2019-09-17 04:30:00;15;2;2;1;0;0;2;9;0;0;0;0;0
2019-09-17 04:45:00;12;4;5;3;4;3;2;14;0;0;0;0;0
2019-09-17 05:00:00;21;6;9;4;2;1;3;21;0;0;0;0;0
2019-09-17 05:15:00;41;19;26;21;7;7;11;62;0;0;0;0;0
2019-09-17 05:30:00;44;14;23;7;5;5;3;94;0;0;0;0;0
2019-09-17 05:45:00;64;20;28;17;9;9;10;92;0;0;0;0;0
2019-09-17 06:00:00;71;15;26;11;9;10;8;95;0;0;0;0;0
2019-09-17 06:15:00;100;21;26;9;7;7;8;111;0;0;0;0;0
2019-09-17 06:30:00;135;12;20;7;15;11;16;152;0;0;0;0;0
2019-09-17 06:45:00;102;17;26;12;13;12;19;201;0;0;0;0;0
2019-09-17 07:00:00;154;11;17;12;16;21;15;178;1;0;0;0;0
2019-09-17 07:15:00;163;26;26;22;18;19;19;169;1;1;0;0;0
2019-09-17 07:30:00;239;23;34;25;39;34;27;205;1;0;0;0;0
2019-09-17 07:45:00;172;22;26;27;24;27;29;235;0;1;0;0;0
2019-09-17 08:00:00;161;26;29;21;24;24;37;197;2;2;0;0;0
2019-09-17 08:15:00;148;25;29;26;23;24;14;203;0;1;0;0;0
