DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-23 00:00:00;11;2;0;0;11;3;0;0;0;1;11;3;3;14;4;0;0
2019-10-23 00:15:00;7;3;0;0;9;4;0;0;0;0;6;3;4;13;4;0;0
2019-10-23 00:30:00;12;3;0;0;12;3;3;4;1;1;10;3;3;15;3;0;0
2019-10-23 00:45:00;2;2;0;0;10;3;0;0;0;0;2;2;2;13;3;0;0
2019-10-23 01:00:00;7;5;0;0;7;2;1;1;0;0;6;4;1;7;3;0;0
2019-10-23 01:15:00;7;1;0;0;9;5;3;3;1;0;6;0;3;13;3;0;0
2019-10-23 01:30:00;5;1;0;0;5;2;2;2;0;0;5;1;2;7;2;0;0
2019-10-23 01:45:00;8;3;0;0;7;0;0;1;0;0;8;3;1;7;1;0;0
2019-10-23 02:00:00;10;4;0;0;4;0;0;0;0;0;9;4;0;4;0;0;0
2019-10-23 02:15:00;7;2;0;0;3;2;2;2;0;0;5;3;2;5;2;0;0
2019-10-23 02:30:00;9;3;0;0;5;1;0;0;0;0;8;4;1;5;1;0;0
2019-10-23 02:45:00;5;0;0;0;9;0;0;0;0;0;4;0;1;9;1;0;0
2019-10-23 03:00:00;6;3;0;0;7;3;4;4;2;1;5;3;2;10;2;0;0
2019-10-23 03:15:00;9;2;0;0;5;2;0;0;0;0;8;1;2;7;2;0;0
2019-10-23 03:30:00;6;1;1;0;6;1;1;1;3;1;6;2;2;6;2;0;0
2019-10-23 03:45:00;7;3;1;0;8;2;1;1;2;1;5;3;2;10;2;0;0
2019-10-23 04:00:00;9;2;1;0;4;3;0;0;0;0;9;2;3;8;4;0;0
2019-10-23 04:15:00;15;4;2;2;7;4;0;0;0;1;13;3;4;9;4;0;0
2019-10-23 04:30:00;24;6;0;1;14;4;2;2;3;0;25;8;4;15;4;0;0
2019-10-23 04:45:00;34;9;2;0;27;8;0;0;0;1;31;10;7;29;7;0;0
2019-10-23 05:00:00;31;13;3;1;33;24;1;1;0;1;26;13;24;53;24;0;0
2019-10-23 05:15:00;33;23;0;0;47;21;1;1;1;4;25;26;21;61;21;0;1
2019-10-23 05:30:00;57;26;0;0;56;22;5;5;4;1;50;28;19;72;20;0;0
2019-10-23 05:45:00;74;55;2;4;75;42;3;4;4;11;65;54;41;97;43;0;0
2019-10-23 06:00:00;65;53;6;0;72;50;4;4;3;1;57;53;46;117;46;0;0
2019-10-23 06:15:00;89;68;3;1;84;69;3;5;3;2;80;71;67;140;67;0;0
2019-10-23 06:30:00;126;130;1;1;104;57;8;9;8;4;106;129;49;141;55;0;0
2019-10-23 06:45:00;145;174;2;0;111;84;13;13;5;2;118;181;68;170;80;0;4
2019-10-23 07:00:00;128;120;1;1;94;83;15;15;9;1;111;124;79;154;81;0;1
2019-10-23 07:15:00;140;174;0;2;134;108;19;19;3;4;124;176;104;210;104;0;32
2019-10-23 07:30:00;142;205;1;1;141;97;16;15;5;6;121;207;92;204;93;0;0
2019-10-23 07:45:00;192;267;1;2;122;84;23;24;6;1;161;268;81;182;82;0;5
2019-10-23 08:00:00;161;218;2;0;101;60;14;14;2;1;142;212;57;148;57;0;4
2019-10-23 08:15:00;144;212;2;0;96;74;21;21;12;4;121;221;76;155;78;1;5
2019-10-23 08:30:00;138;217;1;1;105;80;10;11;11;4;114;224;79;168;81;0;0
2019-10-23 08:45:00;149;223;3;4;96;74;21;21;15;5;134;225;75;152;70;0;1
2019-10-23 09:00:00;121;156;2;1;103;65;7;9;9;1;110;156;66;154;66;0;0
2019-10-23 09:15:00;135;119;1;1;90;68;10;12;9;1;113;128;73;140;70;0;0
2019-10-23 09:30:00;122;113;3;3;108;77;12;13;7;1;111;122;76;161;76;0;0
2019-10-23 09:45:00;116;126;3;2;91;72;14;13;9;8;99;127;71;142;72;0;0
2019-10-23 10:00:00;119;112;1;0;116;84;15;15;14;2;110;117;85;176;82;0;0
