DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-09-24 00:00:00;10;7;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:15:00;14;11;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:30:00;11;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:45:00;11;3;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:00:00;14;5;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:15:00;8;5;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:30:00;10;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;6;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:00:00;6;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:15:00;2;3;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:30:00;6;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:45:00;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:00:00;8;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:15:00;9;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:30:00;7;1;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:45:00;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:00:00;6;1;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:15:00;6;3;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:30:00;7;2;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:45:00;18;2;14;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:00:00;29;9;14;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:15:00;82;25;30;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:30:00;73;42;25;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:45:00;74;66;51;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:00:00;45;51;41;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:15:00;74;54;47;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:30:00;103;75;65;132;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:45:00;82;93;52;136;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:00:00;77;90;50;124;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:15:00;96;86;65;142;19;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:30:00;120;132;78;163;18;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:45:00;129;134;66;157;6;14;0;0;1;7;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:00:00;109;99;71;148;3;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0
2020-09-24 08:15:00;101;132;80;147;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:30:00;92;94;57;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:45:00;84;93;64;114;5;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0
2020-09-24 09:00:00;77;83;61;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 09:15:00;87;108;49;119;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-09-24 09:30:00;82;97;32;86;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 09:45:00;99;99;315;129;0;6;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 10:00:00;90;96;63;137;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 10:15:00;94;72;60;114;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 10:30:00;94;108;65;149;3;2;0;0;6;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 10:45:00;95;88;82;158;0;1;0;1;7;0;2;0;0;0;0;0;0;0;0;0
2020-09-24 11:00:00;74;99;67;147;0;9;0;0;16;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 11:15:00;94;97;69;131;4;2;0;0;6;0;2;0;0;0;0;0;0;0;0;0
2020-09-24 11:30:00;96;103;74;147;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 11:45:00;83;82;69;122;5;2;0;0;2;4;0;0;0;0;0;0;0;0;0;0
2020-09-24 12:00:00;83;90;73;155;2;4;0;0;4;2;0;0;0;0;0;0;0;0;0;0
2020-09-24 12:15:00;91;73;55;145;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 12:30:00;92;91;51;178;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 12:45:00;104;105;52;143;2;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 13:00:00;92;101;64;152;2;29;0;0;55;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 13:15:00;124;122;68;164;37;65;0;23;24;6;0;0;0;0;0;0;0;0;0;0
2020-09-24 13:30:00;97;84;72;123;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 13:45:00;149;139;93;179;4;22;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 14:00:00;98;111;69;160;11;1;1;0;11;2;0;0;0;0;0;0;0;0;0;0
2020-09-24 14:15:00;120;121;102;199;8;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 14:30:00;102;101;82;184;8;6;0;0;4;6;0;0;0;0;0;0;0;0;0;0
2020-09-24 14:45:00;109;112;99;214;5;8;0;0;13;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 15:00:00;103;123;86;184;3;4;3;1;7;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 15:15:00;141;119;74;163;55;2;0;0;8;2;2;0;0;0;0;0;0;0;0;0
2020-09-24 15:30:00;109;179;87;222;4;3;0;2;18;4;1;0;0;0;0;0;0;0;0;0
2020-09-24 15:45:00;109;166;120;252;7;4;0;0;12;20;0;0;0;0;0;0;0;0;0;0
2020-09-24 16:00:00;124;142;90;209;6;4;14;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-09-24 16:15:00;132;112;95;224;6;3;0;0;18;7;0;0;0;0;0;0;0;0;0;0
2020-09-24 16:30:00;119;129;97;209;5;41;0;0;24;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 16:45:00;148;146;108;221;12;1;1;1;13;1;1;0;0;0;0;0;0;0;0;0
2020-09-24 17:00:00;108;114;103;188;3;1;0;0;12;4;0;0;0;0;0;0;0;0;0;0
2020-09-24 17:15:00;129;135;86;195;0;0;0;0;13;4;0;0;0;0;0;0;0;0;0;0
2020-09-24 17:30:00;109;123;99;217;4;19;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 17:45:00;132;114;98;166;15;7;0;0;13;0;3;0;0;0;0;0;0;0;0;0
2020-09-24 18:00:00;103;128;93;170;3;2;0;0;5;14;0;0;0;0;0;0;0;0;0;0
2020-09-24 18:15:00;113;123;80;160;1;4;0;0;26;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 18:30:00;99;93;63;134;2;49;0;2;9;3;0;2;0;0;0;0;0;0;0;0
2020-09-24 18:45:00;75;79;283;159;7;7;7;2;21;0;1;0;0;0;0;0;0;0;0;0
2020-09-24 19:00:00;86;97;68;156;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 19:15:00;88;79;49;129;0;7;2;0;6;3;0;2;0;0;0;0;0;0;0;0
2020-09-24 19:30:00;71;79;47;104;24;20;1;0;65;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 19:45:00;76;67;61;116;3;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 20:00:00;49;50;56;136;0;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0
