DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-08-08 00:00:00;15;13;9;5;18;17;6;5;0;0;0;0;0;0
2020-08-08 00:15:00;12;14;5;9;16;14;10;4;0;0;0;0;0;0
2020-08-08 00:30:00;14;13;7;2;18;15;3;5;0;0;0;0;0;0
2020-08-08 00:45:00;10;12;8;3;16;13;5;6;0;0;0;0;0;0
2020-08-08 01:00:00;13;13;3;3;10;11;4;2;0;0;0;0;0;0
2020-08-08 01:15:00;17;13;7;3;15;17;3;1;0;0;0;0;0;0
2020-08-08 01:30:00;13;9;7;4;12;9;2;4;0;0;0;0;0;0
2020-08-08 01:45:00;9;5;4;4;9;18;4;5;0;0;0;0;0;0
2020-08-08 02:00:00;6;7;1;1;8;3;2;1;0;0;0;0;0;0
2020-08-08 02:15:00;10;6;3;2;12;13;2;0;0;0;0;0;0;0
2020-08-08 02:30:00;7;9;4;1;9;5;5;3;0;0;0;0;0;0
2020-08-08 02:45:00;8;4;2;2;1;5;1;2;0;0;0;0;0;0
2020-08-08 03:00:00;12;5;4;1;6;7;4;2;0;0;0;0;0;0
2020-08-08 03:15:00;7;3;2;0;5;7;2;4;0;0;0;0;0;0
2020-08-08 03:30:00;8;5;5;2;3;0;3;4;0;0;0;0;0;0
2020-08-08 03:45:00;5;3;9;0;3;4;1;3;0;0;0;0;0;0
2020-08-08 04:00:00;2;4;1;0;7;4;1;2;0;0;0;0;0;0
2020-08-08 04:15:00;1;3;0;1;5;9;1;2;0;0;0;0;0;0
2020-08-08 04:30:00;9;1;5;2;2;6;0;1;0;0;0;0;0;0
2020-08-08 04:45:00;6;2;1;1;7;10;5;3;0;0;0;0;0;0
2020-08-08 05:00:00;12;3;2;1;4;6;8;2;0;0;0;0;0;0
2020-08-08 05:15:00;13;6;3;0;6;12;3;3;0;0;0;0;0;0
