DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-08-17 00:00:00;10;0;6;0;0;0;0;0;0;0;0;0
2020-08-17 00:15:00;7;0;9;0;0;0;0;0;0;0;0;0
2020-08-17 00:30:00;11;0;7;0;0;0;0;0;0;0;0;0
2020-08-17 00:45:00;11;0;10;0;0;0;0;0;0;0;0;0
2020-08-17 01:00:00;6;0;5;0;0;0;0;0;0;0;0;0
2020-08-17 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 01:30:00;6;0;1;0;0;0;0;0;0;0;0;0
2020-08-17 01:45:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-08-17 02:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-08-17 02:15:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-08-17 02:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-08-17 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:00:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-08-17 03:15:00;1;0;5;0;0;0;0;0;0;0;0;0
2020-08-17 03:30:00;7;0;10;0;0;0;0;0;0;0;0;0
2020-08-17 03:45:00;6;0;2;0;0;0;0;0;0;0;0;0
2020-08-17 04:00:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-08-17 04:15:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-08-17 04:30:00;6;0;9;0;0;0;0;0;0;0;0;0
2020-08-17 04:45:00;5;0;16;0;0;0;0;0;0;0;0;0
2020-08-17 05:00:00;8;0;30;0;0;0;0;0;0;0;0;0
2020-08-17 05:15:00;7;0;55;0;0;0;0;0;0;0;0;0
2020-08-17 05:30:00;6;0;102;0;0;0;0;0;0;0;0;0
2020-08-17 05:45:00;9;0;88;0;0;0;0;0;0;0;0;0
2020-08-17 06:00:00;23;0;98;0;2;0;0;0;0;0;0;0
2020-08-17 06:15:00;33;0;114;0;3;0;0;0;0;1;1;0
2020-08-17 06:30:00;27;0;161;0;3;0;0;0;0;0;0;0
2020-08-17 06:45:00;52;0;138;0;3;0;0;0;0;3;0;0
2020-08-17 07:00:00;38;0;148;0;5;0;0;0;0;0;0;0
2020-08-17 07:15:00;50;0;138;0;8;0;0;0;0;3;0;0
2020-08-17 07:30:00;33;0;157;0;4;1;0;0;0;2;0;0
2020-08-17 07:45:00;64;0;146;0;5;1;0;0;0;1;0;0
2020-08-17 08:00:00;64;0;158;0;7;1;0;0;0;2;1;0
2020-08-17 08:15:00;55;0;135;0;8;1;0;0;0;1;0;0
2020-08-17 08:30:00;48;0;114;0;5;0;0;0;0;5;0;0
2020-08-17 08:45:00;73;0;123;0;6;1;0;0;0;0;0;0
2020-08-17 09:00:00;55;0;119;0;1;0;0;0;0;4;3;0
2020-08-17 09:15:00;64;0;120;0;1;2;0;0;0;0;0;0
2020-08-17 09:30:00;60;0;132;0;7;0;0;0;0;0;0;0
2020-08-17 09:45:00;102;0;154;0;5;1;0;0;0;7;1;0
2020-08-17 10:00:00;82;0;115;0;3;3;0;0;0;3;0;0
2020-08-17 10:15:00;94;0;122;0;4;1;0;0;0;2;1;0
