DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-02-14 00:00:00;1;0;0;0;0;0;0;0;0
2020-02-14 00:15:00;1;0;0;0;0;0;0;0;0
2020-02-14 00:30:00;1;0;0;0;0;0;0;0;0
2020-02-14 00:45:00;2;0;0;0;0;0;0;0;0
2020-02-14 01:00:00;4;0;0;0;0;0;0;0;0
2020-02-14 01:15:00;1;0;0;0;0;0;0;0;0
2020-02-14 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-14 01:45:00;1;0;0;0;0;0;0;0;0
2020-02-14 02:00:00;1;0;1;0;0;0;0;0;0
2020-02-14 02:15:00;0;0;0;0;0;0;0;0;0
2020-02-14 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-14 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-14 03:00:00;0;0;0;0;0;0;0;0;0
2020-02-14 03:15:00;1;0;1;0;0;0;0;0;0
2020-02-14 03:30:00;1;0;0;0;0;0;0;0;0
2020-02-14 03:45:00;0;0;0;0;0;0;0;0;0
2020-02-14 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-14 04:15:00;0;0;1;0;0;0;0;0;0
2020-02-14 04:30:00;0;1;3;0;0;0;0;0;0
2020-02-14 04:45:00;0;0;2;0;0;0;0;0;0
2020-02-14 05:00:00;1;1;3;0;0;0;0;0;0
2020-02-14 05:15:00;4;0;3;0;0;0;0;0;0
2020-02-14 05:30:00;6;3;4;0;0;0;0;0;0
2020-02-14 05:45:00;6;2;5;0;0;0;0;0;0
2020-02-14 06:00:00;4;2;2;0;0;1;1;0;1
2020-02-14 06:15:00;3;0;3;1;0;0;0;0;0
2020-02-14 06:30:00;6;2;5;0;1;0;0;0;1
2020-02-14 06:45:00;8;5;8;2;1;0;0;6;1
2020-02-14 07:00:00;8;2;4;3;0;1;1;1;0
2020-02-14 07:15:00;21;0;5;6;1;0;0;6;0
2020-02-14 07:30:00;27;4;13;5;1;0;0;3;1
2020-02-14 07:45:00;29;0;3;9;1;0;0;0;0
2020-02-14 08:00:00;23;2;5;5;3;0;2;2;3
2020-02-14 08:15:00;30;3;8;4;2;0;2;0;0
2020-02-14 08:30:00;33;5;5;11;2;0;1;0;0
2020-02-14 08:45:00;33;61;6;8;5;7;1;0;0
2020-02-14 09:00:00;47;4;12;3;4;3;5;2;5
2020-02-14 09:15:00;41;3;7;5;9;1;2;0;2
2020-02-14 09:30:00;60;5;10;6;8;0;4;22;0
2020-02-14 09:45:00;61;7;7;4;5;2;4;1;2
2020-02-14 10:00:00;59;5;12;5;6;2;1;0;0
2020-02-14 10:15:00;60;7;8;4;5;1;6;0;1
2020-02-14 10:30:00;51;14;10;7;4;3;0;6;1
2020-02-14 10:45:00;60;7;12;6;1;0;3;1;0
2020-02-14 11:00:00;78;24;14;4;6;0;6;7;4
2020-02-14 11:15:00;68;7;16;8;5;0;6;2;0
2020-02-14 11:30:00;67;33;10;5;6;1;1;12;0
2020-02-14 11:45:00;66;7;16;6;7;1;2;0;0
2020-02-14 12:00:00;94;10;17;4;5;1;0;0;3
2020-02-14 12:15:00;75;24;13;9;5;0;2;13;0
2020-02-14 12:30:00;91;16;16;3;3;0;2;0;1
2020-02-14 12:45:00;78;6;7;9;3;0;1;0;3
2020-02-14 13:00:00;90;10;17;6;7;0;3;0;1
