DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-11-12 00:00:00;0;2;2;1;2;1;2;3;0;0;1;3;0;0;0;0;0;0
2020-11-12 00:15:00;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-11-12 00:30:00;0;0;0;1;0;2;1;3;0;1;0;0;0;0;0;0;0;0
2020-11-12 00:45:00;0;1;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:00:00;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-12 01:15:00;1;1;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0
2020-11-12 01:30:00;0;0;2;1;2;1;0;0;0;0;0;3;0;0;0;0;0;0
2020-11-12 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:00:00;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-11-12 02:15:00;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-11-12 02:30:00;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-12 02:45:00;0;0;0;1;0;1;0;0;3;0;3;0;0;0;0;0;0;0
2020-11-12 03:00:00;0;1;1;0;1;3;3;3;2;0;1;1;0;0;0;0;0;0
2020-11-12 03:15:00;2;2;0;1;1;2;3;3;0;0;0;1;0;0;0;0;0;0
2020-11-12 03:30:00;0;0;0;0;0;0;3;4;3;1;3;2;0;0;0;0;0;0
2020-11-12 03:45:00;0;0;0;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:00:00;1;3;3;1;2;2;3;3;2;0;2;1;0;0;0;0;0;0
2020-11-12 04:15:00;2;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:30:00;2;2;1;0;1;0;1;1;0;2;0;4;0;0;0;0;0;0
2020-11-12 04:45:00;1;2;3;3;4;4;3;4;0;0;0;0;0;0;0;0;0;0
2020-11-12 05:00:00;0;1;0;2;0;3;6;4;3;0;3;1;0;0;0;0;0;0
2020-11-12 05:15:00;7;9;2;2;2;3;4;4;7;2;4;2;0;0;0;0;0;0
2020-11-12 05:30:00;19;14;5;5;7;5;2;5;1;3;2;10;0;0;0;1;0;0
2020-11-12 05:45:00;29;28;7;3;10;5;8;12;4;2;5;10;0;0;0;0;0;0
2020-11-12 06:00:00;34;30;5;5;4;8;12;14;3;2;7;15;0;0;0;0;0;0
2020-11-12 06:15:00;25;42;7;8;12;14;18;22;13;3;16;5;0;0;0;0;0;0
2020-11-12 06:30:00;45;33;12;9;15;15;22;20;1;1;2;12;0;0;0;0;0;0
2020-11-12 06:45:00;35;52;17;6;23;9;20;17;10;4;11;10;0;0;0;0;0;0
