DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-11-19 00:00:00;2;4;1;0;1;1;3;4;0;0;0;1;0;0;0;0;0;0
2020-11-19 00:15:00;1;6;0;0;0;1;2;5;1;0;2;1;0;0;0;0;0;0
2020-11-19 00:30:00;0;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;0
2020-11-19 00:45:00;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-11-19 01:15:00;0;0;1;0;2;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-11-19 01:30:00;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;1;2;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0
2020-11-19 02:00:00;0;0;0;1;0;4;1;1;3;0;4;2;0;0;0;0;0;0
2020-11-19 02:15:00;2;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-11-19 02:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0
2020-11-19 03:00:00;1;1;3;0;3;1;2;2;2;0;2;2;0;0;0;0;0;0
2020-11-19 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:30:00;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-11-19 03:45:00;0;0;0;2;1;2;2;2;1;0;1;1;0;0;0;0;0;0
2020-11-19 04:00:00;1;2;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-19 04:15:00;0;0;2;1;3;3;3;3;1;0;1;1;0;0;0;0;0;0
2020-11-19 04:30:00;1;2;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:45:00;0;2;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:00:00;0;0;2;1;2;2;8;10;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:15:00;4;6;1;1;2;2;6;7;2;0;2;1;0;0;0;0;0;0
2020-11-19 05:30:00;20;16;3;3;6;3;4;10;4;0;3;3;0;0;0;0;0;0
2020-11-19 05:45:00;28;32;7;4;9;7;11;12;7;3;8;6;0;0;0;0;0;0
2020-11-19 06:00:00;33;36;8;4;7;6;19;18;7;2;7;13;0;0;0;0;0;0
2020-11-19 06:15:00;37;31;5;10;9;12;22;21;5;3;9;11;0;0;0;0;0;0
2020-11-19 06:30:00;28;28;5;5;6;14;21;18;7;3;6;9;0;0;0;0;0;0
2020-11-19 06:45:00;35;43;18;5;23;6;23;25;8;1;8;13;0;1;0;0;0;1
2020-11-19 07:00:00;31;47;34;16;36;24;14;23;12;7;19;13;0;1;0;0;0;0
2020-11-19 07:15:00;80;62;76;38;77;41;31;41;11;5;15;16;0;0;0;0;0;0
2020-11-19 07:30:00;108;61;74;33;68;38;46;60;9;3;12;9;0;0;0;0;0;0
2020-11-19 07:45:00;60;67;45;24;42;32;45;65;20;4;20;13;0;0;0;0;0;0
2020-11-19 08:00:00;33;48;29;15;30;17;28;27;20;9;26;18;0;0;0;0;0;1
2020-11-19 08:15:00;40;51;38;15;41;19;30;31;16;4;19;14;1;1;0;0;0;0
2020-11-19 08:30:00;28;38;30;16;29;19;21;24;14;5;19;9;1;0;0;0;0;0
2020-11-19 08:45:00;26;38;26;23;25;29;34;26;25;6;27;12;0;0;0;1;0;0
2020-11-19 09:00:00;21;39;29;20;32;19;30;28;16;7;20;15;1;0;0;4;0;0
2020-11-19 09:15:00;30;43;17;20;19;25;42;34;11;8;19;11;0;0;0;0;0;3
2020-11-19 09:30:00;20;37;13;17;15;22;27;32;20;13;24;15;0;1;0;0;0;0
2020-11-19 09:45:00;17;43;20;16;23;27;42;35;26;7;29;15;0;0;0;0;0;0
2020-11-19 10:00:00;19;41;18;9;23;12;39;38;18;8;22;10;0;0;0;2;0;0
2020-11-19 10:15:00;20;39;11;18;13;26;35;32;11;5;16;10;0;0;0;0;0;0
2020-11-19 10:30:00;20;42;19;13;20;18;52;41;20;3;24;6;0;0;0;3;0;0
2020-11-19 10:45:00;25;45;14;15;19;15;40;37;18;4;22;8;0;0;0;1;0;0
2020-11-19 11:00:00;21;37;12;14;14;23;44;44;22;5;28;11;0;0;0;1;0;0
2020-11-19 11:15:00;19;56;27;18;26;22;50;40;32;13;34;18;0;1;5;0;0;0
2020-11-19 11:30:00;14;48;14;18;16;25;49;34;30;12;34;20;1;0;1;0;0;0
2020-11-19 11:45:00;27;48;18;18;21;21;41;38;11;8;12;15;0;2;0;0;0;0
2020-11-19 12:00:00;18;42;18;15;21;20;33;39;269;9;22;19;0;0;0;0;0;3
2020-11-19 12:15:00;13;38;17;13;21;12;46;45;27;14;40;20;0;1;0;1;0;0
2020-11-19 12:30:00;24;44;20;12;22;22;36;44;12;13;17;18;0;0;0;4;0;0
2020-11-19 12:45:00;24;57;15;18;20;25;44;34;28;15;45;25;0;0;0;2;0;0
2020-11-19 13:00:00;25;54;13;9;18;18;50;49;34;13;52;27;0;0;0;0;0;1
2020-11-19 13:15:00;17;45;17;11;20;29;56;51;34;6;41;13;0;0;0;2;0;0
2020-11-19 13:30:00;17;38;16;14;18;20;36;37;16;8;22;12;0;0;0;0;0;0
2020-11-19 13:45:00;22;46;17;16;25;22;30;27;33;15;52;23;0;0;0;0;0;0
2020-11-19 14:00:00;18;34;20;22;26;24;50;47;22;13;41;19;0;1;1;1;0;0
2020-11-19 14:15:00;11;35;22;19;27;23;44;41;22;10;31;10;0;0;1;0;0;0
2020-11-19 14:30:00;15;54;26;22;29;29;48;49;33;16;46;22;0;0;0;1;0;0
2020-11-19 14:45:00;21;41;19;12;25;19;44;29;24;13;31;20;0;0;0;2;0;0
2020-11-19 15:00:00;6;54;29;15;27;18;45;41;37;21;57;29;0;0;0;0;0;4
2020-11-19 15:15:00;18;56;36;24;41;36;54;40;33;17;41;22;0;0;0;0;0;0
2020-11-19 15:30:00;15;58;25;18;27;26;53;50;28;16;45;22;2;0;0;0;0;0
2020-11-19 15:45:00;19;57;29;26;30;32;58;51;38;18;50;25;0;1;0;0;0;0
2020-11-19 16:00:00;14;56;30;16;31;21;65;54;36;25;50;31;0;0;0;0;0;1
2020-11-19 16:15:00;23;64;36;22;35;32;50;51;47;18;63;25;0;0;0;0;0;0
2020-11-19 16:30:00;23;67;16;19;20;28;47;51;28;19;40;22;0;1;0;2;2;0
2020-11-19 16:45:00;19;72;18;23;22;23;63;55;36;12;46;36;3;1;0;0;0;0
2020-11-19 17:00:00;20;49;29;28;30;34;53;52;32;14;41;22;0;0;0;0;0;0
2020-11-19 17:15:00;19;48;28;17;28;27;68;54;31;11;40;24;0;1;0;0;0;0
2020-11-19 17:30:00;11;40;13;25;15;27;42;39;26;12;31;16;0;0;0;1;0;0
2020-11-19 17:45:00;15;54;14;25;13;25;38;38;23;11;29;17;0;0;0;0;0;0
2020-11-19 18:00:00;14;49;7;19;8;21;49;48;24;9;32;20;1;0;0;1;0;0
2020-11-19 18:15:00;18;39;15;17;20;22;42;36;18;7;24;17;0;2;0;0;2;1
2020-11-19 18:30:00;15;41;11;9;15;15;43;41;20;6;24;7;0;0;0;0;0;0
2020-11-19 18:45:00;13;34;10;9;11;15;45;43;13;7;18;8;0;0;0;0;0;0
2020-11-19 19:00:00;10;34;12;14;17;18;27;26;18;7;27;7;1;0;0;0;0;9
2020-11-19 19:15:00;13;33;7;5;8;13;35;34;7;7;8;7;0;0;0;0;0;0
