DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-12-05 00:00:00;3;4;4;1;9;5;0
2019-12-05 00:15:00;6;7;3;0;7;3;0
2019-12-05 00:30:00;4;4;4;2;7;11;0
2019-12-05 00:45:00;3;4;2;1;4;4;0
2019-12-05 01:00:00;3;3;3;4;3;4;0
2019-12-05 01:15:00;4;3;3;0;3;6;0
2019-12-05 01:30:00;2;2;1;0;6;5;0
2019-12-05 01:45:00;3;4;2;0;7;3;0
2019-12-05 02:00:00;2;3;2;2;6;6;0
2019-12-05 02:15:00;4;4;5;0;12;6;0
2019-12-05 02:30:00;1;0;0;2;6;5;0
2019-12-05 02:45:00;3;6;6;5;10;4;0
2019-12-05 03:00:00;5;4;2;1;7;5;0
2019-12-05 03:15:00;8;8;2;3;4;5;0
2019-12-05 03:30:00;5;5;4;2;3;3;0
2019-12-05 03:45:00;10;8;3;3;7;5;0
2019-12-05 04:00:00;5;3;4;1;5;4;0
2019-12-05 04:15:00;10;11;9;1;9;6;0
2019-12-05 04:30:00;9;8;6;5;8;6;0
2019-12-05 04:45:00;23;10;8;4;13;16;0
2019-12-05 05:00:00;26;15;7;10;21;17;0
2019-12-05 05:15:00;31;17;11;10;24;9;0
2019-12-05 05:30:00;50;32;28;8;43;16;0
2019-12-05 05:45:00;57;39;31;14;52;22;0
2019-12-05 06:00:00;70;34;22;13;59;24;0
2019-12-05 06:15:00;75;50;36;20;74;37;0
2019-12-05 06:30:00;86;56;48;19;90;51;0
2019-12-05 06:45:00;129;56;57;34;109;49;2
2019-12-05 07:00:00;94;69;68;129;104;32;2
2019-12-05 07:15:00;133;79;74;54;108;39;2
2019-12-05 07:30:00;117;62;59;49;78;37;1
2019-12-05 07:45:00;121;73;68;64;88;34;3
2019-12-05 08:00:00;99;53;52;55;112;43;2
2019-12-05 08:15:00;92;59;54;47;80;38;3
2019-12-05 08:30:00;69;42;40;40;86;31;2
2019-12-05 08:45:00;90;40;39;40;97;44;0
2019-12-05 09:00:00;84;61;56;260;65;42;0
2019-12-05 09:15:00;78;44;42;58;82;38;1
2019-12-05 09:30:00;80;59;51;27;66;37;0
2019-12-05 09:45:00;85;48;45;134;81;55;1
2019-12-05 10:00:00;72;55;47;107;87;35;0
2019-12-05 10:15:00;102;58;58;38;76;50;1
2019-12-05 10:30:00;75;50;42;32;73;46;0
2019-12-05 10:45:00;84;52;41;34;102;56;0
2019-12-05 11:00:00;112;66;54;37;102;61;1
2019-12-05 11:15:00;70;42;38;36;94;52;0
2019-12-05 11:30:00;98;57;51;143;95;60;3
2019-12-05 11:45:00;85;45;34;46;83;51;1
2019-12-05 12:00:00;88;44;37;59;113;51;4
2019-12-05 12:15:00;84;48;43;36;97;58;4
2019-12-05 12:30:00;111;70;67;45;83;37;1
2019-12-05 12:45:00;68;44;40;44;102;62;4
2019-12-05 13:00:00;87;65;58;37;106;48;4
2019-12-05 13:15:00;86;71;48;50;97;52;1
2019-12-05 13:30:00;79;64;55;38;87;47;1
2019-12-05 13:45:00;81;58;53;43;109;54;1
2019-12-05 14:00:00;72;57;47;44;100;57;2
2019-12-05 14:15:00;88;52;50;55;99;44;3
2019-12-05 14:30:00;84;55;55;55;102;52;0
2019-12-05 14:45:00;90;44;44;44;122;67;1
2019-12-05 15:00:00;96;61;63;66;108;63;0
2019-12-05 15:15:00;89;68;57;53;129;53;0
2019-12-05 15:30:00;94;60;51;71;100;72;2
2019-12-05 15:45:00;96;57;61;71;117;56;1
2019-12-05 16:00:00;107;56;57;67;116;57;2
2019-12-05 16:15:00;101;67;63;50;124;53;2
2019-12-05 16:30:00;113;74;72;68;130;59;2
2019-12-05 16:45:00;104;58;57;140;109;50;1
2019-12-05 17:00:00;114;64;60;69;114;52;1
2019-12-05 17:15:00;88;50;47;59;116;51;1
2019-12-05 17:30:00;97;52;48;47;112;44;0
2019-12-05 17:45:00;70;38;31;30;91;43;0
2019-12-05 18:00:00;50;39;35;33;80;37;4
2019-12-05 18:15:00;78;45;39;19;84;37;0
2019-12-05 18:30:00;55;29;24;16;77;33;1
2019-12-05 18:45:00;60;44;37;11;68;27;1
2019-12-05 19:00:00;34;28;23;15;76;34;0
2019-12-05 19:15:00;38;25;21;13;52;20;0
2019-12-05 19:30:00;30;26;21;26;50;25;0
2019-12-05 19:45:00;23;25;22;13;36;16;0
2019-12-05 20:00:00;35;27;23;6;36;19;0
2019-12-05 20:15:00;33;24;15;6;43;9;0
2019-12-05 20:30:00;25;12;7;10;37;12;0
2019-12-05 20:45:00;28;18;15;5;39;17;0
2019-12-05 21:00:00;33;13;10;13;43;13;0
2019-12-05 21:15:00;37;21;10;12;33;14;0
2019-12-05 21:30:00;25;15;10;8;22;15;0
2019-12-05 21:45:00;22;15;11;7;48;15;0
2019-12-05 22:00:00;16;10;9;13;44;14;0
2019-12-05 22:15:00;22;16;11;16;50;13;0
2019-12-05 22:30:00;14;5;3;3;35;13;0
2019-12-05 22:45:00;16;8;5;9;32;12;0
2019-12-05 23:00:00;14;11;9;8;20;3;0
2019-12-05 23:15:00;12;4;3;3;11;7;0
2019-12-05 23:30:00;10;6;0;2;17;11;0
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
