DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-03-24 00:00:00;1;4;2;3;1;0;0
2020-03-24 00:15:00;1;4;5;1;0;2;0
2020-03-24 00:30:00;1;2;7;2;0;1;0
2020-03-24 00:45:00;4;3;6;0;0;2;0
2020-03-24 01:00:00;2;4;7;2;1;3;0
2020-03-24 01:15:00;1;1;3;2;1;1;0
2020-03-24 01:30:00;5;1;2;3;0;0;0
2020-03-24 01:45:00;5;3;2;0;0;1;0
2020-03-24 02:00:00;3;4;2;2;0;0;0
2020-03-24 02:15:00;4;4;2;3;0;0;0
2020-03-24 02:30:00;0;2;3;2;0;0;0
2020-03-24 02:45:00;3;3;5;1;0;0;0
2020-03-24 03:00:00;5;2;7;1;0;0;0
2020-03-24 03:15:00;2;0;5;0;0;0;0
2020-03-24 03:30:00;5;4;5;1;0;1;0
2020-03-24 03:45:00;7;5;2;2;0;1;0
2020-03-24 04:00:00;1;5;5;2;1;0;0
2020-03-24 04:15:00;9;11;8;4;0;0;0
2020-03-24 04:30:00;8;6;9;3;0;1;0
2020-03-24 04:45:00;11;11;12;8;0;1;0
2020-03-24 05:00:00;22;20;26;8;1;3;0
2020-03-24 05:15:00;22;31;51;27;4;2;0
2020-03-24 05:30:00;38;44;117;62;5;3;0
2020-03-24 05:45:00;44;47;103;55;9;14;0
2020-03-24 06:00:00;60;75;94;56;10;6;0
2020-03-24 06:15:00;46;61;110;81;7;20;0
2020-03-24 06:30:00;61;74;114;96;16;18;0
2020-03-24 06:45:00;48;79;112;96;16;13;0
2020-03-24 07:00:00;45;61;109;94;16;22;0
2020-03-24 07:15:00;49;53;117;87;11;20;0
2020-03-24 07:30:00;51;78;120;95;13;19;0
2020-03-24 07:45:00;51;66;108;87;16;21;0
2020-03-24 08:00:00;40;52;104;59;13;16;0
2020-03-24 08:15:00;42;53;79;54;9;13;0
2020-03-24 08:30:00;57;62;84;58;12;10;0
2020-03-24 08:45:00;43;63;81;58;93;8;0
2020-03-24 09:00:00;48;59;58;53;11;14;0
2020-03-24 09:15:00;36;39;67;48;8;12;0
2020-03-24 09:30:00;42;63;69;59;10;12;0
2020-03-24 09:45:00;49;66;68;56;20;12;0
2020-03-24 10:00:00;53;51;70;66;10;14;0
2020-03-24 10:15:00;48;60;64;40;13;12;0
2020-03-24 10:30:00;50;62;75;55;8;16;0
2020-03-24 10:45:00;65;71;67;65;8;13;2
2020-03-24 11:00:00;60;71;65;54;11;8;0
2020-03-24 11:15:00;56;74;67;58;15;13;0
2020-03-24 11:30:00;41;58;69;78;15;12;0
2020-03-24 11:45:00;55;79;53;49;10;14;0
2020-03-24 12:00:00;57;84;50;39;8;15;0
2020-03-24 12:15:00;47;71;56;62;17;12;0
2020-03-24 12:30:00;52;65;66;52;12;21;0
2020-03-24 12:45:00;39;84;73;53;17;12;0
2020-03-24 13:00:00;60;76;82;62;8;20;4
2020-03-24 13:15:00;60;95;91;56;13;14;0
2020-03-24 13:30:00;49;76;97;60;14;16;0
2020-03-24 13:45:00;59;80;75;59;6;15;3
2020-03-24 14:00:00;82;105;82;58;12;23;0
2020-03-24 14:15:00;88;106;66;49;5;14;0
2020-03-24 14:30:00;102;136;55;68;6;18;0
2020-03-24 14:45:00;96;102;73;66;8;22;0
2020-03-24 15:00:00;89;119;54;58;13;16;0
2020-03-24 15:15:00;69;116;69;61;14;16;0
2020-03-24 15:30:00;83;124;65;65;7;20;0
2020-03-24 15:45:00;83;113;53;65;12;14;0
2020-03-24 16:00:00;114;151;61;75;15;17;0
2020-03-24 16:15:00;85;130;72;71;12;17;0
2020-03-24 16:30:00;85;108;62;68;18;20;1
2020-03-24 16:45:00;83;112;63;52;215;14;0
2020-03-24 17:00:00;81;111;62;80;8;20;0
2020-03-24 17:15:00;77;112;55;76;7;21;2
2020-03-24 17:30:00;62;96;47;64;15;16;0
2020-03-24 17:45:00;56;84;55;40;13;13;0
2020-03-24 18:00:00;61;90;52;56;11;15;0
2020-03-24 18:15:00;51;70;43;43;10;16;0
2020-03-24 18:30:00;41;39;46;48;5;15;0
2020-03-24 18:45:00;39;60;55;47;8;11;1
2020-03-24 19:00:00;37;54;31;33;8;10;0
2020-03-24 19:15:00;30;40;27;34;5;9;0
2020-03-24 19:30:00;20;34;37;28;101;10;0
2020-03-24 19:45:00;29;38;24;26;1;3;0
2020-03-24 20:00:00;21;35;32;35;4;7;0
2020-03-24 20:15:00;33;31;16;17;2;5;0
2020-03-24 20:30:00;11;22;20;15;1;7;0
2020-03-24 20:45:00;19;20;28;16;3;2;0
2020-03-24 21:00:00;19;19;28;12;2;3;0
2020-03-24 21:15:00;15;21;42;30;2;3;0
2020-03-24 21:30:00;16;11;47;14;0;1;0
2020-03-24 21:45:00;29;31;36;10;0;1;0
2020-03-24 22:00:00;41;50;14;14;2;0;0
2020-03-24 22:15:00;21;23;19;7;4;3;0
2020-03-24 22:30:00;13;21;7;11;0;1;0
2020-03-24 22:45:00;12;10;11;10;0;1;0
2020-03-24 23:00:00;8;1;13;11;0;0;0
2020-03-24 23:15:00;6;7;11;5;0;2;0
2020-03-24 23:30:00;5;7;8;2;0;1;0
