DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-02-25 00:00:00;9;4;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 00:15:00;15;8;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 00:30:00;12;6;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 00:45:00;16;11;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:00:00;13;7;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:15:00;6;5;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:30:00;5;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:45:00;4;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:00:00;8;10;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:15:00;8;2;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:30:00;7;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:45:00;7;7;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:00:00;10;4;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:15:00;5;4;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:30:00;7;5;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:45:00;5;4;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:00:00;12;8;3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:15:00;10;5;0;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:30:00;23;13;1;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:45:00;36;24;0;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:00:00;48;39;0;14;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:15:00;83;88;0;16;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:30:00;97;102;0;28;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:45:00;97;120;1;34;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 06:00:00;84;93;0;39;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 06:15:00;102;97;0;44;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 06:30:00;145;156;1;51;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 06:45:00;101;127;0;41;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 07:00:00;135;174;0;54;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 07:15:00;119;122;0;43;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 07:30:00;132;171;0;77;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 07:45:00;139;143;1;66;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 08:00:00;99;133;2;68;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 08:15:00;133;138;0;93;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 08:30:00;113;124;0;63;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 08:45:00;116;116;2;78;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 09:00:00;91;101;2;62;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 09:15:00;116;105;1;73;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 09:30:00;101;82;3;70;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 09:45:00;110;104;1;92;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 10:00:00;116;109;4;82;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 10:15:00;114;102;0;72;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 10:30:00;134;117;1;100;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 10:45:00;103;92;1;80;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 11:00:00;112;114;2;83;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 11:15:00;127;105;2;83;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 11:30:00;138;128;3;95;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 11:45:00;126;108;4;87;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 12:00:00;111;120;2;119;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 12:15:00;136;138;1;125;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 12:30:00;100;104;2;92;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 12:45:00;140;115;0;95;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 13:00:00;93;135;0;77;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 13:15:00;114;141;3;79;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 13:30:00;123;122;7;79;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 13:45:00;151;146;3;89;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 14:00:00;114;117;2;81;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 14:15:00;102;111;4;129;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 14:30:00;124;102;3;128;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 14:45:00;107;119;1;120;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 15:00:00;138;138;2;137;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 15:15:00;111;101;1;104;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 15:30:00;131;131;1;129;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 15:45:00;101;95;2;117;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 16:00:00;118;119;1;128;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 16:15:00;124;125;5;134;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 16:30:00;118;110;9;128;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 16:45:00;148;126;12;131;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 17:00:00;146;147;3;134;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 17:15:00;133;142;2;136;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 17:30:00;119;116;3;103;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 17:45:00;115;138;3;118;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 18:00:00;124;101;2;104;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 18:15:00;110;112;4;78;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 18:30:00;125;115;1;96;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 18:45:00;106;89;3;83;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 19:00:00;98;94;8;79;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 19:15:00;87;86;0;64;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 19:30:00;92;85;1;61;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 19:45:00;72;69;4;44;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 20:00:00;68;66;1;54;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 20:15:00;83;68;1;60;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 20:30:00;67;44;1;55;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 20:45:00;74;59;4;45;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 21:00:00;68;57;5;42;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 21:15:00;57;79;0;38;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 21:30:00;59;45;2;47;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 21:45:00;58;32;0;58;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 22:00:00;41;36;0;55;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 22:15:00;50;29;2;33;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 22:30:00;34;33;2;25;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 22:45:00;30;25;2;16;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 23:00:00;50;39;1;34;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 23:15:00;33;19;1;15;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 23:30:00;24;17;1;14;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
