DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-03-06 00:00:00;3;0;1;0;0;0;0;0;0
2020-03-06 00:15:00;3;0;0;0;0;0;0;0;0
2020-03-06 00:30:00;1;0;0;0;0;0;0;0;0
2020-03-06 00:45:00;2;0;1;0;0;0;0;0;0
2020-03-06 01:00:00;1;0;0;0;0;0;0;0;0
2020-03-06 01:15:00;0;0;0;0;0;0;0;0;0
2020-03-06 01:30:00;0;0;0;0;0;0;0;0;0
2020-03-06 01:45:00;1;0;0;0;0;0;0;0;0
2020-03-06 02:00:00;0;1;1;0;0;0;0;0;0
2020-03-06 02:15:00;1;0;0;0;0;0;0;0;0
2020-03-06 02:30:00;3;0;2;0;0;0;0;0;0
2020-03-06 02:45:00;0;0;0;0;0;0;0;0;0
2020-03-06 03:00:00;0;0;0;0;0;0;0;0;0
2020-03-06 03:15:00;0;0;0;0;0;0;0;0;0
2020-03-06 03:30:00;0;0;0;0;0;0;0;0;0
2020-03-06 03:45:00;1;0;0;0;0;0;0;0;0
2020-03-06 04:00:00;0;0;0;0;0;0;0;0;0
2020-03-06 04:15:00;0;0;0;0;0;0;0;0;0
2020-03-06 04:30:00;0;0;0;0;0;0;0;0;0
2020-03-06 04:45:00;2;0;1;0;0;0;0;0;0
2020-03-06 05:00:00;1;0;3;0;0;0;0;0;0
2020-03-06 05:15:00;2;1;4;0;0;0;0;0;0
2020-03-06 05:30:00;3;8;4;0;0;0;0;0;0
2020-03-06 05:45:00;10;1;1;1;0;0;0;4;0
2020-03-06 06:00:00;5;3;4;1;0;0;0;0;0
2020-03-06 06:15:00;1;0;3;1;0;0;0;0;0
2020-03-06 06:30:00;1;2;5;1;1;0;0;0;3
2020-03-06 06:45:00;3;4;8;1;0;0;3;0;1
2020-03-06 07:00:00;7;25;3;3;1;0;0;2;1
2020-03-06 07:15:00;21;4;14;2;1;1;0;2;0
2020-03-06 07:30:00;19;4;10;5;2;1;0;3;0
2020-03-06 07:45:00;22;0;4;6;4;1;0;1;1
2020-03-06 08:00:00;32;4;10;3;10;1;1;0;2
2020-03-06 08:15:00;33;6;9;5;0;0;3;3;0
2020-03-06 08:30:00;37;7;9;13;6;1;1;17;0
2020-03-06 08:45:00;28;17;12;10;5;0;0;0;0
2020-03-06 09:00:00;44;5;5;7;10;0;0;0;1
2020-03-06 09:15:00;45;5;12;4;7;1;2;2;0
2020-03-06 09:30:00;44;8;12;5;8;1;2;1;0
2020-03-06 09:45:00;60;10;12;4;10;2;4;0;1
2020-03-06 10:00:00;53;8;12;3;12;0;4;1;0
2020-03-06 10:15:00;59;6;9;8;4;1;0;0;0
2020-03-06 10:30:00;64;5;12;7;4;1;0;5;1
2020-03-06 10:45:00;69;8;13;7;3;2;0;1;0
2020-03-06 11:00:00;66;8;6;4;6;0;1;0;0
2020-03-06 11:15:00;64;7;9;5;6;1;1;0;0
2020-03-06 11:30:00;60;9;9;6;2;1;0;4;3
2020-03-06 11:45:00;65;30;15;0;6;1;5;0;3
2020-03-06 12:00:00;81;19;19;6;2;1;2;0;9
2020-03-06 12:15:00;71;6;12;5;5;3;1;0;0
2020-03-06 12:30:00;63;4;5;8;3;0;3;31;0
