DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-30 00:00:00;2;1;4;0;0;2;7;0;0;0;0;0
2019-10-30 00:15:00;1;2;2;0;0;2;3;0;0;0;0;0
2019-10-30 00:30:00;0;3;4;1;0;2;8;1;1;0;0;0
2019-10-30 00:45:00;0;3;3;0;1;3;7;1;1;0;0;0
2019-10-30 01:00:00;0;1;1;1;1;0;3;0;0;0;0;0
2019-10-30 01:15:00;0;4;3;0;2;1;5;0;0;0;0;0
2019-10-30 01:30:00;0;1;1;2;0;0;2;0;0;0;0;0
2019-10-30 01:45:00;0;1;1;1;0;1;2;0;1;0;0;0
2019-10-30 02:00:00;1;3;2;1;1;1;2;0;2;0;0;0
2019-10-30 02:15:00;0;0;1;0;0;2;0;0;0;0;0;0
2019-10-30 02:30:00;1;1;1;1;0;1;1;1;1;0;0;0
2019-10-30 02:45:00;0;0;0;0;0;1;0;0;0;0;0;0
2019-10-30 03:00:00;0;1;0;0;0;0;1;0;0;0;0;0
2019-10-30 03:15:00;1;3;2;0;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;0;0;0;0;0;1;2;0;0;0;0;0
2019-10-30 03:45:00;0;2;1;0;0;0;1;0;0;0;0;0
2019-10-30 04:00:00;0;0;0;0;0;2;2;0;0;0;0;0
2019-10-30 04:15:00;0;0;0;1;0;1;1;0;0;0;0;0
2019-10-30 04:30:00;0;1;1;0;0;0;1;0;2;0;0;0
2019-10-30 04:45:00;1;2;2;0;0;2;5;1;2;1;0;0
2019-10-30 05:00:00;4;6;8;1;2;1;7;0;0;0;0;0
2019-10-30 05:15:00;4;8;7;0;0;2;23;0;0;1;0;0
2019-10-30 05:30:00;6;8;11;0;0;1;18;0;2;0;254;0
2019-10-30 05:45:00;21;19;22;0;0;3;10;0;0;1;0;0
2019-10-30 06:00:00;25;18;25;1;3;5;11;0;1;0;0;0
