DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-07-21 00:00:00;14;8;2;7;1;2;13;7;7;0;0;1
2020-07-21 00:15:00;12;4;3;7;0;0;12;8;7;1;0;3
2020-07-21 00:30:00;18;8;1;2;0;0;18;11;12;0;0;0
2020-07-21 00:45:00;10;7;2;4;0;0;13;4;9;0;0;1
2020-07-21 01:00:00;8;6;3;3;0;0;9;9;15;1;0;0
2020-07-21 01:15:00;7;5;1;4;0;0;11;6;3;0;0;0
2020-07-21 01:30:00;14;6;2;1;0;0;15;5;5;0;0;0
2020-07-21 01:45:00;11;4;0;1;0;0;10;7;9;3;0;0
2020-07-21 02:00:00;9;2;0;4;0;0;9;3;3;0;0;0
2020-07-21 02:15:00;12;7;0;0;0;0;13;6;3;0;0;0
2020-07-21 02:30:00;2;3;4;3;0;0;5;8;7;0;0;0
2020-07-21 02:45:00;8;3;0;0;0;0;6;6;9;0;0;0
2020-07-21 03:00:00;10;5;0;3;0;0;9;2;3;1;0;0
2020-07-21 03:15:00;4;3;0;0;0;0;4;3;3;0;0;1
2020-07-21 03:30:00;7;3;0;1;0;0;7;5;2;0;0;0
2020-07-21 03:45:00;9;6;0;0;0;0;9;3;6;0;0;0
2020-07-21 04:00:00;8;3;1;0;0;0;8;7;8;0;0;1
2020-07-21 04:15:00;28;13;0;0;0;0;28;8;12;0;0;0
2020-07-21 04:30:00;16;10;1;1;0;0;17;5;13;0;0;1
2020-07-21 04:45:00;25;9;0;1;0;0;26;15;18;1;0;2
2020-07-21 05:00:00;46;17;1;4;0;0;45;31;26;0;0;1
2020-07-21 05:15:00;55;16;1;3;0;0;53;60;75;0;0;5
2020-07-21 05:30:00;97;18;9;4;0;0;95;83;102;0;0;8
2020-07-21 05:45:00;133;24;4;12;0;0;130;66;104;0;0;7
2020-07-21 06:00:00;154;21;4;14;0;0;147;62;66;0;0;9
2020-07-21 06:15:00;191;32;11;13;0;0;194;89;124;1;0;11
2020-07-21 06:30:00;167;21;13;15;0;0;178;117;139;0;0;12
