DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-10-13 00:00:00;0;3;3;2;1;2;0;0;0;0
2020-10-13 00:15:00;4;4;2;2;0;3;0;0;0;0
2020-10-13 00:30:00;4;2;0;1;0;1;0;0;0;0
2020-10-13 00:45:00;1;0;0;0;3;4;0;0;0;0
2020-10-13 01:00:00;0;2;0;0;2;0;0;0;0;0
2020-10-13 01:15:00;0;0;1;0;0;0;0;0;0;0
2020-10-13 01:30:00;1;1;0;1;1;0;0;0;0;0
2020-10-13 01:45:00;1;0;0;1;0;0;0;0;0;0
2020-10-13 02:00:00;2;1;0;0;0;0;0;0;0;0
2020-10-13 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-10-13 02:30:00;1;0;0;3;1;0;0;0;0;0
2020-10-13 02:45:00;0;0;0;2;2;1;0;0;0;0
2020-10-13 03:00:00;0;0;0;1;1;0;0;0;0;0
2020-10-13 03:15:00;1;1;0;0;0;1;0;0;0;0
2020-10-13 03:30:00;3;1;0;0;1;0;0;0;0;0
2020-10-13 03:45:00;0;0;0;0;1;0;0;0;0;0
2020-10-13 04:00:00;1;2;1;1;1;1;0;0;0;0
2020-10-13 04:15:00;0;1;1;0;0;0;0;0;0;0
2020-10-13 04:30:00;0;1;1;1;1;0;0;0;0;0
2020-10-13 04:45:00;2;4;1;3;3;5;0;0;0;0
2020-10-13 05:00:00;2;4;2;2;3;4;0;0;0;0
2020-10-13 05:15:00;5;2;2;2;3;3;0;0;0;0
2020-10-13 05:30:00;9;16;6;11;6;15;0;0;0;0
2020-10-13 05:45:00;11;4;15;7;12;21;0;0;0;0
2020-10-13 06:00:00;18;24;13;7;10;23;0;0;0;0
2020-10-13 06:15:00;12;18;23;12;29;46;0;0;0;0
2020-10-13 06:30:00;16;31;14;17;22;50;0;0;0;0
2020-10-13 06:45:00;21;28;25;13;29;40;0;0;0;0
2020-10-13 07:00:00;22;28;57;15;37;87;0;0;0;0
2020-10-13 07:15:00;23;30;76;23;36;79;0;0;0;0
2020-10-13 07:30:00;47;63;365;28;60;95;0;0;0;0
2020-10-13 07:45:00;53;70;74;38;74;115;0;0;0;0
2020-10-13 08:00:00;37;45;50;27;36;72;0;0;0;0
