DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-04-30 00:00:00;0;7;4;7;2;0;0
2020-04-30 00:15:00;0;9;4;7;5;2;2
2020-04-30 00:30:00;0;12;2;8;2;1;1
2020-04-30 00:45:00;0;6;2;4;6;0;0
2020-04-30 01:00:00;0;2;8;2;7;0;0
2020-04-30 01:15:00;0;2;1;6;5;0;0
2020-04-30 01:30:00;0;3;3;4;4;0;0
2020-04-30 01:45:00;0;4;3;4;1;0;0
2020-04-30 02:00:00;0;1;3;3;1;0;0
2020-04-30 02:15:00;0;1;2;4;6;0;0
2020-04-30 02:30:00;0;2;3;6;1;0;0
2020-04-30 02:45:00;0;4;2;4;0;0;0
2020-04-30 03:00:00;0;2;0;6;4;0;0
2020-04-30 03:15:00;0;8;4;6;1;0;0
2020-04-30 03:30:00;0;2;2;8;1;0;0
2020-04-30 03:45:00;0;2;0;7;2;0;0
2020-04-30 04:00:00;0;3;1;8;6;0;0
2020-04-30 04:15:00;0;12;5;13;3;0;0
2020-04-30 04:30:00;0;9;54;12;5;0;0
2020-04-30 04:45:00;0;17;103;14;5;0;0
2020-04-30 05:00:00;1;42;20;18;11;0;0
2020-04-30 05:15:00;1;59;26;29;20;0;0
2020-04-30 05:30:00;0;56;66;25;21;2;2
2020-04-30 05:45:00;0;49;59;34;23;2;2
2020-04-30 06:00:00;0;44;41;32;32;4;4
2020-04-30 06:15:00;0;78;78;40;39;4;4
2020-04-30 06:30:00;1;83;61;55;37;5;5
2020-04-30 06:45:00;6;82;63;57;43;4;4
2020-04-30 07:00:00;3;99;81;61;43;6;6
2020-04-30 07:15:00;10;100;120;67;65;6;6
2020-04-30 07:30:00;15;120;126;72;64;3;3
2020-04-30 07:45:00;8;101;108;80;70;4;4
2020-04-30 08:00:00;0;101;86;80;63;6;6
2020-04-30 08:15:00;1;88;72;90;67;3;3
2020-04-30 08:30:00;1;82;105;80;70;4;4
2020-04-30 08:45:00;3;92;103;91;77;3;3
2020-04-30 09:00:00;1;80;80;92;80;4;4
2020-04-30 09:15:00;7;92;81;86;70;2;2
2020-04-30 09:30:00;6;92;69;99;105;6;6
2020-04-30 09:45:00;3;92;54;114;101;2;2
2020-04-30 10:00:00;11;109;16;117;106;3;3
2020-04-30 10:15:00;10;118;95;111;121;3;3
2020-04-30 10:30:00;10;95;88;111;132;6;6
2020-04-30 10:45:00;4;103;89;109;125;2;2
2020-04-30 11:00:00;5;94;104;110;116;3;2
2020-04-30 11:15:00;6;108;107;144;119;4;5
2020-04-30 11:30:00;8;103;101;124;112;6;6
2020-04-30 11:45:00;25;113;87;131;113;2;2
2020-04-30 12:00:00;9;103;69;117;114;4;4
2020-04-30 12:15:00;11;108;84;121;115;2;2
2020-04-30 12:30:00;8;92;103;113;115;6;6
2020-04-30 12:45:00;7;82;102;98;101;2;2
2020-04-30 13:00:00;4;90;87;127;148;3;3
2020-04-30 13:15:00;21;97;82;125;135;9;9
2020-04-30 13:30:00;15;115;103;104;102;6;6
2020-04-30 13:45:00;17;93;91;123;123;2;2
2020-04-30 14:00:00;19;95;113;139;114;2;2
2020-04-30 14:15:00;15;108;111;139;158;5;5
2020-04-30 14:30:00;3;100;110;124;146;7;7
2020-04-30 14:45:00;20;76;94;99;133;3;3
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;2;33;36;56;53;1;1
2020-04-30 16:30:00;79;116;118;158;152;5;5
2020-04-30 16:45:00;12;98;84;137;171;5;5
2020-04-30 17:00:00;13;119;110;114;142;4;4
2020-04-30 17:15:00;27;84;103;143;160;2;2
2020-04-30 17:30:00;4;108;104;115;141;6;6
2020-04-30 17:45:00;17;117;127;130;140;3;3
2020-04-30 18:00:00;9;91;102;120;137;4;4
2020-04-30 18:15:00;1;100;108;125;123;2;2
2020-04-30 18:30:00;3;84;85;104;118;6;6
2020-04-30 18:45:00;2;88;85;86;93;3;3
2020-04-30 19:00:00;6;78;70;82;73;2;2
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;
