DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-11-03 00:00:00;1;1;1;2;2;4;5;2
2020-11-03 00:15:00;0;3;2;3;2;5;8;3
2020-11-03 00:30:00;3;6;2;4;5;6;4;2
2020-11-03 00:45:00;3;3;0;2;0;3;6;6
2020-11-03 01:00:00;3;2;0;2;1;3;7;2
2020-11-03 01:15:00;5;5;2;2;2;2;3;3
2020-11-03 01:30:00;3;5;4;4;2;4;5;0
2020-11-03 01:45:00;3;1;2;2;2;2;6;0
2020-11-03 02:00:00;5;5;3;3;1;3;2;2
2020-11-03 02:15:00;7;3;3;0;0;1;5;0
2020-11-03 02:30:00;2;2;2;5;3;7;2;2
2020-11-03 02:45:00;4;1;0;0;1;1;5;1
2020-11-03 03:00:00;5;4;0;2;2;4;2;0
2020-11-03 03:15:00;1;2;0;6;4;8;3;1
2020-11-03 03:30:00;10;5;0;1;2;5;1;1
2020-11-03 03:45:00;8;8;1;5;5;6;6;2
2020-11-03 04:00:00;4;6;7;4;5;7;3;0
2020-11-03 04:15:00;10;7;3;5;2;7;5;3
2020-11-03 04:30:00;12;8;5;8;10;14;4;3
2020-11-03 04:45:00;28;18;12;6;3;11;18;5
2020-11-03 05:00:00;23;16;12;9;8;15;34;16
2020-11-03 05:15:00;30;25;18;17;19;36;36;13
2020-11-03 05:30:00;37;31;31;50;10;29;33;23
2020-11-03 05:45:00;34;29;45;22;32;71;46;32
2020-11-03 06:00:00;59;40;31;42;37;83;54;36
2020-11-03 06:15:00;57;36;36;34;43;111;77;44
2020-11-03 06:30:00;52;70;46;63;66;158;81;67
2020-11-03 06:45:00;63;85;44;157;117;198;66;69
2020-11-03 07:00:00;79;67;38;48;74;138;83;81
2020-11-03 07:15:00;73;72;52;71;83;171;89;103
2020-11-03 07:30:00;80;86;58;74;121;178;98;73
2020-11-03 07:45:00;87;77;41;88;103;175;73;78
2020-11-03 08:00:00;69;71;43;88;67;148;86;70
2020-11-03 08:15:00;69;73;42;75;61;142;58;63
2020-11-03 08:30:00;53;64;26;97;84;122;76;72
2020-11-03 08:45:00;70;73;36;41;58;118;75;71
2020-11-03 09:00:00;66;68;25;81;42;103;65;59
2020-11-03 09:15:00;72;82;35;71;67;123;69;61
2020-11-03 09:30:00;73;83;32;60;64;129;84;72
2020-11-03 09:45:00;78;77;23;86;67;119;76;78
2020-11-03 10:00:00;78;78;29;47;62;117;76;70
2020-11-03 10:15:00;80;74;32;53;49;102;71;58
2020-11-03 10:30:00;78;85;37;44;61;123;73;70
2020-11-03 10:45:00;95;84;23;55;64;119;95;105
2020-11-03 11:00:00;76;83;27;43;52;107;83;82
2020-11-03 11:15:00;77;104;24;64;51;106;75;75
2020-11-03 11:30:00;94;91;22;49;56;103;92;90
2020-11-03 11:45:00;75;83;33;44;64;113;78;87
2020-11-03 12:00:00;76;86;36;105;55;102;68;80
2020-11-03 12:15:00;85;98;27;44;55;106;84;78
