DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-08-21 00:00:00;6;4;12;4;4;4;2;2;6;4;0;0;0;0
2019-08-21 00:15:00;3;3;11;2;10;6;1;1;4;5;0;0;0;0
2019-08-21 00:30:00;4;3;18;3;8;5;5;1;2;0;0;0;0;0
2019-08-21 00:45:00;3;5;8;0;6;5;4;0;2;5;0;0;0;0
2019-08-21 01:00:00;3;3;6;1;5;4;5;0;1;1;0;0;0;0
2019-08-21 01:15:00;4;1;4;0;9;5;1;1;3;4;0;0;0;0
2019-08-21 01:30:00;0;1;8;1;7;3;2;1;2;2;0;0;0;0
2019-08-21 01:45:00;4;2;3;0;14;3;2;0;2;0;0;0;0;0
2019-08-21 02:00:00;3;3;2;0;7;4;0;0;1;0;0;0;0;0
2019-08-21 02:15:00;2;0;6;0;7;4;1;0;1;1;0;0;0;0
2019-08-21 02:30:00;1;1;3;0;6;3;1;1;0;2;0;0;0;0
2019-08-21 02:45:00;2;5;5;0;4;3;1;0;1;0;0;0;0;0
2019-08-21 03:00:00;0;0;2;1;7;3;0;0;1;0;0;0;0;0
2019-08-21 03:15:00;1;0;2;0;3;4;1;0;3;2;0;0;0;0
2019-08-21 03:30:00;2;0;2;0;6;4;1;0;2;1;0;0;0;0
2019-08-21 03:45:00;0;0;4;1;6;2;1;0;5;2;0;0;0;0
2019-08-21 04:00:00;1;2;9;2;8;4;1;1;1;4;0;0;0;0
2019-08-21 04:15:00;3;3;9;2;3;1;0;0;1;2;0;0;0;0
2019-08-21 04:30:00;2;4;5;1;4;5;0;0;3;4;0;0;0;0
2019-08-21 04:45:00;4;2;8;1;6;10;4;0;6;6;0;0;0;0
2019-08-21 05:00:00;17;15;22;6;9;7;5;2;9;12;0;0;0;0
2019-08-21 05:15:00;28;20;27;8;11;10;10;1;5;14;0;0;0;0
2019-08-21 05:30:00;46;29;36;15;15;19;7;2;9;18;0;0;0;0
2019-08-21 05:45:00;71;38;46;33;18;16;17;4;9;10;0;0;0;0
2019-08-21 06:00:00;40;42;41;18;18;24;12;4;12;21;0;0;0;0
2019-08-21 06:15:00;66;48;53;26;24;28;19;4;15;17;0;0;0;0
2019-08-21 06:30:00;109;65;79;62;39;37;24;16;27;27;0;0;0;0
2019-08-21 06:45:00;106;77;87;69;50;44;29;15;25;16;0;0;0;0
2019-08-21 07:00:00;86;51;87;54;31;39;27;11;16;18;0;0;0;0
2019-08-21 07:15:00;93;61;84;67;44;45;27;13;34;30;0;0;0;0
2019-08-21 07:30:00;94;70;91;63;72;60;36;24;35;43;0;0;0;0
2019-08-21 07:45:00;87;63;87;58;47;52;38;20;33;35;0;0;0;0
2019-08-21 08:00:00;87;58;66;49;44;41;23;7;23;27;0;0;0;0
2019-08-21 08:15:00;79;56;68;42;47;59;22;13;27;33;0;0;0;0
2019-08-21 08:30:00;73;53;70;32;57;56;34;13;38;30;0;0;0;0
2019-08-21 08:45:00;65;55;72;42;50;49;28;13;37;28;0;0;0;0
2019-08-21 09:00:00;62;48;76;54;48;57;19;10;30;26;0;0;0;0
2019-08-21 09:15:00;49;44;75;32;36;40;24;5;13;29;0;0;0;0
2019-08-21 09:30:00;44;39;95;42;57;52;33;10;37;34;0;0;0;0
2019-08-21 09:45:00;52;41;88;48;60;57;29;14;22;32;0;0;0;0
2019-08-21 10:00:00;46;44;95;54;52;34;35;14;39;38;0;0;0;0
2019-08-21 10:15:00;52;44;94;43;52;45;32;13;27;24;0;0;0;0
2019-08-21 10:30:00;50;30;84;48;90;55;32;6;36;40;0;0;0;0
2019-08-21 10:45:00;43;41;91;32;73;51;35;14;35;33;0;0;0;0
2019-08-21 11:00:00;41;41;101;41;51;50;27;13;42;42;0;0;0;0
2019-08-21 11:15:00;48;47;80;48;69;50;32;15;36;23;0;0;0;0
2019-08-21 11:30:00;38;25;83;47;74;64;27;17;41;32;0;0;0;0
2019-08-21 11:45:00;54;44;81;60;67;53;30;17;40;50;0;0;0;0
2019-08-21 12:00:00;49;34;85;44;71;55;33;18;44;41;0;0;0;0
2019-08-21 12:15:00;35;32;84;53;63;56;32;12;44;46;0;0;0;0
2019-08-21 12:30:00;44;31;82;54;72;61;29;19;39;37;0;0;0;0
2019-08-21 12:45:00;48;23;73;48;74;53;30;14;28;35;0;0;0;0
2019-08-21 13:00:00;39;38;83;42;56;53;23;7;37;37;0;0;0;0
2019-08-21 13:15:00;37;38;92;55;75;61;31;17;45;43;0;0;0;0
2019-08-21 13:30:00;59;29;92;55;58;47;32;19;42;33;0;0;0;0
2019-08-21 13:45:00;48;40;99;41;67;57;34;14;38;37;0;0;0;0
2019-08-21 14:00:00;36;23;85;49;59;57;26;11;35;35;0;0;0;0
2019-08-21 14:15:00;62;41;84;53;75;52;26;10;60;51;0;0;0;0
2019-08-21 14:30:00;40;30;84;43;71;63;38;16;53;47;0;0;0;0
2019-08-21 14:45:00;49;48;100;57;78;60;39;18;53;51;0;0;0;0
2019-08-21 15:00:00;45;37;86;54;68;57;38;16;53;62;0;0;0;0
2019-08-21 15:15:00;48;43;99;44;71;61;32;10;64;70;0;0;0;0
2019-08-21 15:30:00;42;37;77;47;60;62;35;13;54;51;0;0;0;0
2019-08-21 15:45:00;51;51;99;51;82;74;36;18;58;50;0;0;0;0
2019-08-21 16:00:00;47;31;86;44;73;80;32;13;77;61;0;0;0;0
2019-08-21 16:15:00;53;37;86;44;73;76;48;26;84;77;0;0;0;0
2019-08-21 16:30:00;43;31;90;55;84;84;36;15;74;62;0;0;0;0
2019-08-21 16:45:00;48;37;95;53;79;76;43;16;71;67;0;0;0;0
2019-08-21 17:00:00;53;33;113;54;87;81;45;21;69;52;0;0;0;0
2019-08-21 17:15:00;63;39;98;56;82;77;47;21;64;45;0;0;0;0
2019-08-21 17:30:00;57;37;103;61;82;68;34;17;68;71;0;0;0;0
2019-08-21 17:45:00;47;39;98;54;89;77;43;14;53;52;0;0;0;0
2019-08-21 18:00:00;56;32;107;49;72;60;38;17;55;69;0;0;0;0
2019-08-21 18:15:00;52;50;93;47;70;66;37;22;54;48;0;0;0;0
2019-08-21 18:30:00;39;27;81;45;81;62;30;15;36;50;0;0;0;0
2019-08-21 18:45:00;47;29;78;39;75;77;30;16;45;40;0;0;0;0
2019-08-21 19:00:00;38;23;86;46;72;66;31;11;37;34;0;0;0;0
2019-08-21 19:15:00;35;36;71;28;67;65;27;12;33;35;0;0;0;0
2019-08-21 19:30:00;48;34;69;34;67;50;37;16;40;29;0;0;0;0
2019-08-21 19:45:00;47;32;63;24;65;64;31;13;26;40;0;0;0;0
2019-08-21 20:00:00;31;22;53;20;72;56;26;11;33;35;0;0;0;0
2019-08-21 20:15:00;36;34;53;26;67;54;14;5;26;30;0;0;0;0
2019-08-21 20:30:00;31;24;38;14;55;50;21;15;17;21;0;0;0;0
2019-08-21 20:45:00;37;18;48;26;46;37;22;9;21;22;0;0;0;0
2019-08-21 21:00:00;25;18;42;15;37;31;14;6;27;27;0;0;0;0
2019-08-21 21:15:00;28;21;35;14;32;29;16;6;8;20;0;0;0;0
2019-08-21 21:30:00;32;18;38;18;31;26;16;4;10;18;0;0;0;0
2019-08-21 21:45:00;27;23;32;13;32;30;13;4;25;23;0;0;0;0
2019-08-21 22:00:00;19;13;34;16;37;33;11;6;26;21;0;0;0;0
2019-08-21 22:15:00;22;14;30;10;23;15;17;6;17;23;0;0;0;0
2019-08-21 22:30:00;20;9;41;11;37;22;10;6;13;17;0;0;0;0
2019-08-21 22:45:00;16;17;25;8;21;17;4;2;15;11;0;0;0;0
2019-08-21 23:00:00;13;12;19;6;23;11;5;3;7;12;0;0;0;0
2019-08-21 23:15:00;8;11;19;9;9;5;5;2;1;9;0;0;0;0
2019-08-21 23:30:00;9;9;21;8;18;12;2;0;4;8;0;0;0;0
2019-08-21 23:45:00;8;7;35;11;10;7;8;1;4;5;0;0;0;0
