DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-08-28 00:00:00;3;2;12;3;2;2;4;1;7;6;0;0;0;0
2019-08-28 00:15:00;7;4;11;0;6;7;3;0;3;6;0;0;0;0
2019-08-28 00:30:00;3;8;16;1;3;4;3;0;3;2;0;0;0;0
2019-08-28 00:45:00;5;2;5;0;5;3;0;0;3;2;0;0;0;0
2019-08-28 01:00:00;3;4;6;2;4;6;5;0;2;2;0;0;0;0
2019-08-28 01:15:00;4;4;11;2;5;5;4;1;4;1;0;0;0;0
2019-08-28 01:30:00;4;3;8;1;10;5;3;0;0;4;0;0;0;0
2019-08-28 01:45:00;2;0;5;1;6;0;3;1;2;1;0;0;0;0
2019-08-28 02:00:00;1;0;4;0;5;4;2;0;2;0;0;0;0;0
2019-08-28 02:15:00;3;2;7;0;5;0;0;0;2;2;0;0;0;0
2019-08-28 02:30:00;2;2;5;1;6;4;1;0;0;2;0;0;0;0
2019-08-28 02:45:00;2;2;5;0;9;5;2;0;1;4;0;0;0;0
2019-08-28 03:00:00;0;2;8;0;8;2;0;1;3;2;0;0;0;0
2019-08-28 03:15:00;3;5;1;0;4;6;2;0;3;1;0;0;0;0
2019-08-28 03:30:00;2;3;3;0;3;2;1;1;1;2;0;0;0;0
2019-08-28 03:45:00;2;2;6;2;4;1;1;0;0;1;0;0;0;0
2019-08-28 04:00:00;5;5;5;1;10;3;1;1;5;6;0;0;0;0
2019-08-28 04:15:00;5;1;9;2;9;3;0;0;1;3;0;0;0;0
2019-08-28 04:30:00;3;0;6;1;4;4;2;0;5;1;0;0;0;0
2019-08-28 04:45:00;10;10;7;4;10;8;2;1;7;7;0;0;0;0
2019-08-28 05:00:00;15;18;18;3;8;10;2;1;8;10;0;0;0;0
2019-08-28 05:15:00;49;46;25;7;10;12;9;3;10;17;0;0;0;0
2019-08-28 05:30:00;69;46;35;21;14;23;11;7;12;16;0;0;0;0
2019-08-28 05:45:00;69;38;45;30;16;24;19;7;25;28;0;0;0;0
2019-08-28 06:00:00;56;29;42;26;21;18;17;5;34;43;0;0;0;0
2019-08-28 06:15:00;74;50;63;42;31;30;16;9;26;31;0;0;0;0
2019-08-28 06:30:00;109;60;84;59;34;48;25;12;22;37;0;0;0;0
2019-08-28 06:45:00;107;76;80;44;46;38;24;12;27;27;0;0;0;0
2019-08-28 07:00:00;98;73;84;54;45;43;28;11;18;18;0;0;0;0
2019-08-28 07:15:00;112;74;82;61;65;55;28;18;36;40;0;0;0;0
2019-08-28 07:30:00;87;63;79;64;60;48;31;18;25;34;0;0;0;0
2019-08-28 07:45:00;88;62;97;78;53;50;31;17;36;41;0;0;0;0
2019-08-28 08:00:00;91;58;73;56;45;52;28;11;29;29;0;0;0;0
2019-08-28 08:15:00;91;67;71;48;39;52;33;15;36;30;0;0;0;0
2019-08-28 08:30:00;68;47;76;46;52;49;38;14;23;31;0;0;0;0
2019-08-28 08:45:00;63;54;73;47;48;50;35;19;39;59;0;0;0;0
2019-08-28 09:00:00;54;38;79;50;46;47;21;7;30;27;0;0;0;0
2019-08-28 09:15:00;58;50;79;49;60;56;32;14;45;35;0;0;0;0
2019-08-28 09:30:00;60;37;79;49;54;44;31;7;36;40;0;0;0;0
2019-08-28 09:45:00;60;43;92;56;64;52;31;16;37;41;0;0;0;0
2019-08-28 10:00:00;42;33;92;31;59;28;31;10;34;33;0;0;0;0
2019-08-28 10:15:00;53;40;98;39;60;36;32;14;35;39;0;0;0;0
2019-08-28 10:30:00;45;42;99;33;58;59;31;9;39;36;0;0;0;0
2019-08-28 10:45:00;43;44;95;37;71;58;33;13;37;43;0;0;0;0
2019-08-28 11:00:00;32;42;80;29;60;50;28;12;28;39;0;0;0;0
2019-08-28 11:15:00;48;43;77;36;67;64;25;12;40;33;0;0;0;0
2019-08-28 11:30:00;50;31;82;44;67;55;35;21;41;44;0;0;0;0
2019-08-28 11:45:00;58;37;70;42;59;53;31;13;60;45;0;0;0;0
2019-08-28 12:00:00;46;36;88;50;63;58;21;6;43;31;0;0;0;0
2019-08-28 12:15:00;45;35;95;40;52;44;37;16;29;30;0;0;0;0
2019-08-28 12:30:00;44;31;75;41;62;54;21;9;47;41;0;0;0;0
2019-08-28 12:45:00;46;25;83;50;67;65;26;9;36;47;0;0;0;0
2019-08-28 13:00:00;60;38;74;44;64;65;23;9;36;47;0;0;0;0
2019-08-28 13:15:00;55;49;78;52;66;63;26;13;46;44;0;0;0;0
2019-08-28 13:30:00;59;63;72;33;67;67;27;14;44;44;0;0;0;0
2019-08-28 13:45:00;72;41;83;37;69;54;32;18;46;48;0;0;0;0
2019-08-28 14:00:00;54;34;78;40;72;43;33;17;53;64;0;0;0;0
2019-08-28 14:15:00;54;40;82;35;76;50;32;16;65;60;0;0;0;0
2019-08-28 14:30:00;55;38;79;46;63;61;29;10;60;64;0;0;0;0
2019-08-28 14:45:00;50;40;86;39;60;59;31;12;57;52;0;0;0;0
