DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-07-17 00:00:00;16;11;0;0;0;12;5;0;0
2020-07-17 00:15:00;15;13;0;0;0;12;4;0;2
2020-07-17 00:30:00;7;11;0;0;0;16;10;0;0
2020-07-17 00:45:00;9;8;1;0;0;7;5;0;1
2020-07-17 01:00:00;14;8;0;0;0;16;4;0;0
2020-07-17 01:15:00;11;10;1;0;0;10;5;0;0
2020-07-17 01:30:00;4;8;0;0;0;13;6;0;0
2020-07-17 01:45:00;10;1;0;1;0;7;1;0;0
2020-07-17 02:00:00;19;4;0;0;1;10;2;0;0
2020-07-17 02:15:00;7;4;0;0;0;9;4;0;0
2020-07-17 02:30:00;11;2;0;0;0;8;3;0;0
2020-07-17 02:45:00;4;4;0;1;0;4;2;0;0
2020-07-17 03:00:00;4;4;0;0;0;8;3;0;0
2020-07-17 03:15:00;6;1;0;0;0;7;2;0;0
2020-07-17 03:30:00;5;1;0;0;0;5;4;0;0
2020-07-17 03:45:00;5;2;0;0;0;6;2;0;0
2020-07-17 04:00:00;9;6;0;0;1;14;5;0;1
2020-07-17 04:15:00;4;5;0;0;0;14;2;0;2
2020-07-17 04:30:00;16;9;0;1;1;27;4;0;0
2020-07-17 04:45:00;31;15;1;0;0;47;21;0;0
2020-07-17 05:00:00;35;25;1;0;1;109;76;0;0
2020-07-17 05:15:00;31;38;1;2;1;163;129;0;0
2020-07-17 05:30:00;74;61;6;0;1;217;159;0;2
2020-07-17 05:45:00;137;125;1;0;3;128;101;0;1
2020-07-17 06:00:00;184;179;0;3;2;146;110;0;3
2020-07-17 06:15:00;89;111;6;1;0;145;133;0;3
2020-07-17 06:30:00;87;97;5;2;10;195;205;1;2
2020-07-17 06:45:00;97;102;6;3;8;169;171;3;5
2020-07-17 07:00:00;82;86;6;10;9;155;175;2;8
2020-07-17 07:15:00;70;73;3;13;17;164;193;0;4
2020-07-17 07:30:00;110;96;6;11;8;172;193;16;6
2020-07-17 07:45:00;96;109;10;4;14;187;195;7;3
2020-07-17 08:00:00;95;79;6;8;11;142;154;9;4
2020-07-17 08:15:00;103;79;7;13;10;136;135;2;9
2020-07-17 08:30:00;90;85;8;9;12;130;140;2;16
2020-07-17 08:45:00;94;98;9;16;14;108;132;28;1
2020-07-17 09:00:00;83;90;11;20;13;103;132;6;1
2020-07-17 09:15:00;107;108;10;9;15;109;112;7;3
2020-07-17 09:30:00;112;106;12;13;22;120;159;6;0
2020-07-17 09:45:00;116;125;15;27;10;131;144;0;2
2020-07-17 10:00:00;113;100;11;21;21;96;119;1;5
2020-07-17 10:15:00;96;113;12;29;18;95;96;10;2
2020-07-17 10:30:00;120;120;14;31;25;109;139;14;1
2020-07-17 10:45:00;123;126;15;28;15;114;152;9;1
2020-07-17 11:00:00;117;142;17;34;18;105;144;32;0
2020-07-17 11:15:00;116;140;12;24;13;123;139;8;4
2020-07-17 11:30:00;133;156;14;24;14;124;145;35;1
2020-07-17 11:45:00;151;147;10;19;13;115;134;15;1
2020-07-17 12:00:00;165;173;11;24;16;110;122;11;1
2020-07-17 12:15:00;169;192;18;28;16;115;140;41;3
2020-07-17 12:30:00;175;201;9;14;14;121;134;4;0
2020-07-17 12:45:00;161;166;7;20;21;125;135;22;5
2020-07-17 13:00:00;162;187;13;23;16;151;192;14;3
2020-07-17 13:15:00;141;164;14;26;25;165;196;29;2
2020-07-17 13:30:00;203;184;16;19;13;189;207;41;6
2020-07-17 13:45:00;173;175;9;24;14;171;195;1;0
2020-07-17 14:00:00;236;239;25;22;11;155;165;15;2
2020-07-17 14:15:00;299;276;18;23;14;125;152;4;1
2020-07-17 14:30:00;256;263;12;20;17;108;169;5;2
2020-07-17 14:45:00;230;268;15;18;8;116;145;4;1
2020-07-17 15:00:00;212;228;23;27;17;111;128;10;1
2020-07-17 15:15:00;221;235;14;24;17;135;152;25;4
2020-07-17 15:30:00;181;206;15;27;19;129;152;13;3
2020-07-17 15:45:00;184;208;9;28;14;121;146;16;4
2020-07-17 16:00:00;176;190;8;28;17;100;177;5;1
2020-07-17 16:15:00;161;175;9;21;14;122;137;10;6
2020-07-17 16:30:00;158;166;12;28;17;119;160;12;0
2020-07-17 16:45:00;167;177;9;27;15;131;146;4;1
2020-07-17 17:00:00;185;208;11;34;14;107;135;18;1
2020-07-17 17:15:00;164;169;8;21;12;113;130;8;1
2020-07-17 17:30:00;152;152;15;18;14;104;137;5;5
2020-07-17 17:45:00;140;147;11;27;14;106;145;20;2
2020-07-17 18:00:00;138;148;8;16;10;112;127;21;6
2020-07-17 18:15:00;131;114;6;12;5;105;114;2;2
2020-07-17 18:30:00;123;136;4;17;8;103;106;13;2
2020-07-17 18:45:00;117;116;3;12;5;106;99;3;5
2020-07-17 19:00:00;105;112;2;11;4;89;103;0;6
2020-07-17 19:15:00;102;101;0;11;2;91;91;8;2
2020-07-17 19:30:00;92;84;0;3;4;72;72;1;3
2020-07-17 19:45:00;97;73;2;5;5;94;89;1;4
2020-07-17 20:00:00;101;99;0;2;2;91;68;2;1
2020-07-17 20:15:00;96;93;2;1;1;87;80;3;3
2020-07-17 20:30:00;91;64;1;3;0;78;73;0;6
2020-07-17 20:45:00;69;67;1;2;1;100;86;0;0
2020-07-17 21:00:00;68;60;0;2;2;150;131;0;0
2020-07-17 21:15:00;65;60;2;3;3;163;137;0;0
2020-07-17 21:30:00;84;80;2;1;2;135;103;2;3
2020-07-17 21:45:00;126;110;4;0;0;68;63;0;0
2020-07-17 22:00:00;213;185;2;1;0;70;54;0;0
2020-07-17 22:15:00;88;76;1;3;3;46;45;0;1
2020-07-17 22:30:00;68;47;2;1;0;50;33;0;0
2020-07-17 22:45:00;41;27;1;0;0;55;30;0;1
2020-07-17 23:00:00;69;44;1;1;0;34;34;0;0
2020-07-17 23:15:00;42;33;2;0;0;31;18;0;0
2020-07-17 23:30:00;29;28;0;1;2;32;28;0;0
2020-07-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
