DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-08-27 00:00:00;0;1;0;0;0;0
2020-08-27 00:15:00;1;0;0;0;0;0
2020-08-27 00:30:00;2;1;0;0;0;0
2020-08-27 00:45:00;1;0;0;0;0;0
2020-08-27 01:00:00;0;2;0;0;0;0
2020-08-27 01:15:00;0;3;0;0;0;0
2020-08-27 01:30:00;0;0;0;0;0;0
2020-08-27 01:45:00;0;0;0;0;0;0
2020-08-27 02:00:00;1;0;0;0;0;0
2020-08-27 02:15:00;2;1;0;0;0;0
2020-08-27 02:30:00;1;0;0;0;0;0
2020-08-27 02:45:00;1;0;0;0;0;0
2020-08-27 03:00:00;1;0;0;0;0;0
2020-08-27 03:15:00;0;0;0;0;0;0
2020-08-27 03:30:00;0;0;0;0;0;0
2020-08-27 03:45:00;0;0;0;0;0;0
2020-08-27 04:00:00;0;1;0;0;0;0
2020-08-27 04:15:00;1;0;0;0;0;0
2020-08-27 04:30:00;1;1;0;0;0;0
2020-08-27 04:45:00;1;2;0;0;0;0
2020-08-27 05:00:00;2;7;0;0;0;0
2020-08-27 05:15:00;6;1;0;0;0;0
2020-08-27 05:30:00;7;0;1;0;0;0
2020-08-27 05:45:00;11;8;0;0;0;0
2020-08-27 06:00:00;12;7;0;0;0;0
2020-08-27 06:15:00;6;6;0;0;0;0
2020-08-27 06:30:00;10;6;0;2;0;0
2020-08-27 06:45:00;9;10;0;0;0;0
2020-08-27 07:00:00;8;3;0;0;0;0
2020-08-27 07:15:00;8;2;2;1;0;0
2020-08-27 07:30:00;14;14;0;4;0;0
2020-08-27 07:45:00;4;12;0;0;0;0
2020-08-27 08:00:00;7;12;2;3;0;0
2020-08-27 08:15:00;7;24;1;0;0;0
2020-08-27 08:30:00;11;11;0;2;0;0
2020-08-27 08:45:00;258;12;0;1;0;0
2020-08-27 09:00:00;11;17;0;3;0;0
2020-08-27 09:15:00;256;9;0;1;0;0
2020-08-27 09:30:00;10;15;9;0;0;0
2020-08-27 09:45:00;9;8;4;4;0;0
2020-08-27 10:00:00;16;11;2;2;0;0
2020-08-27 10:15:00;9;14;1;2;0;0
2020-08-27 10:30:00;7;10;4;1;0;0
2020-08-27 10:45:00;12;9;5;1;0;0
2020-08-27 11:00:00;5;10;2;4;0;0
2020-08-27 11:15:00;8;13;0;0;0;0
2020-08-27 11:30:00;13;7;3;1;0;0
2020-08-27 11:45:00;11;8;4;2;0;0
2020-08-27 12:00:00;12;8;5;4;0;0
2020-08-27 12:15:00;11;14;6;0;0;0
2020-08-27 12:30:00;13;9;3;0;0;0
2020-08-27 12:45:00;8;10;3;0;0;0
2020-08-27 13:00:00;15;20;3;1;0;0
2020-08-27 13:15:00;16;17;1;3;0;0
2020-08-27 13:30:00;16;16;1;4;0;0
2020-08-27 13:45:00;12;16;1;0;0;0
2020-08-27 14:00:00;13;15;0;3;0;0
2020-08-27 14:15:00;14;22;1;0;0;0
2020-08-27 14:30:00;13;11;1;5;0;0
2020-08-27 14:45:00;13;11;2;0;0;0
2020-08-27 15:00:00;12;17;1;3;0;0
2020-08-27 15:15:00;12;26;2;0;0;0
2020-08-27 15:30:00;20;27;5;3;0;0
2020-08-27 15:45:00;14;24;3;3;0;0
2020-08-27 16:00:00;18;45;4;6;0;0
2020-08-27 16:15:00;17;25;11;2;0;0
2020-08-27 16:30:00;22;25;4;3;0;0
2020-08-27 16:45:00;19;20;3;2;0;0
2020-08-27 17:00:00;23;18;5;0;0;0
2020-08-27 17:15:00;25;11;3;1;0;0
2020-08-27 17:30:00;18;14;1;1;0;0
2020-08-27 17:45:00;15;16;5;0;0;0
2020-08-27 18:00:00;15;15;2;1;0;0
2020-08-27 18:15:00;18;19;2;0;0;0
2020-08-27 18:30:00;24;11;0;2;0;0
2020-08-27 18:45:00;23;11;4;1;0;0
2020-08-27 19:00:00;5;16;1;2;0;0
2020-08-27 19:15:00;11;4;3;0;0;0
2020-08-27 19:30:00;11;12;1;1;0;0
2020-08-27 19:45:00;8;14;0;0;0;0
2020-08-27 20:00:00;12;19;2;0;0;0
2020-08-27 20:15:00;10;13;0;0;0;0
2020-08-27 20:30:00;11;16;0;0;0;0
2020-08-27 20:45:00;1;5;0;0;0;0
2020-08-27 21:00:00;4;3;0;0;0;0
2020-08-27 21:15:00;4;4;0;0;0;0
2020-08-27 21:30:00;2;3;0;0;0;0
2020-08-27 21:45:00;5;2;0;0;0;0
2020-08-27 22:00:00;4;1;0;0;0;0
2020-08-27 22:15:00;3;1;0;0;0;0
2020-08-27 22:30:00;3;0;0;0;0;0
2020-08-27 22:45:00;6;1;0;0;0;0
2020-08-27 23:00:00;5;2;0;0;0;0
2020-08-27 23:15:00;0;1;0;0;0;0
2020-08-27 23:30:00;3;1;0;0;0;0
2020-08-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
