DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-07-21 00:00:00;6;0;0;0;8;7;10;0;0;0;0;0;0;0
2020-07-21 00:15:00;6;1;0;2;3;11;10;0;0;0;0;0;0;0
2020-07-21 00:30:00;10;2;0;3;3;13;15;0;0;0;0;0;0;0
2020-07-21 00:45:00;3;3;1;3;5;8;13;0;0;0;0;0;0;0
2020-07-21 01:00:00;13;5;2;3;1;7;18;0;0;0;0;0;0;0
2020-07-21 01:15:00;3;1;5;5;2;4;3;0;0;0;0;0;0;0
2020-07-21 01:30:00;2;1;2;2;3;13;4;0;0;0;0;0;0;0
2020-07-21 01:45:00;5;0;1;2;2;10;6;0;0;0;0;0;0;0
2020-07-21 02:00:00;2;2;0;1;6;7;5;0;0;0;0;0;0;0
2020-07-21 02:15:00;5;0;2;0;3;7;5;0;0;0;0;0;0;0
2020-07-21 02:30:00;4;2;0;0;0;6;6;0;0;0;0;0;0;0
2020-07-21 02:45:00;3;5;0;2;2;6;9;0;0;0;0;0;0;0
2020-07-21 03:00:00;1;1;0;1;4;6;4;0;0;0;0;0;0;0
2020-07-21 03:15:00;1;1;1;0;3;2;3;0;0;0;0;0;0;0
2020-07-21 03:30:00;6;0;1;0;2;4;1;0;0;0;0;0;0;0
2020-07-21 03:45:00;2;0;0;1;1;9;5;0;0;0;0;0;0;0
2020-07-21 04:00:00;5;1;0;0;2;9;8;0;0;0;0;0;0;0
2020-07-21 04:15:00;8;0;1;0;5;21;8;0;0;0;0;0;0;0
2020-07-21 04:30:00;7;0;0;0;5;17;13;0;0;0;0;0;0;0
2020-07-21 04:45:00;15;1;1;0;6;22;12;0;0;0;0;0;0;0
2020-07-21 05:00:00;34;2;2;3;9;37;41;0;0;0;0;0;0;0
2020-07-21 05:15:00;88;5;3;3;18;42;104;0;0;0;0;0;0;0
2020-07-21 05:30:00;80;6;2;2;32;71;118;0;0;0;0;0;0;0
2020-07-21 05:45:00;80;8;2;2;46;91;111;1;0;0;0;0;0;0
2020-07-21 06:00:00;53;6;4;6;48;114;85;0;0;0;0;0;0;0
2020-07-21 06:15:00;96;18;5;5;69;139;112;6;0;6;0;0;0;0
2020-07-21 06:30:00;128;21;6;10;59;110;159;2;0;0;0;0;0;0
2020-07-21 06:45:00;122;26;17;16;61;117;153;0;0;4;0;0;0;0
2020-07-21 07:00:00;123;18;9;15;68;111;148;0;0;1;0;0;0;0
2020-07-21 07:15:00;133;20;14;11;77;143;164;23;0;0;0;0;0;0
2020-07-21 07:30:00;146;41;12;23;81;131;161;24;0;5;0;0;0;0
2020-07-21 07:45:00;147;46;11;23;73;109;172;1;0;11;0;0;0;0
2020-07-21 08:00:00;142;41;15;25;63;128;164;3;0;2;0;0;0;0
2020-07-21 08:15:00;109;24;13;18;74;140;138;5;0;6;4;4;4;0
2020-07-21 08:30:00;109;27;20;22;70;133;150;4;0;4;0;0;0;0
2020-07-21 08:45:00;110;22;10;17;61;124;145;4;0;1;0;0;0;0
2020-07-21 09:00:00;109;22;15;18;61;127;144;0;0;1;0;0;0;0
2020-07-21 09:15:00;98;31;18;25;66;125;128;0;0;4;0;0;0;0
2020-07-21 09:30:00;91;23;13;15;75;134;104;2;0;11;0;0;0;0
2020-07-21 09:45:00;93;28;14;14;68;125;139;0;1;5;5;5;5;0
2020-07-21 10:00:00;97;25;15;19;69;126;151;0;0;1;0;0;0;0
2020-07-21 10:15:00;102;30;10;11;74;143;144;0;0;0;0;0;0;0
2020-07-21 10:30:00;101;23;15;11;78;143;140;10;0;6;0;0;0;0
2020-07-21 10:45:00;99;18;13;17;67;130;140;1;0;4;0;0;0;0
2020-07-21 11:00:00;91;23;15;15;79;135;135;0;0;3;0;0;0;0
2020-07-21 11:15:00;87;21;20;16;73;120;141;5;0;2;0;0;0;0
2020-07-21 11:30:00;85;24;14;22;88;133;136;7;0;8;0;0;0;0
2020-07-21 11:45:00;81;30;23;18;78;127;118;3;0;2;0;0;0;0
2020-07-21 12:00:00;82;18;26;18;82;132;118;4;0;0;0;0;0;0
2020-07-21 12:15:00;86;22;21;13;87;126;123;2;0;12;0;0;0;0
2020-07-21 12:30:00;93;23;23;17;68;127;126;2;0;6;0;0;0;0
2020-07-21 12:45:00;103;28;17;18;76;124;134;2;0;0;0;0;0;0
2020-07-21 13:00:00;115;29;15;12;76;137;145;0;0;1;0;0;0;0
2020-07-21 13:15:00;128;29;18;11;91;139;160;0;0;16;0;0;0;0
2020-07-21 13:30:00;130;30;17;17;83;136;160;1;0;3;0;0;0;0
2020-07-21 13:45:00;125;36;14;20;95;152;170;7;3;1;0;0;0;0
2020-07-21 14:00:00;90;24;23;15;100;145;137;3;0;6;0;0;0;0
2020-07-21 14:15:00;105;34;16;18;99;153;145;2;0;1;0;0;0;0
