DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-04 00:00:00;7;1;1;0;0;5;0;5;0;0;0
2019-10-04 00:15:00;7;2;1;0;0;7;0;7;0;0;0
2019-10-04 00:30:00;6;0;0;0;0;5;3;5;2;5;0
2019-10-04 00:45:00;2;1;1;0;0;6;0;6;0;1;0
2019-10-04 01:00:00;4;1;2;0;0;10;2;10;1;2;0
2019-10-04 01:15:00;3;0;0;0;0;5;2;5;1;3;0
2019-10-04 01:30:00;4;2;0;0;0;4;2;4;2;3;0
2019-10-04 01:45:00;3;0;0;0;0;2;1;2;0;2;0
2019-10-04 02:00:00;4;2;0;0;0;3;2;3;1;2;0
2019-10-04 02:15:00;3;0;0;0;0;6;2;6;0;1;0
2019-10-04 02:30:00;2;2;2;0;0;6;3;6;1;2;0
2019-10-04 02:45:00;6;2;1;0;0;5;3;6;1;3;0
2019-10-04 03:00:00;2;0;0;0;0;1;0;0;1;1;0
2019-10-04 03:15:00;3;0;0;0;0;2;2;2;0;0;0
2019-10-04 03:30:00;8;2;2;0;0;2;6;2;1;4;0
2019-10-04 03:45:00;6;2;2;0;0;6;3;6;1;4;0
2019-10-04 04:00:00;6;4;4;0;0;7;5;7;3;6;0
2019-10-04 04:15:00;8;3;2;0;0;4;6;4;2;3;0
2019-10-04 04:30:00;7;3;3;0;0;4;4;4;3;2;0
2019-10-04 04:45:00;15;6;4;0;0;7;5;7;0;4;0
2019-10-04 05:00:00;15;4;1;0;1;15;3;15;2;4;0
2019-10-04 05:15:00;27;4;2;0;0;13;3;13;4;4;0
2019-10-04 05:30:00;50;1;0;0;1;23;9;24;0;3;0
2019-10-04 05:45:00;45;3;3;0;0;15;6;15;3;4;0
2019-10-04 06:00:00;30;5;5;0;0;28;6;28;2;7;0
2019-10-04 06:15:00;43;3;2;0;0;21;10;21;10;6;0
2019-10-04 06:30:00;85;5;2;0;1;44;9;44;2;6;0
2019-10-04 06:45:00;107;2;0;0;3;41;12;40;5;9;0
2019-10-04 07:00:00;117;2;1;0;0;30;5;30;6;3;0
2019-10-04 07:15:00;159;2;1;0;1;47;14;47;4;4;0
2019-10-04 07:30:00;154;4;2;0;0;38;11;38;5;6;0
2019-10-04 07:45:00;132;7;2;0;0;36;19;36;7;9;0
2019-10-04 08:00:00;126;5;4;0;0;50;24;50;12;9;0
2019-10-04 08:15:00;100;2;2;0;0;49;17;49;17;9;0
2019-10-04 08:30:00;124;1;2;0;1;60;19;60;14;11;0
2019-10-04 08:45:00;112;5;3;0;1;55;37;54;16;10;0
2019-10-04 09:00:00;125;3;1;0;3;64;35;64;24;10;0
2019-10-04 09:15:00;117;0;1;1;2;57;36;59;35;19;1
2019-10-04 09:30:00;141;4;0;0;1;69;39;69;31;11;2
2019-10-04 09:45:00;147;1;0;0;0;72;37;73;43;13;0
2019-10-04 10:00:00;111;3;2;0;1;73;39;71;30;16;0
2019-10-04 10:15:00;136;2;1;0;2;95;44;94;43;13;1
2019-10-04 10:30:00;129;1;0;2;2;114;49;116;34;17;0
2019-10-04 10:45:00;131;2;2;0;3;101;47;103;40;17;1
2019-10-04 11:00:00;116;3;2;0;2;92;44;90;48;13;0
2019-10-04 11:15:00;123;3;0;0;3;109;46;111;73;21;1
2019-10-04 11:30:00;132;2;1;0;1;105;49;103;32;11;0
2019-10-04 11:45:00;110;2;2;0;2;122;44;121;36;17;0
2019-10-04 12:00:00;110;2;1;0;4;121;37;123;38;24;1
2019-10-04 12:15:00;93;6;2;0;6;108;40;108;27;14;0
2019-10-04 12:30:00;108;1;1;0;3;122;45;120;54;19;0
2019-10-04 12:45:00;102;2;0;2;3;126;27;126;34;15;0
2019-10-04 13:00:00;101;4;1;1;3;141;41;138;28;10;2
2019-10-04 13:15:00;133;1;0;0;0;144;33;144;36;19;1
2019-10-04 13:30:00;110;1;0;0;3;128;36;128;37;10;0
2019-10-04 13:45:00;115;3;0;0;1;108;28;107;21;19;0
2019-10-04 14:00:00;102;5;4;0;2;146;29;145;31;16;0
2019-10-04 14:15:00;124;2;1;0;1;141;45;138;20;11;0
2019-10-04 14:30:00;105;4;2;0;2;132;38;129;33;16;1
2019-10-04 14:45:00;143;1;1;0;2;119;35;119;29;13;0
2019-10-04 15:00:00;120;4;2;0;0;129;31;129;44;11;0
2019-10-04 15:15:00;122;9;5;0;1;117;25;117;21;19;0
2019-10-04 15:30:00;105;4;1;0;1;125;34;124;32;14;0
2019-10-04 15:45:00;118;0;0;0;0;137;31;135;16;12;1
2019-10-04 16:00:00;107;2;1;0;1;123;31;123;36;13;0
2019-10-04 16:15:00;111;4;0;0;4;128;24;128;21;12;0
2019-10-04 16:30:00;116;1;0;0;0;127;23;129;20;7;0
2019-10-04 16:45:00;87;4;1;1;3;114;27;114;13;12;0
2019-10-04 17:00:00;106;2;0;0;1;124;20;124;19;9;0
2019-10-04 17:15:00;109;1;1;11;1;120;19;120;23;8;0
2019-10-04 17:30:00;115;6;2;1;1;146;10;146;12;5;0
2019-10-04 17:45:00;103;2;1;1;0;115;14;114;15;6;0
2019-10-04 18:00:00;95;5;4;0;2;124;22;124;11;8;0
2019-10-04 18:15:00;98;2;1;0;0;117;12;116;14;5;0
2019-10-04 18:30:00;82;3;4;0;2;83;12;83;10;7;1
2019-10-04 18:45:00;78;3;1;0;1;85;8;85;6;3;0
2019-10-04 19:00:00;46;1;3;0;0;90;8;90;10;3;0
2019-10-04 19:15:00;53;0;0;1;3;75;7;76;6;0;0
2019-10-04 19:30:00;47;3;2;1;0;67;3;67;1;2;0
2019-10-04 19:45:00;35;2;1;0;0;70;4;70;4;2;0
2019-10-04 20:00:00;36;0;0;0;0;62;5;62;1;1;0
2019-10-04 20:15:00;26;2;3;0;0;62;5;63;1;1;0
2019-10-04 20:30:00;28;5;3;0;0;50;3;49;3;1;0
2019-10-04 20:45:00;20;3;2;0;0;23;2;23;3;1;0
2019-10-04 21:00:00;35;1;1;0;0;39;0;39;1;0;0
2019-10-04 21:15:00;23;2;2;0;0;29;2;29;4;2;0
2019-10-04 21:30:00;25;4;4;0;0;24;4;24;1;0;0
2019-10-04 21:45:00;18;1;1;0;0;14;0;14;2;1;0
2019-10-04 22:00:00;29;5;2;0;0;72;5;71;6;2;0
2019-10-04 22:15:00;13;1;0;0;0;64;5;64;1;1;0
2019-10-04 22:30:00;24;2;0;2;0;43;1;43;2;3;0
2019-10-04 22:45:00;16;3;1;0;0;28;0;28;2;0;0
2019-10-04 23:00:00;22;3;2;0;0;23;4;23;0;0;0
2019-10-04 23:15:00;10;2;2;0;0;23;2;23;0;0;1
2019-10-04 23:30:00;9;2;3;0;0;24;2;24;0;0;0
2019-10-04 23:45:00;15;3;2;0;0;20;3;20;2;1;0
