DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-12-14 00:00:00;0;0;0;0;0;0;0;0;0
2020-12-14 00:15:00;1;0;0;0;0;0;0;0;0
2020-12-14 00:30:00;0;0;0;0;0;0;0;0;0
2020-12-14 00:45:00;0;2;0;0;0;0;0;0;0
2020-12-14 01:00:00;0;0;0;0;0;0;0;0;0
2020-12-14 01:15:00;0;0;1;0;0;0;0;0;0
2020-12-14 01:30:00;0;0;1;0;0;0;0;0;0
2020-12-14 01:45:00;0;0;0;0;0;0;0;0;0
2020-12-14 02:00:00;0;0;1;0;0;0;0;0;0
2020-12-14 02:15:00;0;0;0;0;0;0;0;0;0
2020-12-14 02:30:00;0;0;0;0;0;0;0;0;0
2020-12-14 02:45:00;0;0;0;0;0;0;0;0;0
2020-12-14 03:00:00;1;0;0;0;0;0;0;0;0
2020-12-14 03:15:00;0;0;0;0;0;0;0;0;0
2020-12-14 03:30:00;0;0;0;0;0;0;0;0;0
2020-12-14 03:45:00;0;0;1;0;0;0;0;0;0
2020-12-14 04:00:00;1;0;0;0;0;0;0;0;0
2020-12-14 04:15:00;0;0;0;0;0;0;0;0;0
2020-12-14 04:30:00;0;0;0;0;0;0;0;0;0
2020-12-14 04:45:00;1;0;4;0;0;0;0;0;0
2020-12-14 05:00:00;0;0;1;0;0;0;0;0;0
2020-12-14 05:15:00;1;0;2;0;0;0;0;0;0
2020-12-14 05:30:00;4;0;2;0;0;0;0;0;0
2020-12-14 05:45:00;4;0;0;1;0;0;0;0;0
2020-12-14 06:00:00;4;0;2;0;0;0;1;0;0
2020-12-14 06:15:00;0;1;2;1;0;0;1;0;0
2020-12-14 06:30:00;2;4;2;1;0;2;0;0;0
2020-12-14 06:45:00;4;3;2;1;0;1;0;0;0
2020-12-14 07:00:00;5;3;6;3;0;2;1;3;0
2020-12-14 07:15:00;12;13;6;1;0;1;1;1;0
2020-12-14 07:30:00;18;6;7;3;2;0;1;0;2
2020-12-14 07:45:00;16;3;5;3;2;0;1;0;2
2020-12-14 08:00:00;18;2;12;5;0;0;2;3;0
2020-12-14 08:15:00;33;5;5;7;1;1;2;2;0
2020-12-14 08:30:00;65;3;7;8;4;4;2;0;2
2020-12-14 08:45:00;65;7;10;5;2;3;1;10;1
2020-12-14 09:00:00;68;11;11;4;8;1;1;0;0
2020-12-14 09:15:00;78;6;11;6;5;1;2;0;0
2020-12-14 09:30:00;83;11;17;3;6;2;5;0;2
2020-12-14 09:45:00;88;10;11;3;6;1;3;0;0
2020-12-14 10:00:00;68;11;13;11;5;0;0;1;0
2020-12-14 10:15:00;119;32;21;6;6;1;1;0;2
2020-12-14 10:30:00;96;29;29;3;5;1;0;0;0
2020-12-14 10:45:00;101;18;15;6;2;0;0;0;0
2020-12-14 11:00:00;123;8;12;9;4;3;3;2;3
2020-12-14 11:15:00;111;22;15;3;1;1;1;0;2
2020-12-14 11:30:00;122;5;11;4;5;2;0;1;0
2020-12-14 11:45:00;92;9;18;5;4;0;1;1;0
2020-12-14 12:00:00;109;25;30;2;8;0;3;9;0
2020-12-14 12:15:00;101;9;14;5;2;1;2;0;0
2020-12-14 12:30:00;85;7;6;6;7;2;2;0;0
2020-12-14 12:45:00;99;16;7;3;2;0;3;1;0
2020-12-14 13:00:00;95;6;12;8;6;0;2;0;7
2020-12-14 13:15:00;89;10;14;2;5;2;1;0;0
2020-12-14 13:30:00;80;3;14;4;2;1;2;1;1
2020-12-14 13:45:00;102;12;19;3;3;4;6;0;0
2020-12-14 14:00:00;92;14;21;6;3;0;3;0;1
2020-12-14 14:15:00;102;8;19;5;3;0;3;0;0
2020-12-14 14:30:00;81;24;12;5;3;3;3;5;2
2020-12-14 14:45:00;87;6;19;8;4;1;0;5;3
