DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-01 00:00:00;0;2;3;8;7;2;6;11;10;0;1
2019-10-01 00:15:00;1;1;0;13;18;5;7;8;9;1;0
2019-10-01 00:30:00;0;0;0;4;3;1;1;7;7;1;0
2019-10-01 00:45:00;1;0;0;4;4;3;6;5;6;3;3
2019-10-01 01:00:00;0;0;0;3;2;1;3;6;4;2;2
2019-10-01 01:15:00;0;0;0;3;3;2;1;10;9;1;1
2019-10-01 01:30:00;0;1;0;3;5;0;0;6;4;0;0
2019-10-01 01:45:00;0;0;0;3;3;0;1;6;5;0;0
2019-10-01 02:00:00;0;0;0;1;1;1;0;2;0;0;0
2019-10-01 02:15:00;0;0;0;1;2;1;3;1;2;0;0
2019-10-01 02:30:00;0;1;0;4;3;2;0;4;2;0;0
2019-10-01 02:45:00;0;2;0;5;2;1;0;1;2;0;0
2019-10-01 03:00:00;1;1;0;1;1;0;2;1;2;0;1
2019-10-01 03:15:00;0;0;0;7;6;2;2;0;1;0;0
2019-10-01 03:30:00;0;3;0;2;2;2;1;1;1;0;0
2019-10-01 03:45:00;0;1;0;6;1;0;0;3;2;1;0
2019-10-01 04:00:00;0;1;0;3;2;1;0;5;2;1;1
2019-10-01 04:15:00;0;0;0;8;7;1;2;6;5;1;0
2019-10-01 04:30:00;0;4;0;6;4;2;2;8;5;0;0
2019-10-01 04:45:00;0;2;0;8;6;2;3;18;13;1;1
2019-10-01 05:00:00;3;7;0;16;9;4;2;20;16;5;5
2019-10-01 05:15:00;1;9;1;21;14;3;5;47;35;10;12
2019-10-01 05:30:00;5;16;0;22;17;4;6;52;52;23;20
2019-10-01 05:45:00;0;19;4;44;26;10;5;87;80;19;20
2019-10-01 06:00:00;1;20;5;52;36;6;4;53;57;11;8
2019-10-01 06:15:00;8;29;3;65;39;8;15;71;84;18;13
2019-10-01 06:30:00;7;38;5;57;43;27;19;112;110;17;15
2019-10-01 06:45:00;16;39;5;47;37;11;26;127;175;35;26
2019-10-01 07:00:00;13;36;4;66;49;9;24;139;159;33;33
2019-10-01 07:15:00;12;50;17;78;58;10;40;188;218;23;17
2019-10-01 07:30:00;25;48;5;96;66;18;55;147;180;34;31
2019-10-01 07:45:00;29;40;6;107;85;24;40;128;152;28;21
2019-10-01 08:00:00;14;53;7;102;61;20;33;139;153;27;22
2019-10-01 08:15:00;15;44;9;99;62;17;37;116;113;22;19
2019-10-01 08:30:00;21;35;2;85;61;16;34;86;97;17;14
2019-10-01 08:45:00;11;35;5;105;63;17;30;113;112;24;18
2019-10-01 09:00:00;9;26;7;110;75;18;39;84;95;22;19
2019-10-01 09:15:00;10;29;5;96;66;20;26;90;99;18;18
2019-10-01 09:30:00;15;37;2;111;61;18;29;79;74;14;14
2019-10-01 09:45:00;10;25;4;86;76;17;32;81;63;9;8
2019-10-01 10:00:00;9;23;4;78;56;10;29;89;69;15;16
2019-10-01 10:15:00;6;32;4;111;72;16;32;71;58;8;7
2019-10-01 10:30:00;8;41;5;104;56;14;26;78;72;9;10
2019-10-01 10:45:00;12;24;10;90;63;18;33;84;76;11;13
